JINA_ID, Priority, Ref  , Reference    , Name                         , Simbad_Identifier             , NLTE, Ncap_key, C_key, MP_key, alpha_key, Loc, System       , Type, RA_hms       , DEC_dms      , RA_deg, DEC_deg, Vel        , Vel_bibcode, U_mag, B_mag , V_mag , R_mag , I_mag , J_mag , H_mag , K_mag , Teff, logg, Fe/H , Vmic, Li, Be, C, N, O, F, Na, Mg  , Al, Si, P, S, K, Ca, Sc   , Ti  , V, Cr  , Mn  , Fe  , Co, Ni  , Cu, Zn  , Ga, Ge, As, Se, Rb, Sr   , Y    , Zr, Nb, Mo, Ru, Rh, Pd, Ag, Cd, Sn, Te, Ba   , La, Ce, Pr, Nd, Sm, Eu   , Gd, Tb, Dy, Ho, Er, Tm, Yb, Lu, Hf, W, Os, Ir, Pt, Au, Hg, Pb, Bi, Th, U, CaII, TiII, VII, CrII, MnII, FeII, Added_by, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
   7056,         , REI20, Reichert+2020, 2MASS J01005087-3345053      , GB07 Scl70                    ,     ,         ,      ,       ,          , DW , Sculptor     , RG  , 01:00:50.8765, -33:45:05.308,       ,        , 103.59     ,            ,      ,       , 17.213,       , 15.714, 14.53 , 13.7  , 13.67 , 4254, 0.65, -0.99,     ,   ,   ,  ,  ,  ,  ,   , 6.48,   ,   ,  ,  ,  ,   , 1.65 , 0.13,  , 4.35, 3.92, 6.51,   , 5.44,   , 3.14,   ,   ,   ,   ,   ,      , 0.71 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.24 ,   ,   ,   ,   ,   , 0.01 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7057,         , REI20, Reichert+2020, 2MASS J01005418-3340146      , GB07 Scl33                    ,     ,         ,      ,       ,          , DW , Sculptor     , RG  , 01:00:54.1879, -33:40:14.631,       ,        , 95.77      ,            ,      ,       , 17.149,       , 15.835, 14.77 , 14.05 , 13.86 , 4277, 0.65, -1.43,     ,   ,   ,  ,  ,  ,  ,   , 6.45,   ,   ,  ,  ,  ,   , 1.18 , 0.22,  , 3.73, 3.47, 6.07,   , 4.69,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 0.66 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7058,         , REI20, Reichert+2020, 2MASS J02381393-3446553      , [WMO2009] For-1401            ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:38:13.9378, -34:46:55.578,       ,        , 65.0       ,            ,      , 20.057, 18.705,       , 17.36 , 16.331, 15.925, 15.48 , 4463, 0.92, -1.32,     ,   ,   ,  ,  ,  ,  ,   , 6.7 ,   ,   ,  ,  ,  ,   , 1.43 , 0.22,  , 4.57, 3.67, 6.18,   , 4.99,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 0.64 ,   ,   ,   ,   ,   , -0.51,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7059,         , REI20, Reichert+2020, 2MASS J02382132-3436180      , FBW J023821.3-343618          ,     ,         ,      ,       ,          , DW , Fornax       , AG  , 02:38:21.3337, -34:36:18.281,       ,        , 83.3397    ,            ,      , 20.142, 18.335,       , 16.393, 15.402, 14.635, 14.186, 4119, 0.52, -0.73,     ,   ,   ,  ,  ,  ,  ,   , 6.68,   ,   ,  ,  ,  ,   , 1.72 , 0.29,  , 5.12, 4.08, 6.77,   , 5.74,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.98 ,   ,   ,   ,   ,   , 0.21 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7060,         , REI20, Reichert+2020, 2MASS J02383087-3447446      , [MOW91] 103                   ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:38:30.8864, -34:47:44.436,       ,        , 28.6       ,            ,      , 19.847, 18.697,       , 17.383, 16.448, 15.963, 15.83 , 4355, 0.84, -2.77,     ,   ,   ,  ,  ,  ,  ,   , 4.7 ,   ,   ,  ,  ,  ,   ,      ,     ,  ,     ,     , 4.73,   , 3.33,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , -1.61,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7061,         , REI20, Reichert+2020, 2MASS J02383502-3442406      , [WMO2009] For-2122            ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:38:35.0324, -34:42:40.665,       ,        , 49.3309    ,            ,      , 20.039, 18.42 ,       , 16.93 , 15.861, 15.152, 14.794, 4198, 0.62, -0.81,     ,   ,   ,  ,  ,  ,  ,   , 6.71,   ,   ,  ,  ,  ,   , 1.62 , 0.26,  , 4.88, 4.14, 6.69,   , 5.17,   ,     ,   ,   ,   ,   ,   ,      , 1.15 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.26 ,   ,   ,   ,   ,   , 0.01 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7062,         , REI20, Reichert+2020, 2MASS J02383503-3441380      , [WMO2009] For-1095            ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:38:35.0341, -34:41:38.125,       ,        , 43.5       ,            ,      , 20.254, 18.56 ,       , 17.09 , 15.969, 15.324, 15.397, 4181, 0.66, -0.69,     ,   ,   ,  ,  ,  ,  ,   , 6.65,   ,   ,  ,  ,  ,   , 1.73 , 0.23,  , 4.83, 4.07, 6.81,   , 5.13,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.5  ,   ,   ,   ,   ,   , 0.34 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7063,         , REI20, Reichert+2020, 2MASS J02384018-3439121      , [WMO2009] For-1097            ,     ,         ,      ,       ,          , DW , Fornax       , AG  , 02:38:40.1836, -34:39:12.095,       ,        , 40.3906    ,            ,      , 20.056, 18.3  ,       , 16.67 , 15.53 , 14.75 , 14.44 , 4039, 0.43, -0.53,     ,   ,   ,  ,  ,  ,  ,   , 6.72,   ,   ,  ,  ,  ,   , 1.6  , 0.29,  ,     , 3.91, 6.97,   , 5.15,   ,     ,   ,   ,   ,   ,   ,      , 1.56 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 2.08 ,   ,   ,   ,   ,   , 0.26 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7064,         , REI20, Reichert+2020, 2MASS J02384113-3444205      , [WMF2009] F 31013             ,     ,         ,      ,       ,          , DW , Fornax       , AG  , 02:38:41.1151, -34:44:20.558,       ,        , 49.9221    ,            ,      , 19.672, 18.157,       , 16.653, 15.54 , 14.82 , 14.57 , 4115, 0.45, -0.71,     ,   ,   ,  ,  ,  ,  ,   , 6.63,   ,   ,  ,  ,  ,   , 1.83 , 0.19,  , 4.83, 4.22, 6.79,   , 5.15,   ,     ,   ,   ,   ,   ,   ,      , 1.22 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.25 ,   ,   ,   ,   ,   , 0.09 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7065,         , REI20, Reichert+2020, 2MASS J02385365-3433048      , GB07 Fnx20                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:38:53.6508, -34:33:04.826,       ,        , 38.532     ,            ,      ,       , 18.457,       , 16.71 , 15.608, 14.785, 14.582, 4087, 0.55, -0.64,     ,   ,   ,  ,  ,  ,  ,   , 6.62,   ,   ,  ,  ,  ,   , 1.92 , 0.21,  , 4.96, 4.61, 6.86,   , 5.17,   ,     ,   ,   ,   ,   ,   ,      , 0.69 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.47 ,   ,   ,   ,   ,   , 0.12 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7066,         , REI20, Reichert+2020, 2MASS J02385555-3425365      , GB07 Fnx06                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:38:55.5567, -34:25:36.681,       ,        , 88.97      ,            ,      ,       , 18.188,       ,       , 15.823, 15.21 , 14.964, 4030, 0.4 , -2.65,     ,   ,   ,  ,  ,  ,  ,   , 5.49,   ,   ,  ,  ,  ,   , 0.48 , 0.11,  , 2.6 ,     , 4.85,   , 3.84,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , -0.23,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7067,         , REI20, Reichert+2020, 2MASS J02385721-3435400      , GB07 Fnx28                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:38:57.2199, -34:35:40.175,       ,        , 50.7       ,            ,      ,       , 18.577,       ,       , 15.974, 15.302, 15.129, 4233, 0.71, -0.86,     ,   ,   ,  ,  ,  ,  ,   , 6.77,   ,   ,  ,  ,  ,   , 1.8  , 0.23,  , 4.86, 4.13, 6.64,   , 5.13,   ,     ,   ,   ,   ,   ,   ,      , 1.44 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.37 ,   ,   ,   ,   ,   , -0.17,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7068,         , REI20, Reichert+2020, 2MASS J02390031-3430302      , GB07 Fnx13                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:00.3186, -34:30:30.293,       ,        , 41.41      ,            ,      ,       , 18.566,       , 17.01 , 15.961, 14.949, 15.058, 4140, 0.64, -0.67,     ,   ,   ,  ,  ,  ,  ,   , 6.52,   ,   ,  ,  ,  ,   , 1.84 , 0.16,  , 4.86, 4.61, 6.83,   , 5.27,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.31 ,   ,   ,   ,   ,   , 0.18 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7069,         , REI20, Reichert+2020, 2MASS J02390157-3436488      , GB07 Fnx30                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:01.5753, -34:36:49.014,       ,        , 45.4652    ,            ,      ,       , 18.529,       , 16.99 , 15.826, 15.157, 15.047, 4129, 0.61, -0.68,     ,   ,   ,  ,  ,  ,  ,   , 6.78,   ,   ,  ,  ,  ,   , 1.89 , 0.2 ,  , 4.7 , 4.17, 6.82,   , 5.08,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.44 ,   ,   ,   ,   ,   , 0.15 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7070,         , REI20, Reichert+2020, 2MASS J02390434-3425190      , GB07 Fnx05                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:04.3406, -34:25:19.173,       ,        , 52.79      ,            ,      ,       , 18.39 ,       , 16.96 , 15.858, 15.281, 15.092, 4325, 0.7 , -0.76,     ,   ,   ,  ,  ,  ,  ,   , 6.69,   ,   ,  ,  ,  ,   , 2.01 , 0.22,  , 5.01, 4.24, 6.74,   , 5.32,   ,     ,   ,   ,   ,   ,   ,      , 1.12 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.25 ,   ,   ,   ,   ,   , 0.05 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7071,         , REI20, Reichert+2020, 2MASS J02390819-3436537      , GB07 Fnx31                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:08.1870, -34:36:53.680,       ,        , 59.21      ,            ,      ,       , 18.274,       ,       , 15.827, 15.146, 14.857, 4270, 0.62, -0.52,     ,   ,   ,  ,  ,  ,  ,   , 6.88,   ,   ,  ,  ,  ,   , 1.97 , 0.23,  , 5.19, 4.54, 6.98,   , 5.76,   ,     ,   ,   ,   ,   ,   ,      , 1.32 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 2.05 ,   ,   ,   ,   ,   , 0.39 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7072,         , REI20, Reichert+2020, 2MASS J02390853-3430556      , GB07 Fnx16                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:08.5373, -34:30:55.662,       ,        , 58.23      ,            ,      ,       , 18.398,       , 16.92 , 15.891, 15.055, 14.954, 4097, 0.53, -0.62,     ,   ,   ,  ,  ,  ,  ,   , 6.67,   ,   ,  ,  ,  ,   , 2.01 , 0.16,  , 5.01, 4.23, 6.88,   , 5.15,   ,     ,   ,   ,   ,   ,   ,      , 1.17 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.48 ,   ,   ,   ,   ,   , 0.41 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7073,         , REI20, Reichert+2020, 2MASS J02391102-3428348      , GB07 Fnx09                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:11.0174, -34:28:34.794,       ,        , 76.47      ,            ,      ,       , 18.527,       , 17.07 , 16.062, 15.445, 15.007, 4270, 0.72, -0.67,     ,   ,   ,  ,  ,  ,  ,   , 6.62,   ,   ,  ,  ,  ,   , 1.6  , 0.23,  , 4.97, 4.48, 6.83,   , 5.19,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.27 ,   ,   ,   ,   ,   , -0.09,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7074,         , REI20, Reichert+2020, 2MASS J02391159-3430448      , GB07 Fnx15                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:11.5950, -34:30:45.025,       ,        , 46.78      ,            ,      ,       , 18.496,       , 16.9  , 15.893, 15.047, 14.813, 4099, 0.58, -0.79,     ,   ,   ,  ,  ,  ,  ,   , 6.64,   ,   ,  ,  ,  ,   , 1.64 , 0.11,  , 4.68, 4.18, 6.71,   , 5.43,   ,     ,   ,   ,   ,   ,   ,      , 1.33 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.52 ,   ,   ,   ,   ,   , 0.42 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7075,         , REI20, Reichert+2020, 2MASS J02391398-3428364      , GB07 Fnx10                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:13.9746, -34:28:36.602,       ,        , 67.36      ,            ,      , 20.039, 18.55 , 17.708, 16.99 , 16.028, 15.24 , 14.854, 4167, 0.65, -0.6 ,     ,   ,   ,  ,  ,  ,  ,   , 6.66,   ,   ,  ,  ,  ,   , 1.9  , 0.12,  , 4.92, 4.72, 6.9 ,   , 5.3 ,   ,     ,   ,   ,   ,   ,   ,      , 1.01 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.36 ,   ,   ,   ,   ,   , -0.04,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7076,         , REI20, Reichert+2020, 2MASS J02391437-3434427      , GB07 Fnx26                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:14.3827, -34:34:42.637,       ,        , 44.0916    ,            ,      ,       , 18.757,       , 17.11 , 15.915, 15.183, 15.336, 4098, 0.68, -0.59,     ,   ,   ,  ,  ,  ,  ,   , 6.96,   ,   ,  ,  ,  ,   , 2.01 , 0.2 ,  , 5.08, 4.4 , 6.91,   , 5.18,   ,     ,   ,   ,   ,   ,   ,      , 1.26 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.71 ,   ,   ,   ,   ,   , 0.4  ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7077,         , REI20, Reichert+2020, 2MASS J02391606-3430135      , GB07 Fnx12                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:16.0444, -34:30:13.352,       ,        , 57.3973    ,            ,      ,       , 18.496,       , 16.96 , 16.21 , 15.116, 15.096, 4190, 0.65, -0.62,     ,   ,   ,  ,  ,  ,  ,   , 6.67,   ,   ,  ,  ,  ,   , 1.77 , 0.14,  , 5.22, 4.47, 6.88,   , 5.11,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.33 ,   ,   ,   ,   ,   , -0.15,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7078,         , REI20, Reichert+2020, 2MASS J02391783-3430570      , GB07 Fnx17                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:17.8282, -34:30:57.039,       ,        , 57.31      ,            ,      ,       , 18.702,       , 16.98 , 15.755, 15.185, 14.749, 4196, 0.74, -0.57,     ,   ,   ,  ,  ,  ,  ,   , 6.52,   ,   ,  ,  ,  ,   , 1.83 , 0.09,  , 5.33, 4.38, 6.93,   , 5.29,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.4  ,   ,   ,   ,   ,   , 0.36 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7079,         , REI20, Reichert+2020, 2MASS J02392022-3431571      , GB07 Fnx18                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:20.2378, -34:31:57.280,       ,        , 39.03      ,            ,      ,       , 18.533,       , 16.99 , 15.952, 15.553, 15.407, 4393, 0.81, -0.85,     ,   ,   ,  ,  ,  ,  ,   , 6.76,   ,   ,  ,  ,  ,   , 1.76 , 0.16,  , 4.7 , 4.19, 6.65,   , 5.11,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.16 ,   ,   ,   ,   ,   , 0.01 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7080,         , REI20, Reichert+2020, 2MASS J02392218-3419407      , GB07 Fnx01                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:22.1826, -34:19:40.745,       ,        , 63.86      ,            ,      ,       , 18.355,       , 17.0  , 16.137, 15.455, 15.071, 4422, 0.76, -1.45,     ,   ,   ,  ,  ,  ,  ,   , 6.13,   ,   ,  ,  ,  ,   , 1.15 , 0.18,  , 4.41, 3.59, 6.05,   , 4.81,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 0.22 ,   ,   ,   ,   ,   ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7081,         , REI20, Reichert+2020, 2MASS J02392483-3434383      , GB07 Fnx25                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:24.8304, -34:34:38.274,       ,        , 63.09      ,            ,      ,       , 18.577,       , 17.01 , 15.944, 15.122, 14.913, 4133, 0.63, -0.5 ,     ,   ,   ,  ,  ,  ,  ,   , 6.91,   ,   ,  ,  ,  ,   , 2.06 , 0.2 ,  , 5.03, 4.4 , 7   ,   , 5.3 ,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.47 ,   ,   ,   ,   ,   , 0.31 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7082,         , REI20, Reichert+2020, 2MASS J02392769-3437487      , GB07 Fnx33                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:27.6904, -34:37:48.791,       ,        , 55.9009    ,            ,      , 19.829, 18.347, 17.448,       , 15.665, 14.878, 14.673, 4122, 0.53, -0.51,     ,   ,   ,  ,  ,  ,  ,   , 6.78,   ,   ,  ,  ,  ,   , 1.94 , 0.22,  , 5.4 , 4.03, 6.99,   , 5.62,   ,     ,   ,   ,   ,   ,   ,      , 1.61 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.79 ,   ,   ,   ,   ,   , 0.24 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7083,         , REI20, Reichert+2020, 2MASS J02392805-3434013      , GB07 Fnx23                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:28.0529, -34:34:01.280,       ,        , 39.48      ,            ,      , 19.948, 18.58 , 17.693, 17.02 , 15.985, 15.243, 15.145, 4176, 0.67, -0.89,     ,   ,   ,  ,  ,  ,  ,   , 6.57,   ,   ,  ,  ,  ,   , 1.73 , 0.21,  , 4.58, 4.14, 6.61,   , 5.09,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.38 ,   ,   ,   ,   ,   , 0.17 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7084,         , REI20, Reichert+2020, 2MASS J02393084-3435451      , GB07 Fnx29                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:30.8431, -34:35:45.258,       ,        , 55.2651    ,            ,      , 20.192, 18.671, 17.746, 17.01 , 15.823, 15.104, 15.05 , 4117, 0.66, -0.35,     ,   ,   ,  ,  ,  ,  ,   , 6.95,   ,   ,  ,  ,  ,   , 2.08 , 0.11,  , 5.16, 4.58, 7.15,   , 5.24,   ,     ,   ,   ,   ,   ,   ,      , 1.18 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 2.01 ,   ,   ,   ,   ,   , 0.38 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7085,         , REI20, Reichert+2020, 2MASS J02393153-3423052      , GB07 Fnx03                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:31.5212, -34:23:05.395,       ,        , 52.2863    ,            ,      ,       , 18.534,       , 17.05 , 15.858, 15.167, 15.057, 4109, 0.6 , -0.83,     ,   ,   ,  ,  ,  ,  ,   , 6.62,   ,   ,  ,  ,  ,   , 1.81 , 0.11,  , 4.7 , 4.14, 6.67,   , 5.13,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.25 ,   ,   ,   ,   ,   , -0.08,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7086,         , REI20, Reichert+2020, 2MASS J02393412-3433096      , GB07 Fnx21                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:34.1141, -34:33:09.701,       ,        , 67.48      ,            ,      ,       , 18.641,       , 17.01 , 16.127, 15.193, 15.095, 4107, 0.64, -0.48,     ,   ,   ,  ,  ,  ,  ,   , 6.71,   ,   ,  ,  ,  ,   , 2.12 , 0.11,  , 5.17, 4.39, 7.02,   , 5.44,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.73 ,   ,   ,   ,   ,   , 0.52 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7087,         , REI20, Reichert+2020, 2MASS J02393808-3437062      , GB07 Fnx32                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:38.0933, -34:37:06.310,       ,        , 59.91      ,            ,      ,       , 18.494,       , 17.07 , 16.443, 15.674, 15.309, 4320, 0.74, -0.54,     ,   ,   ,  ,  ,  ,  ,   , 7   ,   ,   ,  ,  ,  ,   , 2.18 , 0.14,  , 5.09, 4.55, 6.96,   , 5.55,   ,     ,   ,   ,   ,   ,   ,      ,      ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.47 ,   ,   ,   ,   ,   , 0.31 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
   7088,         , REI20, Reichert+2020, 2MASS J02394195-3430361      , GB07 Fnx14                    ,     ,         ,      ,       ,          , DW , Fornax       , RG  , 02:39:41.9495, -34:30:36.019,       ,        , 66.92      ,            ,      ,       , 18.488,       , 16.84 , 15.656, 14.893, 14.746, 4026, 0.51, -0.54,     ,   ,   ,  ,  ,  ,  ,   , 6.78,   ,   ,  ,  ,  ,   , 2.15 , 0.14,  , 5.11, 4.45, 6.96,   , 5.35,   ,     ,   ,   ,   ,   ,   ,      , 1.37 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,   , 1.42 ,   ,   ,   ,   ,   , 0.41 ,   ,   ,   ,   ,   ,   ,   ,   ,   ,  ,   ,   ,   ,   ,   ,   ,   ,   ,  ,     ,     ,    ,     ,     ,     , Yelland
