0360_9808   CaI 5581.980 2.520 -0.710  15.4  0.8  4.921  0.036  0.000 -0.003  0.001 0.040 0.000  104.915
0360_9808   CaI 5588.749 2.526  0.210  50.1  2.3  4.824  0.036 -0.001 -0.018  0.000 0.075 0.000   58.867
0360_9808   CaI 5590.130 2.520 -0.710  13.9  0.7  4.902  0.036  0.000 -0.003  0.001 0.038 0.000  112.676
0360_9808   CaI 5594.462 2.523 -0.050  39.0  1.8  4.926  0.034 -0.001 -0.011  0.001 0.058 0.000   84.514
0360_9808   CaI 5857.451 2.933  0.230  34.8  1.6  5.019  0.032 -0.002 -0.008  0.000 0.048 0.000  145.074
0360_9808   CaI 6102.723 1.879 -0.793  28.4  1.4  4.870  0.043 -0.001 -0.006  0.001 0.049 0.000   12.299
0360_9808   CaI 6122.217 1.886 -0.315  56.2  2.6  4.875  0.045 -0.003 -0.017  0.001 0.071 0.000   22.321
0360_9808   CaI 6162.173 1.899 -0.089  64.5  3.0  4.778  0.048 -0.005 -0.021  0.001 0.080 0.000   15.387
0360_9808   CaI 6169.560 2.520 -0.270  18.3  0.9  4.895  0.036 -0.001 -0.004  0.001 0.041 0.000  115.884
0360_9808   CaI 6439.075 2.526  0.470  57.1  2.7  4.825  0.036 -0.002 -0.022  0.000 0.083 0.000   55.180
0360_9808   CaI 6493.781 2.521  0.140  33.4  1.6  4.924  0.034 -0.001 -0.009  0.001 0.053 0.000   97.158
0360_9808   TiI 4913.620 1.870  0.220   4.2  0.4  3.720  0.048  0.000  0.000  0.000 0.052 0.077   37.267
0360_9808   TiI 4981.731 0.848  0.570  36.9  1.7  3.600  0.060  0.000 -0.011  0.001 0.053 0.077   26.753
0360_9808   TiI 4991.065 0.836  0.450  28.8  1.3  3.518  0.060  0.000 -0.008  0.001 0.048 0.077   25.930
0360_9808   TiI 4999.510 0.830  0.320  25.5  1.2  3.536  0.059  0.001 -0.007  0.001 0.045 0.077   26.623
0360_9808   TiI 5016.170 0.850 -0.480   6.8  0.4  3.735  0.060  0.000 -0.001  0.001 0.037 0.077   21.722
0360_9808   TiI 5022.870 0.830 -0.330   7.4  0.5  3.611  0.060  0.000 -0.001  0.001 0.039 0.077   21.148
0360_9808   TiI 5024.850 0.820 -0.530   6.3  0.4  3.604  0.060  0.001  0.000  0.001 0.039 0.077   19.027
0360_9808   TiI 5039.960 0.020 -1.080   6.2  0.4  3.431  0.068  0.001  0.000  0.001 0.038 0.077    5.041
0360_9808   TiI 5192.980 0.020 -0.950  11.5  0.6  3.616  0.068  0.000 -0.003  0.001 0.037 0.077    9.617
0360_9808   TiI 5210.390 0.050 -0.820  12.5  0.6  3.567  0.067  0.001 -0.003  0.001 0.037 0.077   10.135
0360_9808   TiI 5866.420 1.070 -0.790   2.0  0.3  3.417  0.058  0.001  0.000  0.001 0.072 0.077   15.554
0360_9808   TiI 6258.710 1.460 -0.280   3.6  0.4  3.559  0.054  0.000  0.000  0.001 0.055 0.077   26.951
0360_9808  TiII 4300.042 1.180 -0.460  88.4  4.1  3.561  0.030  0.007 -0.064  0.001 0.139 0.000   23.997
0360_9808  TiII 4320.950 1.165 -1.880  27.1  1.4  3.456  0.026  0.010 -0.007  0.001 0.050 0.000  128.271
0360_9808  TiII 4394.059 1.221 -1.770  33.6  1.6  3.528  0.026  0.010 -0.011  0.000 0.051 0.000  130.870
0360_9808  TiII 4395.031 1.084 -0.540 100.4  4.6  3.663  0.034  0.005 -0.068  0.000 0.143 0.000   21.592
0360_9808  TiII 4399.765 1.237 -1.200  55.7  2.6  3.292  0.026  0.010 -0.026  0.000 0.097 0.000   41.179
0360_9808  TiII 4443.801 1.080 -0.710  83.0  3.9  3.398  0.030  0.007 -0.060  0.000 0.136 0.000   25.348
0360_9808  TiII 4450.482 1.084 -1.520  49.8  2.3  3.467  0.027  0.010 -0.020  0.001 0.076 0.000   58.112
0360_9808  TiII 4468.507 1.131 -0.630  85.6  4.0  3.415  0.030  0.007 -0.061  0.001 0.135 0.000   25.033
0360_9808  TiII 5129.156 1.892 -1.340  22.8  1.1  3.554  0.020  0.010 -0.004  0.000 0.042 0.000  246.181
0360_9808  TiII 5336.789 1.582 -1.600  24.2  1.2  3.531  0.023  0.010 -0.007  0.001 0.043 0.000  204.004
0360_9808   CrI 4254.336 0.000 -0.090  80.4  3.8  3.754  0.073 -0.003 -0.062  0.001 0.134 0.000   34.812
0360_9808   CrI 5206.037 0.941  0.019  52.9  2.4  3.722  0.060 -0.001 -0.025  0.001 0.087 0.000   90.887
0360_9808   MnI 4783.415 2.298 -1.560   8.2  0.5  3.222  0.050  0.001 -0.001  0.001 0.038 0.000  153.629
0360_9808   MnI 4823.515 2.319 -2.980  10.5  0.6  3.269  0.050  0.001 -0.001  0.001 0.038 0.000  154.261
0360_9808   FeI 4063.594 1.557  0.062 128.2  6.0  5.685  0.086 -0.010 -0.041  0.001 0.099 0.046  -22.628
0360_9808   FeI 4071.738 1.608 -0.022 120.8  5.6  5.731  0.084 -0.010 -0.045  0.001 0.105 0.046  -15.880
0360_9808   FeI 4118.545 3.573  0.270  44.2  2.2  5.727  0.042  0.000 -0.020  0.000 0.074 0.046   42.890
0360_9808   FeI 4134.678 2.831 -0.649  43.0  2.0  5.764  0.050  0.001 -0.019  0.001 0.068 0.046   22.793
0360_9808   FeI 4143.415 3.047 -0.210  48.8  2.3  5.627  0.048  0.000 -0.020  0.001 0.080 0.046   23.214
0360_9808   FeI 4143.868 1.557 -0.511 100.7  4.7  5.732  0.075 -0.007 -0.060  0.001 0.124 0.046   -0.086
0360_9808   FeI 4147.669 1.485 -2.104  30.8  1.5  5.648  0.062  0.001 -0.010  0.001 0.055 0.046  -26.147
0360_9808   FeI 4154.806 3.368 -0.400  31.1  1.5  5.727  0.044  0.000 -0.009  0.001 0.050 0.046   46.156
0360_9808   FeI 4156.799 2.831 -0.809  36.1  1.7  5.678  0.050  0.000 -0.014  0.001 0.062 0.046   23.275
0360_9808   FeI 4175.636 2.845 -0.827  31.5  1.6  5.626  0.050  0.001 -0.010  0.001 0.059 0.046   18.577
0360_9808   FeI 4181.755 2.831 -0.371  54.0  2.5  5.696  0.050  0.000 -0.030  0.001 0.091 0.046   22.447
0360_9808   FeI 4187.039 2.449 -0.560  59.6  2.9  5.713  0.058 -0.002 -0.029  0.001 0.090 0.046    8.464
0360_9808   FeI 4187.795 2.425 -0.554  72.8  3.4  5.806  0.061 -0.004 -0.041  0.001 0.101 0.046    9.511
0360_9808   FeI 4191.431 2.469 -0.666  56.1  2.7  5.683  0.056 -0.001 -0.026  0.001 0.086 0.046   10.806
0360_9808   FeI 4199.095 3.047  0.170  60.6  2.9  5.525  0.048 -0.001 -0.039  0.001 0.109 0.046   22.516
0360_9808   FeI 4202.029 1.485 -0.708  90.5  4.2  5.664  0.072 -0.005 -0.066  0.000 0.131 0.046    4.228
0360_9808   FeI 4216.184 0.000 -3.356  43.0  2.1  5.666  0.079  0.001 -0.018  0.001 0.079 0.046  -46.624
0360_9808   FeI 4222.213 2.449 -0.967  42.4  2.1  5.686  0.054  0.000 -0.015  0.001 0.067 0.046   10.287
0360_9808   FeI 4233.603 2.482 -0.600  60.0  2.8  5.711  0.056 -0.002 -0.029  0.001 0.089 0.046   12.662
0360_9808   FeI 4238.810 3.396 -0.233  35.3  1.7  5.779  0.044  0.000 -0.011  0.000 0.053 0.046   47.048
0360_9808   FeI 4250.119 2.469 -0.405  70.2  3.3  5.717  0.060 -0.004 -0.038  0.001 0.100 0.046   10.057
0360_9808   FeI 4250.787 1.557 -0.714  88.4  4.1  5.766  0.070 -0.004 -0.064  0.000 0.133 0.046    4.781
0360_9808   FeI 4260.474 2.399  0.077  97.8  4.6  5.739  0.072 -0.009 -0.043  0.001 0.104 0.046   -0.843
0360_9808   FeI 4271.154 2.449 -0.349  80.0  3.7  5.757  0.062 -0.005 -0.044  0.001 0.105 0.046    9.829
0360_9808   FeI 4271.761 1.485 -0.164 125.4  5.8  5.756  0.085 -0.009 -0.043  0.002 0.103 0.046  -20.287
0360_9808   FeI 4282.403 2.176 -0.779  62.0  2.9  5.634  0.056  0.000 -0.041  0.001 0.114 0.046   11.488
0360_9808   FeI 4375.930 0.000 -3.031  62.1  2.9  5.748  0.076 -0.001 -0.042  0.001 0.111 0.046  -13.146
0360_9808   FeI 4383.545 1.485  0.200 142.2  6.6  5.615  0.089 -0.011 -0.034  0.001 0.090 0.046  -35.248
0360_9808   FeI 4404.750 1.557 -0.142 123.6  5.7  5.712  0.083 -0.009 -0.045  0.001 0.104 0.046  -15.391
0360_9808   FeI 4427.310 0.052 -3.044  66.1  3.0  5.769  0.080 -0.001 -0.048  0.001 0.114 0.046  -14.228
0360_9808   FeI 4442.339 2.198 -1.255  39.9  1.9  5.497  0.057  0.001 -0.014  0.001 0.073 0.046   -2.035
0360_9808   FeI 4461.653 0.087 -3.210  46.9  2.1  5.667  0.078  0.000 -0.021  0.001 0.084 0.046  -37.138
0360_9808   FeI 4466.552 2.831 -0.600  45.5  2.1  5.682  0.050  0.000 -0.020  0.001 0.075 0.046   22.565
0360_9808   FeI 4494.563 2.198 -1.140  50.5  2.3  5.708  0.057  0.000 -0.023  0.001 0.077 0.046    6.409
0360_9808   FeI 4788.757 3.236 -1.763   3.5  0.4  5.714  0.045  0.001 -0.001  0.001 0.059 0.046   23.657
0360_9808   FeI 4871.318 2.865 -0.340  49.4  2.3  5.658  0.052 -0.002 -0.020  0.000 0.073 0.046   22.661
0360_9808   FeI 4872.138 2.882 -0.567  46.3  2.2  5.765  0.051 -0.001 -0.017  0.001 0.067 0.046   23.553
0360_9808   FeI 4890.755 2.875 -0.380  55.6  2.6  5.736  0.052 -0.002 -0.024  0.000 0.078 0.046   22.903
0360_9808   FeI 4891.492 2.851 -0.112  65.8  3.1  5.647  0.055 -0.004 -0.032  0.001 0.092 0.046   17.478
0360_9808   FeI 4918.994 2.865 -0.342  55.4  2.5  5.659  0.052 -0.002 -0.023  0.000 0.079 0.046   21.955
0360_9808   FeI 4920.503 2.832  0.068  80.8  3.8  5.734  0.061 -0.006 -0.040  0.001 0.101 0.046   11.016
0360_9808   FeI 4924.769 2.279 -2.114   8.7  0.5  5.752  0.055  0.001 -0.002  0.001 0.036 0.046  -11.507
0360_9808   FeI 4939.686 0.859 -3.340  13.4  0.6  5.756  0.070  0.000 -0.003  0.002 0.034 0.046  -92.576
0360_9808   FeI 4950.106 3.417 -1.500   4.0  0.3  5.794  0.043  0.001 -0.001  0.001 0.047 0.046   39.530
0360_9808   FeI 4957.299 2.851 -0.408  49.4  2.3  5.661  0.052 -0.001 -0.019  0.001 0.073 0.046   19.225
0360_9808   FeI 4973.102 3.960 -0.690   5.4  0.3  5.620  0.037  0.001 -0.002  0.000 0.034 0.046   94.240
0360_9808   FeI 5049.819 2.279 -1.355  37.7  1.8  5.740  0.054  0.000 -0.014  0.001 0.061 0.046   10.348
0360_9808   FeI 5074.750 4.220 -0.230  15.8  0.8  5.647  0.036  0.000 -0.004  0.000 0.040 0.046   95.073
0360_9808   FeI 5090.780 4.260 -0.490   5.9  0.4  5.663  0.034  0.001 -0.001  0.001 0.041 0.046   87.181
0360_9808   FeI 5127.359 0.915 -3.307  12.6  0.7  5.717  0.070  0.001 -0.003  0.001 0.041 0.046  -82.699
0360_9808   FeI 5133.689 4.178  0.360  29.7  1.4  5.727  0.036  0.000 -0.009  0.001 0.048 0.046   84.396
0360_9808   FeI 5139.252 2.998 -0.730  30.6  1.5  5.776  0.048  0.000 -0.009  0.001 0.047 0.046   31.074
0360_9808   FeI 5139.463 2.940 -0.509  42.6  2.0  5.540  0.050 -0.001 -0.015  0.001 0.070 0.046   23.302
0360_9808   FeI 5141.739 2.424 -2.238   7.1  0.4  5.832  0.054  0.001 -0.002  0.001 0.037 0.046   -5.486
0360_9808   FeI 5171.596 1.485 -1.793  53.6  2.5  5.592  0.064 -0.001 -0.027  0.001 0.092 0.046   -2.742
0360_9808   FeI 5191.455 3.038 -0.551  35.8  1.7  5.714  0.048  0.000 -0.011  0.000 0.056 0.046   29.409
0360_9808   FeI 5194.942 1.557 -2.090  32.0  1.5  5.624  0.062  0.000 -0.010  0.001 0.059 0.046  -21.294
0360_9808   FeI 5198.711 2.222 -2.135  11.5  0.6  5.737  0.056  0.000 -0.002  0.001 0.037 0.046  -12.657
0360_9808   FeI 5216.274 1.608 -2.150  28.8  1.4  5.648  0.062  0.000 -0.009  0.001 0.055 0.046  -24.652
0360_9808   FeI 5227.189 1.557 -1.228  86.0  3.9  5.780  0.070 -0.005 -0.061  0.001 0.127 0.046    4.649
0360_9808   FeI 5232.940 2.940 -0.057  63.8  2.9  5.595  0.054 -0.004 -0.029  0.001 0.088 0.046   19.190
0360_9808   FeI 5242.491 3.634 -0.830   8.9  0.5  5.786  0.040  0.001 -0.003  0.001 0.036 0.046   71.106
0360_9808   FeI 5250.646 2.198 -2.181  12.3  0.6  5.678  0.055  0.002 -0.003  0.001 0.038 0.046  -12.019
0360_9808   FeI 5263.306 3.266 -0.870  14.5  0.8  5.681  0.045  0.001 -0.003  0.001 0.041 0.046   38.023
0360_9808   FeI 5281.790 3.038 -0.834  27.9  1.3  5.786  0.048 -0.001 -0.008  0.001 0.046 0.046   33.536
0360_9808   FeI 5328.531 1.557 -1.850  43.8  2.0  5.593  0.062  0.000 -0.018  0.001 0.076 0.046   -9.604
0360_9808   FeI 5339.929 3.266 -0.630  22.6  1.1  5.637  0.046  0.000 -0.006  0.001 0.046 0.046   37.071
0360_9808   FeI 5473.900 4.154 -0.720   4.1  0.3  5.661  0.036  0.001 -0.001  0.001 0.041 0.046   82.479
0360_9808   FeI 5497.516 1.011 -2.849  26.1  1.2  5.668  0.069  0.001 -0.008  0.001 0.050 0.046  -57.194
0360_9808   FeI 5501.465 0.958 -3.047  19.2  0.9  5.688  0.069  0.000 -0.005  0.001 0.041 0.046  -70.027
0360_9808   FeI 5506.779 0.990 -2.797  31.1  1.5  5.760  0.069  0.000 -0.009  0.001 0.053 0.046  -49.079
0360_9808   FeI 5569.618 3.417 -0.520  25.6  1.2  5.704  0.044  0.000 -0.007  0.001 0.046 0.046   48.484
0360_9808   FeI 5572.842 3.396 -0.280  35.4  1.7  5.699  0.045 -0.001 -0.010  0.001 0.055 0.046   41.943
0360_9808   FeI 5586.756 3.368 -0.110  44.5  2.1  5.671  0.046 -0.002 -0.016  0.000 0.066 0.046   38.005
0360_9808   FeI 5701.544 2.560 -2.216   4.9  0.4  5.650  0.051  0.002 -0.002  0.001 0.044 0.046    8.195
0360_9808   FeI 6027.050 4.076 -1.089   2.3  0.3  5.545  0.037  0.001 -0.001  0.001 0.065 0.046   46.581
0360_9808   FeI 6219.281 2.198 -2.433   6.2  0.4  5.678  0.056  0.000 -0.003  0.001 0.039 0.046  -10.967
0360_9808   FeI 6230.723 2.559 -1.281  30.1  1.4  5.639  0.053 -0.001 -0.009  0.001 0.052 0.046   14.638
0360_9808   FeI 6246.318 3.603 -0.770  12.0  0.7  5.728  0.042  0.000 -0.002  0.001 0.038 0.046   60.047
0360_9808   FeI 6252.555 2.404 -1.687  19.1  1.0  5.697  0.054  0.000 -0.005  0.001 0.044 0.046    2.937
0360_9808   FeI 6265.134 2.176 -2.550   7.0  0.5  5.893  0.056  0.000 -0.001  0.001 0.040 0.046  -13.818
0360_9808   FeI 6335.330 2.200 -2.177   9.4  0.6  5.654  0.055  0.002 -0.001  0.001 0.042 0.046  -14.077
0360_9808   FeI 6336.824 3.686 -0.850  10.1  0.6  5.829  0.041  0.000 -0.002  0.001 0.039 0.046   64.697
0360_9808   FeI 6393.601 2.433 -1.576  20.9  1.0  5.634  0.054  0.000 -0.005  0.001 0.043 0.046    3.020
0360_9808   FeI 6411.649 3.654 -0.590  14.5  0.7  5.714  0.042  0.000 -0.003  0.000 0.038 0.046   64.778
0360_9808   FeI 6421.350 2.279 -2.027  13.9  0.8  5.694  0.056  0.000 -0.003  0.001 0.042 0.046  -10.359
0360_9808  FeII 4178.862 2.583 -2.510  31.4  1.6  5.658  0.011  0.011 -0.011  0.000 0.055 0.017  149.533
0360_9808  FeII 4233.172 2.583 -1.970  63.6  3.0  5.616  0.011  0.010 -0.041  0.000 0.106 0.017   48.489
0360_9808  FeII 4923.927 2.891 -1.260  79.6  3.7  5.605  0.010  0.007 -0.055  0.001 0.122 0.017   44.393
0360_9808  FeII 5018.440 2.891 -1.100  92.1  4.2  5.729  0.013  0.007 -0.060  0.000 0.124 0.017   40.689
0360_9808  FeII 5197.577 3.230 -2.220  24.1  1.2  5.675  0.005  0.011 -0.007  0.001 0.045 0.017  239.905
0360_9808  FeII 5234.630 3.220 -2.180  29.1  1.4  5.690  0.005  0.010 -0.009  0.000 0.050 0.017  221.327
0360_9808  FeII 5264.810 3.230 -3.130   4.9  0.4  5.729  0.005  0.011  0.000  0.001 0.046 0.017  230.735
0360_9808  FeII 5284.110 2.890 -3.110   6.9  0.4  5.630  0.008  0.011 -0.001  0.001 0.038 0.017  301.138
0360_9808  FeII 5325.560 3.220 -3.160   3.1  0.3  5.618  0.005  0.011  0.000  0.000 0.050 0.017  205.576
0360_9808  FeII 5534.850 3.240 -2.750   8.7  0.5  5.658  0.004  0.012 -0.003  0.001 0.038 0.017  307.962
0360_9808  FeII 6149.250 3.890 -2.690   2.3  0.2  5.531 -0.001  0.010 -0.001  0.001 0.047 0.017  273.598
0360_9808  FeII 6238.390 3.890 -2.600   3.1  0.4  5.596 -0.002  0.010 -0.001  0.000 0.066 0.017  158.137
0360_9808  FeII 6247.560 3.890 -2.300   6.7  0.5  5.692 -0.002  0.010 -0.003  0.000 0.043 0.017  348.089
0360_9808  FeII 6416.930 3.890 -2.640   2.7  0.4  5.649 -0.002  0.010 -0.001  0.001 0.074 0.017  124.431
0360_9808   NiI 4829.030 3.540 -0.330   4.9  0.4  4.427  0.039  0.002  0.000  0.000 0.046 0.094   34.674
0360_9808   NiI 4831.180 3.610 -0.380   4.7  0.4  4.549  0.038  0.002 -0.001  0.000 0.049 0.094   35.883
0360_9808   NiI 4904.420 3.540 -0.190   5.8  0.5  4.332  0.039  0.002 -0.001  0.000 0.049 0.094   34.605
0360_9808   NiI 4937.350 3.610 -0.380   3.0  0.3  4.373  0.038  0.001 -0.001  0.001 0.052 0.094   35.237
0360_9808   NiI 5035.370 3.630  0.120  11.7  0.7  4.448  0.038  0.000 -0.003  0.000 0.038 0.094   42.829
0360_9808   NiI 5081.120 3.850  0.220   9.9  0.5  4.462  0.036  0.001 -0.002  0.001 0.034 0.094   45.234
0360_9808   NiI 5084.100 3.680 -0.040   6.4  0.4  4.335  0.037  0.001 -0.001  0.001 0.037 0.094   41.412
0360_9808   NiI 5099.940 3.680 -0.180   4.7  0.4  4.403  0.038  0.001 -0.001  0.000 0.045 0.094   37.683
0360_9808   NiI 5115.400 3.830 -0.140   7.6  0.5  4.689  0.037  0.001 -0.001  0.001 0.036 0.094   41.608
0360_9808   NiI 5155.770 3.900 -0.110   4.3  0.3  4.478  0.036  0.001 -0.001  0.001 0.042 0.094   41.295
0360_9808   NiI 6175.370 4.090 -0.510   1.4  0.3  4.564  0.034  0.000  0.000  0.000 0.104 0.094   23.700
0360_9808   ZnI 4722.160 4.030 -0.390   7.6  0.5  2.896  0.036  0.003 -0.001  0.001 0.039 0.000  224.731
0360_9808   ZnI 4810.540 4.080 -0.170  10.3  0.6  2.885  0.033  0.003 -0.003  0.001 0.039 0.000  265.826
0360_9808   YII 4883.690 1.080  0.070   7.8  0.5  0.334  0.030  0.011 -0.003  0.001 0.041 0.000  268.573
0360_9808   YII 5087.430 1.080 -0.170   3.6  0.4  0.231  0.029  0.010 -0.001  0.001 0.057 0.000  140.362
0360_9808  BaII 4934.100 0.000 -1.151  75.9  3.5 -0.006  0.044  0.008 -0.014  0.001 0.111 0.000   30.299
0360_9808  BaII 5853.700 0.604 -2.463   8.3  0.5  0.162  0.038  0.010 -0.003  0.001 0.040 0.000  227.590
0360_9808  BaII 6141.700 0.704 -2.855  41.2  1.9  0.160  0.039  0.008 -0.022  0.001 0.070 0.000  101.047
1336_6432   NaI 5889.959 0.000 -0.193 133.6  6.2  4.230  0.053 -0.009 -0.030 -0.003 0.108 0.000   60.883
1336_6432   NaI 5895.910 0.000 -0.575 107.0  5.0  4.108  0.034 -0.003 -0.024  0.007 0.099 0.000   78.054
1336_6432   MgI 4167.271 4.346 -0.746  43.7  2.1  5.969  0.026 -0.003 -0.003  0.001 0.053 0.000  204.968
1336_6432   MgI 5167.321 2.709 -0.854 125.8  5.8  6.125  0.055 -0.012 -0.023  0.001 0.096 0.000   21.625
1336_6432   MgI 5172.684 2.712 -0.363 173.0  8.0  6.118  0.064 -0.017 -0.014  0.001 0.080 0.000   10.299
1336_6432   MgI 5183.604 2.717 -0.168 206.6  9.6  6.118  0.066 -0.019 -0.010  0.002 0.073 0.000    6.086
1336_6432   MgI 5528.405 4.346 -0.547  59.0  2.8  6.033  0.028 -0.004 -0.008  0.000 0.065 0.000  136.558
1336_6432   MgI 5711.100 4.340 -1.842   8.2  0.7  6.080  0.025  0.000 -0.001  0.001 0.046 0.000  270.086
1336_6432   SiI 5690.430 4.930 -1.880   2.0  0.4  6.092  0.023  0.001  0.000  0.001 0.093 0.033   91.220
1336_6432   SiI 6155.140 5.620 -0.890   3.5  0.5  5.909  0.017  0.001  0.000  0.000 0.069 0.033  156.294
1336_6432   CaI 4226.728 0.000  0.244 189.7  8.8  5.082  0.078 -0.017 -0.013  0.002 0.073 0.025  -94.709
1336_6432   CaI 4283.011 1.886 -0.224  51.7  2.4  4.990  0.039 -0.002 -0.015  0.001 0.075 0.025   23.662
1336_6432   CaI 4318.652 1.899 -0.210  52.0  2.5  5.082  0.039 -0.003 -0.015  0.001 0.073 0.025   26.051
1336_6432   CaI 4425.437 1.879 -0.358  40.5  1.9  4.931  0.038 -0.001 -0.009  0.001 0.065 0.025   31.742
1336_6432   CaI 4454.779 1.899  0.258  68.9  3.2  4.830  0.042 -0.005 -0.024  0.001 0.089 0.025   13.661
1336_6432   CaI 4455.887 1.899 -0.530  36.8  1.8  5.075  0.038 -0.002 -0.008  0.001 0.055 0.025   46.730
1336_6432   CaI 5265.556 2.523 -0.260  24.3  1.2  4.997  0.031  0.000 -0.005  0.001 0.047 0.025  107.087
1336_6432   CaI 5581.980 2.520 -0.710  12.3  0.7  4.954  0.030 -0.001 -0.003  0.001 0.040 0.025  151.744
1336_6432   CaI 5588.749 2.526  0.210  51.4  2.4  5.005  0.030 -0.001 -0.016  0.001 0.076 0.025   51.719
1336_6432   CaI 5590.130 2.520 -0.710  13.9  0.7  5.050  0.031 -0.001 -0.002  0.001 0.038 0.025  148.800
1336_6432   CaI 5594.462 2.523 -0.050  33.8  1.6  4.973  0.031 -0.001 -0.008  0.001 0.057 0.025   81.046
1336_6432   CaI 5857.451 2.933  0.230  26.9  1.3  4.987  0.029 -0.001 -0.005  0.001 0.046 0.025  128.566
1336_6432   CaI 6162.173 1.899 -0.089  56.6  2.7  4.826  0.040 -0.003 -0.015  0.001 0.077 0.025   20.483
1336_6432   CaI 6439.075 2.526  0.470  54.8  2.5  4.941  0.032 -0.002 -0.019  0.001 0.081 0.025   42.790
1336_6432   CaI 6493.781 2.521  0.140  31.9  1.6  5.045  0.032 -0.001 -0.008  0.001 0.053 0.025   83.237
1336_6432   TiI 4981.731 0.848  0.570  28.1  1.3  3.666  0.052 -0.001 -0.007  0.002 0.052 0.027   49.055
1336_6432   TiI 4991.065 0.836  0.450  23.9  1.2  3.655  0.052 -0.001 -0.005  0.001 0.048 0.027   53.776
1336_6432   TiI 4999.510 0.830  0.320  21.4  1.1  3.685  0.053 -0.001 -0.005  0.001 0.045 0.027   53.258
1336_6432   TiI 5016.170 0.850 -0.480   2.6  0.3  3.540  0.051  0.000  0.001  0.002 0.059 0.027   36.569
1336_6432   TiI 5022.870 0.830 -0.330   5.5  0.5  3.717  0.052 -0.001 -0.001  0.001 0.047 0.027   51.595
1336_6432   TiI 5024.850 0.820 -0.530   3.7  0.4  3.604  0.052 -0.001 -0.001  0.001 0.055 0.027   39.760
1336_6432   TiI 5039.960 0.020 -1.080   5.3  0.5  3.644  0.060 -0.001 -0.001  0.002 0.050 0.027    4.339
1336_6432   TiI 5192.980 0.020 -0.950   8.2  0.6  3.735  0.060 -0.001 -0.001  0.002 0.043 0.027    5.423
1336_6432   TiI 5210.390 0.050 -0.820   9.4  0.6  3.710  0.058 -0.001 -0.001  0.001 0.042 0.027   21.235
1336_6432  TiII 4300.042 1.180 -0.460  88.4  4.1  3.798  0.026  0.008 -0.058  0.000 0.140 0.000   12.328
1336_6432  TiII 4320.950 1.165 -1.880  21.9  1.1  3.543  0.024  0.012 -0.005  0.001 0.048 0.000  119.663
1336_6432  TiII 4394.059 1.221 -1.770  22.7  1.2  3.492  0.023  0.012 -0.006  0.001 0.050 0.000  116.723
1336_6432  TiII 4395.031 1.084 -0.540  99.2  4.6  3.877  0.031  0.006 -0.060  0.000 0.143 0.000    8.483
1336_6432  TiII 4399.765 1.237 -1.200  58.7  2.7  3.577  0.023  0.012 -0.027  0.000 0.100 0.000   27.398
1336_6432  TiII 4443.801 1.080 -0.710  82.4  3.9  3.625  0.025  0.010 -0.054  0.000 0.137 0.000   12.307
1336_6432  TiII 4450.482 1.084 -1.520  40.9  2.0  3.516  0.024  0.011 -0.013  0.001 0.073 0.000   53.263
1336_6432  TiII 4468.507 1.131 -0.630  78.0  3.7  3.472  0.024  0.011 -0.050 -0.001 0.131 0.000   15.078
1336_6432  TiII 5129.156 1.892 -1.340  15.4  0.8  3.522  0.017  0.012 -0.003  0.000 0.041 0.000  255.841
