Title: The R-Process Alliance: Fifth Data Release from the Search for 
       R-process-enhanced Metal-poor Stars in the Galactic Halo with 
       the Gran Telescopio Canarias 
Authors: Bandyopadhyay A., Ezzeddine R., Allende Prieto C., Aria N., 
         Shah S.P., Beers T.C., Frebel A., Holmbeck E.M., Hansen T.T., 
         Placco V.M., Roederer I.U., Sakari C.M. 
Table: Atomic Line Properties, Equivalent Widths, Absolute Abundances, 
       and Measurement Uncertainties of the Target Stars
================================================================================
Byte-by-byte Description of file: apjsad6f0ft5_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label    Explanations
--------------------------------------------------------------------------------
   1- 22 A22    ---      ID       Stellar identifier
  24- 27 F4.1   ---      Species  Species code identifier (1)
2MASS J02462013-151841 26.0 5586.760 3.370 -0.110  40.96 0.22  4.451
2MASS J02462013-151841 26.0 5624.540 3.420 -0.760  12.63 0.27  4.482
2MASS J02462013-151841 26.1 4178.860 2.580 -2.510  36.70 0.24  4.437
2MASS J02462013-151841 26.1 4416.820 2.780 -2.570  28.60 0.22  4.544
2MASS J02462013-151841 26.1 4491.410 2.860 -2.710  18.73 0.19  4.529
2MASS J02462013-151841 26.1 4508.280 2.860 -2.420  33.25 0.19  4.570
2MASS J02462013-151841 26.1 4515.340 2.840 -2.600  33.14 0.23  4.725
2MASS J02462013-151841 26.1 4576.340 2.840 -2.950  19.72 0.31  4.768
2MASS J02462013-151841 26.1 4583.830 2.810 -1.940  66.34 0.25  4.619
2MASS J02462013-151841 26.1 5197.580 3.230 -2.220  26.14 0.25  4.601
2MASS J02462013-151841 26.1 5234.630 3.220 -2.180  33.11 0.27  4.694
2MASS J02462013-151841 26.1 5276.000 3.200 -2.010  31.11 0.24  4.459
2MASS J02462013-151841 27.0 3894.080 1.050  0.120  46.91 0.23  1.652
2MASS J02462013-151841 27.0 4121.320 0.920 -0.330  46.24 0.18  1.907
2MASS J02462013-151841 28.0 4714.420 3.380  0.250  17.57 0.24  3.331
2MASS J02462013-151841 28.0 4904.410 3.540 -0.170  10.59 0.22  3.668
2MASS J02462013-151841 28.0 4980.170 3.600  0.070  12.87 0.27  3.587
2MASS J02462013-151841 28.0 5017.580 3.540 -0.030  10.76 0.25  3.530
2MASS J02462013-151841 28.0 5080.530 3.650  0.320  19.65 0.40  3.607
2MASS J02462013-151841 28.0 5476.900 1.830 -0.780  51.78 0.45  3.235
2MASS J02462013-151841 28.0 6643.630 1.680 -2.220   6.13 0.17  3.239
2MASS J02462013-151841 30.0 4680.140 4.010 -0.850   3.65 0.16  1.947
2MASS J02462013-151841 30.0 4722.160 4.030 -0.370   6.04 0.22  1.716
2MASS J02462013-151841 30.0 4810.540 4.080 -0.150  17.20 0.21  2.060
2MASS J04051243+214132 11.0 5889.950 0.000  0.110 127.47 0.43  3.766
2MASS J04051243+214132 12.0 4702.990 4.330 -0.440  46.51 0.55  5.209
2MASS J04051243+214132 12.0 5528.400 4.350 -0.550  54.38 0.45  5.445
2MASS J04051243+214132 13.0 3961.520 0.010 -0.330  77.88 0.30  2.672
2MASS J04051243+214132 20.0 4092.630 2.520 -0.860   7.20 0.20  4.445
2MASS J04051243+214132 20.0 4283.010 1.890 -0.200  73.41 0.66  4.626
2MASS J04051243+214132 20.0 4425.440 1.880 -0.410  20.66 0.26  3.862
2MASS J04051243+214132 20.0 4434.960 1.890 -0.060  42.41 0.32  3.957
2MASS J04051243+214132 20.0 4435.690 1.890 -0.550  14.78 0.20  3.839
2MASS J04051243+214132 20.0 4454.780 1.900  0.260  47.18 0.34  3.724
2MASS J04051243+214132 20.0 5590.120 2.520 -0.600  15.44 0.24  4.500
2MASS J04051243+214132 20.0 5601.290 2.530 -0.570  14.16 0.32  4.436
2MASS J04051243+214132 20.0 6161.290 2.520 -1.350  24.71 0.30  5.486
2MASS J04051243+214132 20.0 6449.810 2.520 -0.550  24.19 0.52  4.669
2MASS J04051243+214132 20.0 6499.650 2.520 -0.810  32.89 0.52  5.108
2MASS J04051243+214132 21.1 4246.820 0.320  0.240  76.51 0.28 -0.018
2MASS J04051243+214132 21.1 4324.980 0.590 -0.440  65.00 0.26  0.737
2MASS J04051243+214132 21.1 4400.390 0.600 -0.540  45.27 0.38  0.532
2MASS J04051243+214132 21.1 4415.540 0.590 -0.670  38.62 0.40  0.541
2MASS J04051243+214132 21.1 5657.910 1.510 -0.600  13.47 0.50  0.768
2MASS J04051243+214132 22.0 3998.640 0.050  0.020  47.62 0.44  2.787
2MASS J04051243+214132 22.0 4533.240 0.850  0.540  29.34 0.74  2.717
2MASS J04051243+214132 22.0 4681.910 0.050 -1.010  13.42 0.36  3.017
2MASS J04051243+214132 22.0 4991.070 0.840  0.450  34.68 0.31  2.869
2MASS J04051243+214132 22.0 4999.500 0.830  0.320  34.96 0.64  2.993
2MASS J04051243+214132 22.1 4337.910 1.080 -0.960  69.39 0.35  2.223
2MASS J04051243+214132 22.1 4395.030 1.080 -0.540 100.73 0.37  2.407
2MASS J04051243+214132 22.1 4399.770 1.240 -1.200  43.74 0.41  2.214
2MASS J04051243+214132 22.1 4417.710 1.170 -1.190  60.83 0.33  2.400
2MASS J04051243+214132 22.1 4418.330 1.240 -1.990  51.13 0.59  3.119
2MASS J04051243+214132 22.1 4443.800 1.080 -0.710  83.41 0.30  2.217
2MASS J04051243+214132 22.1 4444.550 1.120 -2.200  21.87 0.28  2.665
2MASS J04051243+214132 22.1 4450.480 1.080 -1.520  53.01 0.38  2.509
2MASS J04051243+214132 22.1 4464.450 1.160 -1.810  41.58 0.50  2.700
2MASS J04051243+214132 22.1 4470.850 1.170 -2.020  41.93 0.44  2.925
2MASS J04051243+214132 22.1 4501.270 1.120 -0.770  75.13 1.12  2.151
2MASS J04051243+214132 22.1 4533.960 1.240 -0.530  99.87 0.31  2.520
2MASS J04051243+214132 22.1 4571.970 1.570 -0.310  88.53 0.42  2.413
2MASS J04051243+214132 22.1 4708.660 1.240 -2.350   8.55 0.59  2.455
2MASS J04051243+214132 22.1 5129.160 1.890 -1.340  16.58 0.31  2.412
2MASS J04051243+214132 22.1 5188.690 1.580 -1.050  32.48 0.42  2.167
2MASS J04051243+214132 22.1 5336.790 1.580 -1.600  48.16 0.62  2.969
2MASS J04051243+214132 22.1 5381.020 1.570 -1.970  20.34 0.34  2.801
2MASS J04051243+214132 23.0 4389.980 0.280  0.220  35.77 0.27  2.576
2MASS J04051243+214132 24.0 4274.800 0.000 -0.220  59.85 0.22  2.332
2MASS J04051243+214132 24.0 5206.040 0.940  0.020  40.23 0.36  2.674
2MASS J04051243+214132 24.1 4592.050 4.070 -1.300  16.04 0.40  3.713
2MASS J04051243+214132 24.1 4618.810 4.070 -0.890  13.10 0.24  3.201
2MASS J04051243+214132 25.0 4030.750 0.000 -0.500  67.75 0.41  2.143
2MASS J04051243+214132 25.0 4033.060 0.000 -0.650  85.03 0.43  2.649
2MASS J04051243+214132 25.0 4034.480 0.000 -0.840  44.95 0.32  2.096
2MASS J04051243+214132 26.0 4058.220 3.210 -1.180  11.18 0.16  5.179
2MASS J04051243+214132 26.0 4114.440 2.830 -1.300  14.21 0.19  5.032
2MASS J04051243+214132 26.0 4147.670 1.490 -2.070  29.36 0.32  4.828
2MASS J04051243+214132 26.0 4156.800 2.830 -0.810  27.18 0.35  4.886
2MASS J04051243+214132 26.0 4174.910 0.910 -2.940  23.38 0.21  4.969
2MASS J04051243+214132 26.0 4187.040 2.450 -0.560  36.98 0.20  4.439
2MASS J04051243+214132 26.0 4191.430 2.470 -0.670  62.96 0.57  5.013
2MASS J04051243+214132 26.0 4216.180 0.000 -3.360  29.51 0.22  4.573
2MASS J04051243+214132 26.0 4222.210 2.450 -0.910  36.44 0.51  4.775
2MASS J04051243+214132 26.0 4282.400 2.180 -0.780  49.09 0.29  4.583
2MASS J04051243+214132 26.0 4352.730 2.220 -1.290  34.08 0.32  4.870
2MASS J04051243+214132 26.0 4375.930 0.000 -3.000  55.68 0.40  4.646
2MASS J04051243+214132 26.0 4427.310 0.050 -2.920  74.67 0.30  4.937
2MASS J04051243+214132 26.0 4430.610 2.220 -1.730  12.57 0.25  4.760
2MASS J04051243+214132 26.0 4442.340 2.200 -1.230  39.82 0.29  4.884
2MASS J04051243+214132 26.0 4447.720 2.220 -1.360  32.76 0.33  4.904
2MASS J04051243+214132 26.0 4461.650 0.090 -3.190  39.82 0.34  4.660
2MASS J04051243+214132 26.0 4494.560 2.200 -1.140  58.12 0.56  5.092
2MASS J04051243+214132 26.0 4531.150 1.480 -2.100  34.49 0.36  4.913
2MASS J04051243+214132 26.0 4592.650 1.560 -2.460  14.45 0.19  4.870
2MASS J04051243+214132 26.0 4736.770 3.210 -0.670  19.23 0.43  4.902
2MASS J04051243+214132 26.0 4871.320 2.870 -0.340  47.22 0.40  4.777
2MASS J04051243+214132 26.0 4872.140 2.880 -0.570  22.57 0.30  4.547
2MASS J04051243+214132 26.0 4890.760 2.880 -0.380  32.94 0.30  4.575
2MASS J04051243+214132 26.0 4891.490 2.850 -0.110  56.76 0.33  4.683
2MASS J04051243+214132 26.0 4918.990 2.860 -0.340  47.38 0.45  4.768
2MASS J04051243+214132 26.0 4920.500 2.830  0.070  68.74 0.35  4.681
2MASS J04051243+214132 26.0 4994.130 0.920 -2.970  34.85 0.64  5.176
2MASS J04051243+214132 26.0 5006.120 2.830 -0.620  31.88 0.42  4.738
2MASS J04051243+214132 26.0 5051.630 0.920 -2.760  28.38 0.31  4.839
2MASS J04051243+214132 26.0 5123.720 1.010 -3.060  24.45 0.40  5.143
2MASS J04051243+214132 26.0 5191.450 3.040 -0.550  42.03 0.31  5.059
2MASS J04051243+214132 26.0 5194.940 1.560 -2.020  27.57 0.29  4.737
2MASS J04051243+214132 26.0 5232.940 2.940 -0.060  50.70 0.57  4.607
2MASS J04051243+214132 26.0 5283.620 3.240 -0.450  12.74 0.37  4.478
2MASS J04051243+214132 26.0 5339.930 3.270 -0.630  30.44 0.39  5.154
2MASS J04051243+214132 26.0 5341.020 1.610 -1.950  31.92 0.38  4.798
2MASS J04051243+214132 26.0 5371.490 0.960 -1.640  95.48 0.49  4.929
2MASS J04051243+214132 26.0 5397.130 0.920 -1.980  78.53 0.45  4.885
2MASS J04051243+214132 26.0 5405.770 0.990 -1.850  80.72 0.44  4.876
2MASS J04051243+214132 26.0 5429.700 0.960 -1.880  78.52 0.34  4.832
2MASS J04051243+214132 26.0 5434.520 1.010 -2.130  57.45 0.34  4.776
2MASS J04051243+214132 26.0 5497.520 1.010 -2.820  29.95 0.58  4.998
2MASS J04051243+214132 26.0 5506.780 0.990 -2.790  36.24 0.61  5.064
2MASS J04051243+214132 26.1 4173.450 2.580 -2.380  66.84 0.42  5.099
2MASS J04051243+214132 26.1 4178.860 2.580 -2.510  29.21 0.27  4.569
2MASS J04051243+214132 26.1 4508.280 2.860 -2.420  37.45 0.40  4.895
2MASS J04051243+214132 26.1 4515.340 2.840 -2.600  16.57 0.27  4.590
2MASS J04051243+214132 26.1 4555.890 2.830 -2.400  43.47 0.39  4.945
2MASS J04051243+214132 26.1 4576.340 2.840 -2.950  19.97 0.45  5.032
2MASS J04051243+214132 26.1 4583.830 2.810 -1.940  66.90 0.65  4.850
2MASS J04051243+214132 26.1 5197.580 3.230 -2.220  25.70 0.25  4.807
2MASS J04051243+214132 26.1 5234.630 3.220 -2.180  28.33 0.49  4.813
2MASS J04051243+214132 26.1 5276.000 3.200 -2.010  30.12 0.56  4.657
2MASS J04051243+214132 27.0 4118.770 1.050 -0.480  31.73 0.19  2.687
2MASS J04051243+214132 27.0 4121.320 0.920 -0.330  31.63 0.20  2.401
2MASS J04051243+214132 28.0 5155.760 3.900 -0.090   7.56 0.24  4.210
2MASS J04051243+214132 30.0 4810.540 4.080 -0.150  16.02 0.39  2.417
2MASS J04464970+212456 11.0 5889.950 0.000  0.110 177.76 0.62  4.671
2MASS J04464970+212456 11.0 5895.920 0.000 -0.190 140.17 0.39  4.477
2MASS J04464970+212456 12.0 4167.270 4.350 -0.740  33.70 0.14  5.525
2MASS J04464970+212456 12.0 4702.990 4.330 -0.440  51.46 0.41  5.450
2MASS J04464970+212456 12.0 5528.400 4.350 -0.550  59.98 0.35  5.695
2MASS J04464970+212456 20.0 4283.010 1.890 -0.200  64.66 0.47  4.716
2MASS J04464970+212456 20.0 4425.440 1.880 -0.410  23.82 0.28  4.206
2MASS J04464970+212456 20.0 4434.960 1.890 -0.060  79.75 0.53  4.787
2MASS J04464970+212456 20.0 4435.690 1.890 -0.550  99.32 0.45  5.595
2MASS J04464970+212456 20.0 4454.780 1.900  0.260  72.16 0.31  4.356
2MASS J04464970+212456 20.0 4455.890 1.900 -0.550  61.52 0.62  5.005
2MASS J04464970+212456 20.0 4685.270 2.930 -1.020   9.25 0.21  5.302
2MASS J04464970+212456 20.0 5601.290 2.530 -0.570  48.18 0.61  5.386
2MASS J04464970+212456 20.0 6102.720 1.880 -0.810  43.56 0.78  4.913
2MASS J04464970+212456 20.0 6122.220 1.890 -0.330  70.75 0.66  4.849
2MASS J04464970+212456 20.0 6162.170 1.900 -0.110  80.90 0.42  4.787
2MASS J04464970+212456 21.1 4415.540 0.590 -0.670  75.46 0.42  1.883
2MASS J04464970+212456 21.1 5031.010 1.360 -0.400  35.70 0.38  1.696
2MASS J04464970+212456 21.1 5526.790 1.770  0.020  46.64 0.34  1.825
2MASS J04464970+212456 21.1 5657.910 1.510 -0.600  25.25 0.43  1.808
2MASS J04464970+212456 22.0 4533.240 0.850  0.540  33.95 0.21  3.197
2MASS J04464970+212456 22.0 4981.730 0.840  0.570  51.80 0.50  3.423
2MASS J04464970+212456 22.0 4991.070 0.840  0.450  37.03 0.53  3.305
2MASS J04464970+212456 22.0 4999.500 0.830  0.320  62.18 0.41  3.823
2MASS J04464970+212456 22.0 5016.160 0.850 -0.480  18.87 0.24  3.859
2MASS J04464970+212456 22.1 4337.910 1.080 -0.960 104.27 0.47  3.593
2MASS J04464970+212456 22.1 4395.030 1.080 -0.540 127.50 0.39  3.659
2MASS J04464970+212456 22.1 4399.770 1.240 -1.200  36.24 0.24  2.811
2MASS J04464970+212456 22.1 4417.710 1.170 -1.190  79.62 0.39  3.424
2MASS J04464970+212456 22.1 4418.330 1.240 -1.990  26.73 0.28  3.419
2MASS J04464970+212456 22.1 4443.800 1.080 -0.710  74.79 0.27  2.772
2MASS J04464970+212456 22.1 4450.480 1.080 -1.520  68.90 0.25  3.482
2MASS J04464970+212456 22.1 4501.270 1.120 -0.770 131.06 0.40  3.975
2MASS J04464970+212456 22.1 4533.960 1.240 -0.530  82.42 0.26  2.866
2MASS J04464970+212456 22.1 4657.200 1.240 -2.290  41.33 0.37  3.966
2MASS J04464970+212456 22.1 4708.660 1.240 -2.350  28.20 0.26  3.788
2MASS J04464970+212456 22.1 5129.160 1.890 -1.340  21.98 0.43  3.244
2MASS J04464970+212456 22.1 5336.790 1.580 -1.600  64.42 0.55  3.915
2MASS J04464970+212456 22.1 5418.770 1.580 -2.130  43.39 0.59  4.123
2MASS J04464970+212456 24.0 4274.800 0.000 -0.220  79.81 0.32  3.110
2MASS J04464970+212456 24.0 4646.150 1.030 -0.740  19.51 0.32  3.519
2MASS J04464970+212456 24.0 5206.040 0.940  0.020  60.80 0.40  3.388
2MASS J04464970+212456 24.0 5345.800 1.000 -0.950  14.07 0.21  3.496
2MASS J04464970+212456 24.0 5348.310 1.000 -1.210  22.22 0.59  3.991
2MASS J04464970+212456 24.1 4588.200 4.070 -0.650  17.26 0.32  3.646
2MASS J04464970+212456 24.1 4618.810 4.070 -0.890  20.90 0.42  3.988
2MASS J04464970+212456 25.0 4034.480 0.000 -0.840 113.30 0.40  3.904
2MASS J04464970+212456 25.0 4823.520 2.320  0.140  38.30 0.34  3.656
2MASS J04464970+212456 26.0 4067.980 3.210 -0.530  61.67 0.44  5.893
2MASS J04464970+212456 26.0 4157.780 3.420 -0.400  35.97 0.36  5.532
2MASS J04464970+212456 26.0 4282.400 2.180 -0.780  68.47 0.33  5.275
2MASS J04464970+212456 26.0 4427.310 0.050 -2.920  69.27 0.35  5.354
2MASS J04464970+212456 26.0 4447.720 2.220 -1.360  59.37 0.29  5.718
2MASS J04464970+212456 26.0 4461.650 0.090 -3.190  79.30 0.51  5.830
2MASS J04464970+212456 26.0 4466.550 2.830 -0.600  60.68 0.44  5.570
2MASS J04464970+212456 26.0 4494.560 2.200 -1.140  44.05 0.21  5.233
2MASS J04464970+212456 26.0 4607.650 3.270 -1.330  10.37 0.25  5.626
2MASS J04464970+212456 26.0 4733.590 1.490 -2.990  19.20 0.36  5.895
2MASS J04464970+212456 26.0 4736.770 3.210 -0.670  55.70 0.40  5.890
2MASS J04464970+212456 26.0 4871.320 2.870 -0.340  63.12 0.34  5.345
2MASS J04464970+212456 26.0 4872.140 2.880 -0.570  88.04 0.51  5.988
2MASS J04464970+212456 26.0 4882.140 3.420 -1.480   9.71 0.22  5.872
2MASS J04464970+212456 26.0 4885.430 3.880 -0.970   6.55 0.24  5.609
2MASS J04464970+212456 26.0 4890.760 2.880 -0.380  82.03 0.44  5.696
2MASS J04464970+212456 26.0 4891.490 2.850 -0.110  77.45 0.41  5.323
2MASS J04464970+212456 26.0 4903.310 2.880 -0.890  30.11 0.26  5.360
2MASS J04464970+212456 26.0 4918.990 2.860 -0.340  72.55 0.44  5.482
2MASS J04464970+212456 26.0 4920.500 2.830  0.070  90.46 0.50  5.340
2MASS J04464970+212456 26.0 4938.810 2.880 -1.080  21.39 0.36  5.355
2MASS J04464970+212456 26.0 4939.690 0.860 -3.250   9.78 0.18  5.200
2MASS J04464970+212456 26.0 4994.130 0.920 -2.970  21.10 0.31  5.359
2MASS J04464970+212456 26.0 5001.860 3.880 -0.010  53.62 0.49  5.822
2MASS J04464970+212456 26.0 5005.710 3.880 -0.120  23.63 0.25  5.391
2MASS J04464970+212456 26.0 5014.940 3.940 -0.180  24.38 0.35  5.523
2MASS J04464970+212456 26.0 5048.440 3.960 -1.000  10.65 0.20  5.936
2MASS J04464970+212456 26.0 5049.820 2.280 -1.360  51.77 0.35  5.623
2MASS J04464970+212456 26.0 5068.770 2.940 -1.040  18.89 0.19  5.301
2MASS J04464970+212456 26.0 5083.340 0.960 -2.840  57.77 0.77  5.918
2MASS J04464970+212456 26.0 5123.720 1.010 -3.060  43.19 0.37  5.958
2MASS J04464970+212456 26.0 5150.840 0.990 -3.040  36.54 0.49  5.803
2MASS J04464970+212456 26.0 5192.340 3.000 -0.420  57.65 0.35  5.450
2MASS J04464970+212456 26.0 5215.180 3.270 -0.860  24.96 0.36  5.578
2MASS J04464970+212456 26.0 5242.490 3.630 -0.830  22.23 0.87  5.825
2MASS J04464970+212456 26.0 5263.310 3.270 -0.870  17.72 0.28  5.403
2MASS J04464970+212456 26.0 5266.560 3.000 -0.380  44.41 0.25  5.200
2MASS J04464970+212456 26.0 5281.790 3.040 -0.830  28.94 0.38  5.412
2MASS J04464970+212456 26.0 5283.620 3.240 -0.450  65.89 0.78  5.831
2MASS J04464970+212456 26.0 5324.180 3.210 -0.110  58.19 0.57  5.343
2MASS J04464970+212456 26.0 5332.900 1.560 -2.780  26.42 0.65  5.891
2MASS J04464970+212456 26.0 5339.930 3.270 -0.630  40.15 0.53  5.633
2MASS J04464970+212456 26.0 5341.020 1.610 -1.950  64.95 0.46  5.760
2MASS J04464970+212456 26.0 5364.870 4.450  0.230  18.73 0.43  5.436
2MASS J04464970+212456 26.0 5365.400 3.570 -1.020  26.85 0.55  6.061
2MASS J04464970+212456 26.0 5367.470 4.420  0.440  34.97 0.60  5.555
2MASS J04464970+212456 26.0 5383.370 4.310  0.640  31.66 0.33  5.191
2MASS J04464970+212456 26.0 5397.130 0.920 -1.980  99.39 0.49  5.722
2MASS J04464970+212456 26.0 5405.770 0.990 -1.850  96.03 0.41  5.594
2MASS J04464970+212456 26.0 5415.200 4.390  0.640  34.82 0.48  5.324
2MASS J04464970+212456 26.0 5497.520 1.010 -2.820  38.28 0.38  5.614
2MASS J04464970+212456 26.0 5506.780 0.990 -2.790  39.54 0.37  5.588
2MASS J04464970+212456 26.0 5586.760 3.370 -0.110  71.17 0.55  5.685
2MASS J04464970+212456 26.0 5624.540 3.420 -0.760  14.25 0.25  5.312
2MASS J04464970+212456 26.0 5662.520 4.180 -0.410   7.33 0.32  5.357
2MASS J04464970+212456 26.0 5686.530 4.550 -0.440  10.35 0.29  5.897
2MASS J04464970+212456 26.0 5816.370 4.550 -0.600   9.07 0.33  5.990
2MASS J04464970+212456 26.1 4385.380 2.780 -2.640  24.14 0.23  5.400
2MASS J04464970+212456 26.1 4416.820 2.780 -2.570  28.14 0.23  5.415
2MASS J04464970+212456 26.1 4491.410 2.860 -2.710  31.85 0.29  5.700
2MASS J04464970+212456 26.1 4508.280 2.860 -2.420  57.91 0.43  5.846
2MASS J04464970+212456 26.1 4555.890 2.830 -2.400  22.20 0.24  5.152
2MASS J04464970+212456 26.1 4583.830 2.810 -1.940  67.51 0.35  5.464
2MASS J04464970+212456 26.1 4620.520 2.830 -3.210  14.52 0.25  5.740
2MASS J04464970+212456 26.1 5197.580 3.230 -2.220  29.04 0.21  5.473
2MASS J04464970+212456 26.1 5234.630 3.220 -2.180  53.22 0.49  5.841
2MASS J04464970+212456 26.1 5276.000 3.200 -2.010  69.50 0.42  5.894
2MASS J04464970+212456 27.0 4121.320 0.920 -0.330  42.69 0.25  3.068
2MASS J04464970+212456 28.0 4604.990 3.480 -0.240   9.35 0.33  4.349
2MASS J04464970+212456 28.0 4686.220 3.600 -0.590  40.93 0.39  5.613
2MASS J04464970+212456 28.0 4714.420 3.380  0.250  27.71 0.24  4.319
2MASS J04464970+212456 28.0 4904.410 3.540 -0.170  31.86 0.48  4.964
2MASS J04464970+212456 28.0 4980.170 3.600  0.070  24.60 0.46  4.627
2MASS J04464970+212456 28.0 5080.530 3.650  0.320  26.75 0.30  4.468
2MASS J04464970+212456 30.0 4722.160 4.030 -0.370  30.54 0.35  3.328
2MASS J04464970+212456 30.0 4810.540 4.080 -0.150  45.45 0.58  3.420
2MASS J05455436+442013 11.0 5682.630 2.100 -0.710   5.26 0.13  3.842
2MASS J05455436+442013 11.0 5889.950 0.000  0.110 171.66 0.31  3.779
2MASS J05455436+442013 12.0 4167.270 4.350 -0.740  32.04 0.18  4.863
2MASS J05455436+442013 12.0 4702.990 4.330 -0.440  75.74 0.23  5.245
2MASS J05455436+442013 12.0 5528.400 4.350 -0.550  83.19 0.35  5.457
2MASS J05455436+442013 20.0 4283.010 1.890 -0.200  53.80 0.21  3.720
2MASS J05455436+442013 20.0 4318.650 1.900 -0.210  56.96 0.24  3.803
2MASS J05455436+442013 20.0 4425.440 1.880 -0.410  40.97 0.25  3.646
2MASS J05455436+442013 20.0 4435.690 1.890 -0.550  45.00 0.19  3.876
2MASS J05455436+442013 20.0 4454.780 1.900  0.260  65.55 0.20  3.488
2MASS J05455436+442013 20.0 4455.890 1.900 -0.550  30.18 0.18  3.591
2MASS J05455436+442013 20.0 5261.710 2.520 -0.600   8.40 0.21  3.648
2MASS J05455436+442013 20.0 5512.980 2.930 -0.450  10.04 0.21  4.062
2MASS J05455436+442013 20.0 5588.760 2.520  0.300  51.89 0.24  3.839
2MASS J05455436+442013 20.0 5590.120 2.520 -0.600  13.77 0.17  3.879
2MASS J05455436+442013 20.0 5601.290 2.530 -0.570   9.45 0.21  3.672
2MASS J05455436+442013 20.0 6102.720 1.880 -0.810  51.81 0.38  4.128
2MASS J05455436+442013 20.0 6122.220 1.890 -0.330  74.88 0.26  4.077
2MASS J05455436+442013 20.0 6439.070 2.520  0.330  57.64 0.32  3.867
2MASS J05455436+442013 21.1 4246.820 0.320  0.240  91.97 0.23 -0.200
2MASS J05455436+442013 21.1 4374.450 0.620 -0.420  59.04 0.27 -0.005
2MASS J05455436+442013 21.1 4415.540 0.590 -0.670  49.04 0.19  0.010
2MASS J05455436+442013 21.1 5526.790 1.770  0.020  45.42 0.26  0.603
2MASS J05455436+442013 21.1 5657.910 1.510 -0.600  30.98 0.32  0.624
2MASS J05455436+442013 22.0 4518.020 0.830 -0.250  27.06 0.15  2.424
2MASS J05455436+442013 22.0 4533.240 0.850  0.540  42.69 0.19  1.975
2MASS J05455436+442013 22.0 4534.780 0.840  0.350  43.69 0.22  2.173
2MASS J05455436+442013 22.0 4555.480 0.850 -0.400  22.43 0.22  2.485
2MASS J05455436+442013 22.0 4656.470 0.000 -1.280  32.27 0.19  2.527
2MASS J05455436+442013 22.0 4681.910 0.050 -1.010  23.58 0.16  2.125
2MASS J05455436+442013 22.0 4981.730 0.840  0.570  68.07 0.29  2.381
2MASS J05455436+442013 22.0 4991.070 0.840  0.450  61.49 0.23  2.364
2MASS J05455436+442013 22.0 4999.500 0.830  0.320  51.33 0.21  2.283
2MASS J05455436+442013 22.0 5016.160 0.850 -0.480  12.42 0.22  2.215
2MASS J05455436+442013 22.0 5192.970 0.020 -0.950  55.35 0.36  2.598
2MASS J05455436+442013 22.0 5210.380 0.050 -0.820  52.75 0.22  2.457
2MASS J05455436+442013 22.1 4337.910 1.080 -0.960  71.36 0.24  1.790
2MASS J05455436+442013 22.1 4394.060 1.220 -1.770  38.20 0.19  2.071
2MASS J05455436+442013 22.1 4395.840 1.240 -1.930  70.60 0.34  2.930
2MASS J05455436+442013 22.1 4399.770 1.240 -1.200  77.16 0.30  2.358
2MASS J05455436+442013 22.1 4409.520 1.230 -2.530  29.81 0.27  2.670
2MASS J05455436+442013 22.1 4417.710 1.170 -1.190  70.52 0.24  2.096
2MASS J05455436+442013 22.1 4418.330 1.240 -1.990  30.67 0.15  2.160
2MASS J05455436+442013 22.1 4443.800 1.080 -0.710  86.91 0.20  1.911
2MASS J05455436+442013 22.1 4450.480 1.080 -1.520  94.36 0.25  2.916
2MASS J05455436+442013 22.1 4464.450 1.160 -1.810  73.81 0.28  2.772
2MASS J05455436+442013 22.1 4493.520 1.080 -2.780  11.46 0.21  2.200
2MASS J05455436+442013 22.1 4501.270 1.120 -0.770  94.04 0.26  2.194
2MASS J05455436+442013 22.1 4533.960 1.240 -0.530 117.61 0.31  2.746
2MASS J05455436+442013 22.1 4571.970 1.570 -0.310 111.47 0.29  2.759
2MASS J05455436+442013 22.1 4583.410 1.160 -2.840  18.45 0.15  2.599
2MASS J05455436+442013 22.1 4657.200 1.240 -2.290  24.40 0.19  2.297
2MASS J05455436+442013 22.1 4708.660 1.240 -2.350  48.22 0.38  2.834
2MASS J05455436+442013 22.1 4798.530 1.080 -2.660  48.30 0.56  2.936
2MASS J05455436+442013 22.1 5336.790 1.580 -1.600  57.93 0.26  2.617
2MASS J05455436+442013 22.1 5381.020 1.570 -1.970  44.37 0.24  2.726
2MASS J05455436+442013 22.1 5418.770 1.580 -2.130  37.81 0.26  2.776
2MASS J05455436+442013 23.0 4389.980 0.280  0.220  22.01 0.16  1.155
2MASS J05455436+442013 23.1 4002.930 1.430 -1.440  15.06 0.11  1.355
2MASS J05455436+442013 23.1 4005.700 1.820 -0.450  31.52 0.28  1.276
2MASS J05455436+442013 24.0 5206.040 0.940  0.020  81.86 0.33  2.542
2MASS J05455436+442013 24.0 5345.800 1.000 -0.950  48.33 0.29  2.875
2MASS J05455436+442013 24.0 5348.310 1.000 -1.210  26.72 0.22  2.711
2MASS J05455436+442013 24.0 5409.770 1.030 -0.670  61.66 0.29  2.879
2MASS J05455436+442013 24.1 4588.200 4.070 -0.650  30.32 0.24  3.315
2MASS J05455436+442013 25.0 4754.040 2.280 -0.080  15.53 0.21  2.129
2MASS J05455436+442013 25.0 4823.520 2.320  0.140  32.20 0.47  2.378
2MASS J05455436+442013 26.0 4352.730 2.220 -1.290  57.64 0.20  4.435
