Found,JINA_ID,Query_ID,RA_input,DEC_input,MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,FLUX_U,FLUX_B,FLUX_V,FLUX_R,FLUX_I,FLUX_J,FLUX_H,FLUX_K,OTYPE,SP_TYPE,RA_2,DEC_2,PMRA,PMDEC,PLX_VALUE,RV_VALUE,SCRIPT_NUMBER_ID
True,,BPS CS 22174-020,,,BPS CS 22174-0020,01 20 27.2774,-08 47 16.321,14,14,0.0264,0.0181,90,A,O,2020yCat.1350....0G,,15.52,15.04,15.09,,14.101,13.758,13.773,ChemPec*,,01 20 27.2774,-08 47 16.321,21.1,-19.176,0.7302,117.0,1
True,,BPS CS 22174-020,,,BPS CS 22174-0020,01 20 27.2774,-08 47 16.321,14,14,0.0264,0.0181,90,A,O,2020yCat.1350....0G,,15.52,15.04,15.09,,14.101,13.758,13.773,ChemPec*,,01 20 27.2774,-08 47 16.321,21.1,-19.176,0.7302,117.0,1
True,,BPS CS 22177-009,,,BPS CS 22177-0009,04 07 40.6490,-25 02 43.970,14,14,0.0078,0.0124,90,A,O,2020yCat.1350....0G,,14.67,14.27,,,13.22,12.986,12.953,ChemPec*,,04 07 40.6490,-25 02 43.970,22.156,-61.651,1.2189,-193.0,1
True,,BPS CS 22177-009,,,BPS CS 22177-0009,04 07 40.6490,-25 02 43.970,14,14,0.0078,0.0124,90,A,O,2020yCat.1350....0G,,14.67,14.27,,,13.22,12.986,12.953,ChemPec*,,04 07 40.6490,-25 02 43.970,22.156,-61.651,1.2189,-193.0,1
True,,BPS CS 22177-010,,,BPS CS 22177-0010,04 10 00.4858,-25 44 38.846,14,14,0.0081,0.0118,90,A,O,2020yCat.1350....0G,,14.74,14.33,14.45,,13.266,13.0,12.926,ChemPec*,,04 10 00.4858,-25 44 38.846,26.566,-24.091,1.158,93.0,1
True,,BPS CS 22177-010,,,BPS CS 22177-0010,04 10 00.4858,-25 44 38.846,14,14,0.0081,0.0118,90,A,O,2020yCat.1350....0G,,14.74,14.33,14.45,,13.266,13.0,12.926,ChemPec*,,04 10 00.4858,-25 44 38.846,26.566,-24.091,1.158,93.0,1
True,,BPS CS 22177-010,,,BPS CS 22177-0010,04 10 00.4858,-25 44 38.846,14,14,0.0081,0.0118,90,A,O,2020yCat.1350....0G,,14.74,14.33,14.45,,13.266,13.0,12.926,ChemPec*,,04 10 00.4858,-25 44 38.846,26.566,-24.091,1.158,93.0,1
True,,BPS CS 22180-014,,,G 272-44,01 34 02.5085,-12 41 55.010,14,14,0.015,0.0097,90,A,O,2020yCat.1350....0G,,14.01,13.58,,,12.489,12.21,12.148,ChemPec*,,01 34 02.5085,-12 41 55.010,127.119,-132.825,1.9868,44.4,1
True,,BPS CS 22182-033,,,BPS CS 22182-0033,04 23 10.4797,-30 37 04.189,14,14,0.0115,0.0161,90,A,O,2020yCat.1350....0G,,15.11,14.67,,,13.53,13.235,13.172,ChemPec*,,04 23 10.4797,-30 37 04.189,33.626,-6.802,0.555,237.0,1
True,,BPS CS 22182-047,,,BPS CS 22182-0047,04 22 30.1513,-27 34 50.461,14,14,0.0073,0.0093,90,A,O,2020yCat.1350....0G,,13.72,13.24,,,12.088,11.745,11.682,ChemPec*,,04 22 30.1513,-27 34 50.461,72.094,-64.817,1.1633,26.0,1
True,,BPS CS 22183-031,,,BPS CS 22183-0031,01 09 05.0900,-04 43 21.343,14,14,0.0155,0.0119,90,A,O,2020yCat.1350....0G,,14.24,13.62,13.178,12.724,12.111,11.654,11.582,ChemPec*,,01 09 05.0900,-04 43 21.343,21.383,-9.368,0.3435,23.2,1
True,,BPS CS 22185-007,,,HE 0315-1528,03 17 36.0539,-15 17 22.698,14,14,0.0129,0.0112,90,A,O,2020yCat.1350....0G,,14.05,13.34,12.853,12.372,11.665,11.199,11.13,ChemPec*,CEMP-no,03 17 36.0539,-15 17 22.698,16.03,-7.013,0.2675,100.78,1
True,,BPS CS 22186-002,,,BPS CS 22186-0002,04 13 57.2123,-36 46 25.311,14,14,0.0076,0.0097,90,A,O,2020yCat.1350....0G,,13.67,13.77,,,12.023,11.695,11.645,ChemPec*,,04 13 57.2123,-36 46 25.311,49.786,-0.871,0.99,343.32,1
True,,BPS CS 22186-002,,,BPS CS 22186-0002,04 13 57.2123,-36 46 25.311,14,14,0.0076,0.0097,90,A,O,2020yCat.1350....0G,,13.67,13.77,,,12.023,11.695,11.645,ChemPec*,,04 13 57.2123,-36 46 25.311,49.786,-0.871,0.99,343.32,1
True,,BPS CS 22186-017,,,BPS CS 22186-0017,04 16 22.2705,-34 17 57.675,14,14,0.0082,0.0114,90,A,O,2020yCat.1350....0G,,13.96,13.53,,,12.498,12.214,12.13,ChemPec*,,04 16 22.2705,-34 17 57.675,91.877,34.568,1.4253,307.0,1
True,,BPS CS 22186-017,,,BPS CS 22186-0017,04 16 22.2705,-34 17 57.675,14,14,0.0082,0.0114,90,A,O,2020yCat.1350....0G,,13.96,13.53,,,12.498,12.214,12.13,ChemPec*,,04 16 22.2705,-34 17 57.675,91.877,34.568,1.4253,307.0,1
True,,BPS CS 22186-023,,,BPS CS 22186-0023,04 19 45.5332,-36 51 35.980,14,14,0.0081,0.0097,90,A,O,2020yCat.1350....0G,,13.57,12.84,,11.925,11.35,10.905,10.816,RGB*,,04 19 45.5332,-36 51 35.980,8.53,-1.977,0.3091,51.9,1
True,,BPS CS 22186-023,,,BPS CS 22186-0023,04 19 45.5332,-36 51 35.980,14,14,0.0081,0.0097,90,A,O,2020yCat.1350....0G,,13.57,12.84,,11.925,11.35,10.905,10.816,RGB*,,04 19 45.5332,-36 51 35.980,8.53,-1.977,0.3091,51.9,1
True,,BPS CS 22189-009,,,HE 0239-1340,02 41 42.3721,-13 28 10.603,14,14,0.011,0.0139,90,A,O,2020yCat.1350....0G,,14.73,13.97,13.566,13.08,12.391,11.895,11.798,ChemPec*,CEMP-no,02 41 42.3721,-13 28 10.603,3.366,-4.652,0.1361,-19.600901,1
True,,BPS CS 22191-029,,,BPS CS 22191-0029,04 47 42.4785,-39 07 26.463,14,14,0.0102,0.0122,90,A,O,2020yCat.1350....0G,,14.46,14.05,,,12.947,12.646,12.614,HorBranch*,,04 47 42.4785,-39 07 26.463,10.494,1.874,0.1587,79.23,1
True,,BPS CS 22191-029,,,BPS CS 22191-0029,04 47 42.4785,-39 07 26.463,14,14,0.0102,0.0122,90,A,O,2020yCat.1350....0G,,14.46,14.05,,,12.947,12.646,12.614,HorBranch*,,04 47 42.4785,-39 07 26.463,10.494,1.874,0.1587,79.23,1
True,,BPS CS 22871-104,,,BPS CS 22871-0104,14 50 53.0900,-20 48 37.754,14,14,0.0246,0.0197,90,A,O,2020yCat.1350....0G,,15.33,14.91,,,13.865,13.631,13.56,ChemPec*,,14 50 53.0900,-20 48 37.754,-29.429,-6.061,0.4479,-162.0,1
True,,BPS CS 22872-102,,,BPS CS 22872-0102,16 29 20.6944,-03 04 56.728,14,14,0.0129,0.0075,90,A,O,2020yCat.1350....0G,,14.33,13.67,13.64,,12.08,11.755,11.622,ChemPec*,,16 29 20.6944,-03 04 56.728,-18.181,-95.465,2.2545,-42.0,1
True,,BPS CS 22873-072,,,BPS CS 22873-0072,19 52 05.4882,-61 37 39.170,14,14,0.0113,0.0146,90,A,O,2020yCat.1350....0G,,15.05,14.64,14.59,,13.582,13.288,13.324,ChemPec*,,19 52 05.4882,-61 37 39.170,-0.844,-48.678,0.9119,-83.0,1
True,,BPS CS 22873-072,,,BPS CS 22873-0072,19 52 05.4882,-61 37 39.170,14,14,0.0113,0.0146,90,A,O,2020yCat.1350....0G,,15.05,14.64,14.59,,13.582,13.288,13.324,ChemPec*,,19 52 05.4882,-61 37 39.170,-0.844,-48.678,0.9119,-83.0,1
True,,BPS CS 22873-128,,,HE 2002-5843,20 07 03.7915,-58 34 57.592,14,14,0.0095,0.0103,90,A,O,2020yCat.1350....0G,,13.72,13.03,,12.102,11.43,10.993,10.874,ChemPec*,CEMP-no,20 07 03.7915,-58 34 57.592,-0.132,-5.491,0.294,207.15,1
True,,BPS CS 22874-123,,,BPS CS 22874-0123,14 48 57.7406,-24 21 15.576,14,14,0.0263,0.0216,90,A,O,2020yCat.1350....0G,,15.15,14.7,,,13.549,13.283,13.18,ChemPec*,CEMP-no,14 48 57.7406,-24 21 15.576,-12.112,-31.624,0.688,95.0,1
True,,BPS CS 22875-029,,,BPS CS 22875-0029,22 29 25.0902,-38 57 47.453,14,14,0.0115,0.0112,90,A,O,2020yCat.1350....0G,,14.08,13.69,,,12.584,12.298,12.267,HorBranch*,,22 29 25.0902,-38 57 47.453,12.542,-5.33,0.1906,70.0,1
True,,BPS CS 22875-029,,,BPS CS 22875-0029,22 29 25.0902,-38 57 47.453,14,14,0.0115,0.0112,90,A,O,2020yCat.1350....0G,,14.08,13.69,,,12.584,12.298,12.267,HorBranch*,,22 29 25.0902,-38 57 47.453,12.542,-5.33,0.1906,70.0,1
True,,BPS CS 22876-040,,,BPS CS 22876-0040,00 04 52.4533,-34 13 37.340,14,14,0.0211,0.0198,90,A,O,2020yCat.1350....0G,,15.49,15.09,,,14.209,13.996,13.849,ChemPec*,,00 04 52.4533,-34 13 37.340,-5.297,-19.032,0.5147,-191.0,1
True,,BPS CS 22877-001,,,BPS CS 22877-0001,13 13 55.3726,-12 11 41.666,14,14,0.0134,0.0102,90,A,O,2020yCat.1350....0G,,12.78,12.38,11.695,11.218,10.555,10.109,9.991,ChemPec*,CEMP-no,13 13 55.3726,-12 11 41.666,-16.215,-22.059,0.4249,167.23,1
True,,BPS CS 22877-001,,,BPS CS 22877-0001,13 13 55.3726,-12 11 41.666,14,14,0.0134,0.0102,90,A,O,2020yCat.1350....0G,,12.78,12.38,11.695,11.218,10.555,10.109,9.991,ChemPec*,CEMP-no,13 13 55.3726,-12 11 41.666,-16.215,-22.059,0.4249,167.23,1
True,,BPS CS 22877-001,,,BPS CS 22877-0001,13 13 55.3726,-12 11 41.666,14,14,0.0134,0.0102,90,A,O,2020yCat.1350....0G,,12.78,12.38,11.695,11.218,10.555,10.109,9.991,ChemPec*,CEMP-no,13 13 55.3726,-12 11 41.666,-16.215,-22.059,0.4249,167.23,1
True,,BPS CS 22877-001,,,BPS CS 22877-0001,13 13 55.3726,-12 11 41.666,14,14,0.0134,0.0102,90,A,O,2020yCat.1350....0G,,12.78,12.38,11.695,11.218,10.555,10.109,9.991,ChemPec*,CEMP-no,13 13 55.3726,-12 11 41.666,-16.215,-22.059,0.4249,167.23,1
True,,BPS CS 22877-011,,,BPS CS 22877-0011,13 14 40.1709,-09 35 46.570,14,14,0.0162,0.0115,90,A,O,2020yCat.1350....0G,,14.49,13.81,13.96,,12.338,11.923,11.878,ChemPec*,,13 14 40.1709,-09 35 46.570,-25.039,3.121,0.3044,231.0,1
True,,BPS CS 22877-011,,,BPS CS 22877-0011,13 14 40.1709,-09 35 46.570,14,14,0.0162,0.0115,90,A,O,2020yCat.1350....0G,,14.49,13.81,13.96,,12.338,11.923,11.878,ChemPec*,,13 14 40.1709,-09 35 46.570,-25.039,3.121,0.3044,231.0,1
True,,BPS CS 22877-011,,,BPS CS 22877-0011,13 14 40.1709,-09 35 46.570,14,14,0.0162,0.0115,90,A,O,2020yCat.1350....0G,,14.49,13.81,13.96,,12.338,11.923,11.878,ChemPec*,,13 14 40.1709,-09 35 46.570,-25.039,3.121,0.3044,231.0,1
True,,BPS CS 22877-011,,,BPS CS 22877-0011,13 14 40.1709,-09 35 46.570,14,14,0.0162,0.0115,90,A,O,2020yCat.1350....0G,,14.49,13.81,13.96,,12.338,11.923,11.878,ChemPec*,,13 14 40.1709,-09 35 46.570,-25.039,3.121,0.3044,231.0,1
True,,BPS CS 22877-015,,,BPS CS 22877-0015,13 13 45.2551,-09 15 43.056,14,14,0.0125,0.0101,90,A,O,2020yCat.1350....0G,,13.63,13.23,,,12.188,11.974,11.9,ChemPec*,,13 13 45.2551,-09 15 43.056,-42.52,-35.288,1.5399,97.0,1
True,,BPS CS 22877-015,,,BPS CS 22877-0015,13 13 45.2551,-09 15 43.056,14,14,0.0125,0.0101,90,A,O,2020yCat.1350....0G,,13.63,13.23,,,12.188,11.974,11.9,ChemPec*,,13 13 45.2551,-09 15 43.056,-42.52,-35.288,1.5399,97.0,1
True,,BPS CS 22877-051,,,BPS CS 22877-0051,13 23 31.1382,-12 35 13.049,14,14,0.0184,0.0137,90,A,O,2020yCat.1350....0G,14.44,14.599,14.26,,,13.215,12.958,12.933,ChemPec*,,13 23 31.1382,-12 35 13.049,-43.127,-15.51,0.9245,276.0,1
True,,BPS CS 22877-051,,,BPS CS 22877-0051,13 23 31.1382,-12 35 13.049,14,14,0.0184,0.0137,90,A,O,2020yCat.1350....0G,14.44,14.599,14.26,,,13.215,12.958,12.933,ChemPec*,,13 23 31.1382,-12 35 13.049,-43.127,-15.51,0.9245,276.0,1
True,,BPS CS 22877-051,,,BPS CS 22877-0051,13 23 31.1382,-12 35 13.049,14,14,0.0184,0.0137,90,A,O,2020yCat.1350....0G,14.44,14.599,14.26,,,13.215,12.958,12.933,ChemPec*,,13 23 31.1382,-12 35 13.049,-43.127,-15.51,0.9245,276.0,1
True,,BPS CS 22878-002,,,BPS CS 22878-0002,16 33 49.0310,+07 53 36.168,14,14,0.0149,0.0083,90,A,O,2020yCat.1350....0G,,14.85,14.39,14.46,,13.219,12.929,12.921,ChemPec*,,16 33 49.0310,+07 53 36.168,-39.683,-88.436,1.3827,-188.53,1
True,,BPS CS 22878-002,,,BPS CS 22878-0002,16 33 49.0310,+07 53 36.168,14,14,0.0149,0.0083,90,A,O,2020yCat.1350....0G,,14.85,14.39,14.46,,13.219,12.929,12.921,ChemPec*,,16 33 49.0310,+07 53 36.168,-39.683,-88.436,1.3827,-188.53,1
True,,BPS CS 22878-027,,,BPS CS 22878-0027,16 37 35.8437,+10 22 07.754,14,14,0.012,0.0089,90,A,O,2020yCat.1350....0G,,14.86,14.4,14.45,,13.348,12.984,12.97,ChemPec*,CEMP-no,16 37 35.8437,+10 22 07.754,-3.493,-61.323,1.2653,-116.0,1
True,,BPS CS 22878-027,,,BPS CS 22878-0027,16 37 35.8437,+10 22 07.754,14,14,0.012,0.0089,90,A,O,2020yCat.1350....0G,,14.86,14.4,14.45,,13.348,12.984,12.97,ChemPec*,CEMP-no,16 37 35.8437,+10 22 07.754,-3.493,-61.323,1.2653,-116.0,1
True,,BPS CS 22878-101,,,BPS CS 22878-0101,16 45 31.4513,+08 14 45.470,14,14,0.012,0.0089,90,A,O,2020yCat.1350....0G,,14.59,13.79,,12.673,11.873,11.369,11.242,ChemPec*,KIIvw,16 45 31.4513,+08 14 45.470,-7.009,1.275,0.1103,-130.56938,1
True,,BPS CS 22879-012,,,BPS CS 22879-0012,20 37 14.0345,-41 02 33.500,14,14,0.0231,0.0144,90,A,O,2020yCat.1350....0G,,15.11,14.72,,,13.748,13.495,13.41,ChemPec*,,20 37 14.0345,-41 02 33.500,23.451,-13.723,0.6358,-40.0,1
True,,BPS CS 22879-012,,,BPS CS 22879-0012,20 37 14.0345,-41 02 33.500,14,14,0.0231,0.0144,90,A,O,2020yCat.1350....0G,,15.11,14.72,,,13.748,13.495,13.41,ChemPec*,,20 37 14.0345,-41 02 33.500,23.451,-13.723,0.6358,-40.0,1
True,,BPS CS 22879-029,,,BPS CS 22879-0029,20 38 51.8045,-38 36 46.780,14,14,0.0159,0.011,90,A,O,2020yCat.1350....0G,,14.89,14.45,14.145,13.821,13.425,13.153,13.126,ChemPec*,CEMP-s,20 38 51.8045,-38 36 46.780,22.437,-48.324,0.8507,-161.0,1
True,,BPS CS 22879-029,,,BPS CS 22879-0029,20 38 51.8045,-38 36 46.780,14,14,0.0159,0.011,90,A,O,2020yCat.1350....0G,,14.89,14.45,14.145,13.821,13.425,13.153,13.126,ChemPec*,CEMP-s,20 38 51.8045,-38 36 46.780,22.437,-48.324,0.8507,-161.0,1
True,,BPS CS 22879-029,,,BPS CS 22879-0029,20 38 51.8045,-38 36 46.780,14,14,0.0159,0.011,90,A,O,2020yCat.1350....0G,,14.89,14.45,14.145,13.821,13.425,13.153,13.126,ChemPec*,CEMP-s,20 38 51.8045,-38 36 46.780,22.437,-48.324,0.8507,-161.0,1
True,,BPS CS 22879-029,,,BPS CS 22879-0029,20 38 51.8045,-38 36 46.780,14,14,0.0159,0.011,90,A,O,2020yCat.1350....0G,,14.89,14.45,14.145,13.821,13.425,13.153,13.126,ChemPec*,CEMP-s,20 38 51.8045,-38 36 46.780,22.437,-48.324,0.8507,-161.0,1
True,,BPS CS 22879-029,,,BPS CS 22879-0029,20 38 51.8045,-38 36 46.780,14,14,0.0159,0.011,90,A,O,2020yCat.1350....0G,,14.89,14.45,14.145,13.821,13.425,13.153,13.126,ChemPec*,CEMP-s,20 38 51.8045,-38 36 46.780,22.437,-48.324,0.8507,-161.0,1
True,,BPS CS 22879-029,,,BPS CS 22879-0029,20 38 51.8045,-38 36 46.780,14,14,0.0159,0.011,90,A,O,2020yCat.1350....0G,,14.89,14.45,14.145,13.821,13.425,13.153,13.126,ChemPec*,CEMP-s,20 38 51.8045,-38 36 46.780,22.437,-48.324,0.8507,-161.0,1
True,,BPS CS 22879-029,,,BPS CS 22879-0029,20 38 51.8045,-38 36 46.780,14,14,0.0159,0.011,90,A,O,2020yCat.1350....0G,,14.89,14.45,14.145,13.821,13.425,13.153,13.126,ChemPec*,CEMP-s,20 38 51.8045,-38 36 46.780,22.437,-48.324,0.8507,-161.0,1
True,,BPS CS 22879-029,,,BPS CS 22879-0029,20 38 51.8045,-38 36 46.780,14,14,0.0159,0.011,90,A,O,2020yCat.1350....0G,,14.89,14.45,14.145,13.821,13.425,13.153,13.126,ChemPec*,CEMP-s,20 38 51.8045,-38 36 46.780,22.437,-48.324,0.8507,-161.0,1
True,,BPS CS 22879-051,,,BPS CS 22879-0051,20 42 36.4763,-39 18 29.419,14,14,0.0131,0.0104,90,A,O,2020yCat.1350....0G,,14.28,13.89,,,12.966,12.689,12.625,ChemPec*,,20 42 36.4763,-39 18 29.419,1.094,-70.662,0.943,-40.05,1
True,,BPS CS 22879-094,,,BPS CS 22879-0094,20 50 08.3549,-38 42 55.824,14,14,0.0239,0.0173,90,A,O,2020yCat.1350....0G,,15.62,15.2,,,14.171,13.889,13.748,ChemPec*,,20 50 08.3549,-38 42 55.824,6.37,-33.96,0.4584,37.0,1
True,,BPS CS 22879-097,,,BPS CS 22879-0097,20 48 46.5523,-38 30 49.420,14,14,0.0174,0.0119,90,A,O,2020yCat.1350....0G,,14.68,14.22,,,13.031,12.684,12.617,HorBranch*,,20 48 46.5523,-38 30 49.420,-1.722,-18.924,0.1457,26.65,1
True,,BPS CS 22879-103,,,BPS CS 22879-0103,20 47 10.1397,-37 26 52.506,14,14,0.0159,0.0119,90,A,O,2020yCat.1350....0G,,14.79,14.3,,,13.095,12.747,12.661,HorBranch*,,20 47 10.1397,-37 26 52.506,-0.057,-8.614,0.1463,-45.0,1
True,,BPS CS 22879-103,,,BPS CS 22879-0103,20 47 10.1397,-37 26 52.506,14,14,0.0159,0.0119,90,A,O,2020yCat.1350....0G,,14.79,14.3,,,13.095,12.747,12.661,HorBranch*,,20 47 10.1397,-37 26 52.506,-0.057,-8.614,0.1463,-45.0,1
True,,BPS CS 22880-067,,,BPS CS 22880-0067,20 49 07.8990,-21 34 54.927,14,14,0.0267,0.0144,90,A,O,2020yCat.1350....0G,,15.71,15.1,15.14,,13.846,13.476,13.496,ChemPec*,,20 49 07.8990,-21 34 54.927,-35.145,-34.048,0.968,-188.0,1
True,,BPS CS 22880-086,,,BPS CS 22880-0086,20 45 47.5279,-18 33 32.356,14,14,0.0183,0.0093,90,A,O,2020yCat.1350....0G,,15.08,14.32,14.36,,12.84,12.384,12.288,ChemPec*,,20 45 47.5279,-18 33 32.356,1.952,-9.158,0.2132,-90.0,1
True,,BPS CS 22881-032,,,BPS CS 22881-0032,22 03 00.5879,-41 14 26.254,14,14,0.0187,0.019,90,A,O,2020yCat.1350....0G,,15.6,15.23,,,14.284,14.009,13.94,ChemPec*,,22 03 00.5879,-41 14 26.254,2.363,-4.471,0.3983,-35.0,1
True,,BPS CS 22881-036,,,BPS CS 22881-0036,22 07 58.4409,-40 44 16.477,14,14,0.0111,0.0105,90,A,O,2020yCat.1350....0G,,14.42,13.95,13.633,13.278,12.968,12.651,12.688,ChemPec*,CEMP-s,22 07 58.4409,-40 44 16.477,34.083,-89.624,1.4012,36.15,1
True,,BPS CS 22881-036,,,BPS CS 22881-0036,22 07 58.4409,-40 44 16.477,14,14,0.0111,0.0105,90,A,O,2020yCat.1350....0G,,14.42,13.95,13.633,13.278,12.968,12.651,12.688,ChemPec*,CEMP-s,22 07 58.4409,-40 44 16.477,34.083,-89.624,1.4012,36.15,1
True,,BPS CS 22881-039,,,BPS CS 22881-0039,22 09 35.4282,-40 25 51.181,14,14,0.0166,0.0144,90,A,O,2020yCat.1350....0G,,15.52,15.14,,,13.915,13.746,13.646,RRLyrae,,22 09 35.4282,-40 25 51.181,1.183,-8.569,0.0718,74.0,1
True,,BPS CS 22881-039,,,BPS CS 22881-0039,22 09 35.4282,-40 25 51.181,14,14,0.0166,0.0144,90,A,O,2020yCat.1350....0G,,15.52,15.14,,,13.915,13.746,13.646,RRLyrae,,22 09 35.4282,-40 25 51.181,1.183,-8.569,0.0718,74.0,1
True,,BPS CS 22881-070,,,BPS CS 22881-0070,22 16 37.0551,-40 44 06.040,14,14,0.0135,0.0124,90,A,O,2020yCat.1350....0G,,14.76,14.39,,,13.437,13.177,13.18,ChemPec*,,22 16 37.0551,-40 44 06.040,5.821,-0.142,0.6304,-120.0,1
True,,BPS CS 22882-001,,,BPS CS 22882-0001,00 20 25.2919,-31 39 04.069,14,14,0.0198,0.0184,90,A,O,2020yCat.1350....0G,,15.22,14.82,,,13.677,13.362,13.317,HorBranch*,,00 20 25.2919,-31 39 04.069,8.803,-6.758,0.0932,28.0,1
True,,BPS CS 22882-001,,,BPS CS 22882-0001,00 20 25.2919,-31 39 04.069,14,14,0.0198,0.0184,90,A,O,2020yCat.1350....0G,,15.22,14.82,,,13.677,13.362,13.317,HorBranch*,,00 20 25.2919,-31 39 04.069,8.803,-6.758,0.0932,28.0,1
True,,BPS CS 22882-006,,,BPS CS 22882-0006,00 21 59.8589,-29 29 26.511,14,14,0.0172,0.018,90,A,O,2020yCat.1350....0G,,14.55,14.14,,,13.034,12.728,12.737,ChemPec*,,00 21 59.8589,-29 29 26.511,17.373,-56.103,0.7914,-72.0,1
True,,BPS CS 22882-012,,,BPS CS 22882-0012,00 30 22.5119,-27 35 27.217,14,14,0.0273,0.0238,90,A,O,2020yCat.1350....0G,,15.64,15.26,,,14.318,14.07,14.049,ChemPec*,CEMP-no,00 30 22.5119,-27 35 27.217,33.281,-17.82,0.5924,10.0,1
True,,BPS CS 22882-030,,,BPS CS 22882-0030,00 30 20.0613,-30 20 58.345,14,14,0.018,0.0128,90,A,O,2020yCat.1350....0G,,15.21,14.83,,,13.901,13.631,13.449,ChemPec*,,00 30 20.0613,-30 20 58.345,20.917,-7.985,0.5387,25.0,1
True,,BPS CS 22882-030,,,BPS CS 22882-0030,00 30 20.0613,-30 20 58.345,14,14,0.018,0.0128,90,A,O,2020yCat.1350....0G,,15.21,14.83,,,13.901,13.631,13.449,ChemPec*,,00 30 20.0613,-30 20 58.345,20.917,-7.985,0.5387,25.0,1
True,,BPS CS 22883-037,,,BPS CS 22883-0037,14 24 19.4273,+11 29 26.058,14,14,0.0194,0.0213,90,A,O,2020yCat.1350....0G,,15.28,14.73,,,13.733,13.425,13.378,HorBranch*,,14 24 19.4273,+11 29 26.058,1.909,-5.751,0.0545,-262.8,1
True,,BPS CS 22883-037,,,BPS CS 22883-0037,14 24 19.4273,+11 29 26.058,14,14,0.0194,0.0213,90,A,O,2020yCat.1350....0G,,15.28,14.73,,,13.733,13.425,13.378,HorBranch*,,14 24 19.4273,+11 29 26.058,1.909,-5.751,0.0545,-262.8,1
True,,BPS CS 22884-020,,,BPS CS 22884-0020,15 34 22.4205,-08 33 40.206,14,14,0.024,0.0248,90,A,O,2020yCat.1350....0G,15.27,15.41,14.95,,,13.759,13.443,13.535,ChemPec*,A,15 34 22.4205,-08 33 40.206,-37.757,-39.987,0.6919,19.0,1
True,,BPS CS 22884-020,,,BPS CS 22884-0020,15 34 22.4205,-08 33 40.206,14,14,0.024,0.0248,90,A,O,2020yCat.1350....0G,15.27,15.41,14.95,,,13.759,13.443,13.535,ChemPec*,A,15 34 22.4205,-08 33 40.206,-37.757,-39.987,0.6919,19.0,1
True,,BPS CS 22884-020,,,BPS CS 22884-0020,15 34 22.4205,-08 33 40.206,14,14,0.024,0.0248,90,A,O,2020yCat.1350....0G,15.27,15.41,14.95,,,13.759,13.443,13.535,ChemPec*,A,15 34 22.4205,-08 33 40.206,-37.757,-39.987,0.6919,19.0,1
True,,BPS CS 22884-033,,,BPS CS 22884-0033,15 35 37.4097,-10 15 09.042,14,14,0.019,0.0151,90,A,O,2020yCat.1350....0G,,15.09,14.46,14.67,,13.194,12.92,12.851,ChemPec*,,15 35 37.4097,-10 15 09.042,-11.604,-49.193,0.8484,-117.0,1
True,,BPS CS 22884-033,,,BPS CS 22884-0033,15 35 37.4097,-10 15 09.042,14,14,0.019,0.0151,90,A,O,2020yCat.1350....0G,,15.09,14.46,14.67,,13.194,12.92,12.851,ChemPec*,,15 35 37.4097,-10 15 09.042,-11.604,-49.193,0.8484,-117.0,1
True,,BPS CS 22884-108,,,BPS CS 22884-0108,15 49 57.5787,-09 14 09.211,14,14,0.0184,0.012,90,A,O,2020yCat.1350....0G,,14.74,14.24,,,12.996,12.679,12.588,ChemPec*,,15 49 57.5787,-09 14 09.211,-17.556,-6.671,1.2514,-27.0,1
True,,BPS CS 22885-040,,,BPS CS 22885-0040,20 18 07.9502,-38 05 57.221,14,14,0.0305,0.0247,90,A,O,2020yCat.1350....0G,,15.64,15.24,,,14.137,13.915,13.805,ChemPec*,,20 18 07.9502,-38 05 57.221,-23.931,-12.352,0.5163,58.0,1
True,,BPS CS 22885-040,,,BPS CS 22885-0040,20 18 07.9502,-38 05 57.221,14,14,0.0305,0.0247,90,A,O,2020yCat.1350....0G,,15.64,15.24,,,14.137,13.915,13.805,ChemPec*,,20 18 07.9502,-38 05 57.221,-23.931,-12.352,0.5163,58.0,1
True,,BPS CS 22885-040,,,BPS CS 22885-0040,20 18 07.9502,-38 05 57.221,14,14,0.0305,0.0247,90,A,O,2020yCat.1350....0G,,15.64,15.24,,,14.137,13.915,13.805,ChemPec*,,20 18 07.9502,-38 05 57.221,-23.931,-12.352,0.5163,58.0,1
True,,BPS CS 22885-096,,,BPS CS 22885-0096,20 20 51.1730,-39 53 30.234,14,14,0.0136,0.0105,90,A,O,2020yCat.1350....0G,,14.02,13.33,,,11.63,11.163,11.09,ChemPec*,CEMP-no,20 20 51.1730,-39 53 30.234,-4.47,-6.941,0.2265,-251.12,1
True,,BPS CS 22885-203,,,BPS CS 22885-0203,20 30 19.2728,-37 42 17.118,14,14,0.0169,0.0144,90,A,O,2020yCat.1350....0G,,14.64,14.23,,,13.169,12.87,12.842,ChemPec*,,20 30 19.2728,-37 42 17.118,19.747,-52.414,1.1652,-32.0,1
True,,BPS CS 22886-003,,,BPS CS 29512-0030,22 13 52.1801,-10 47 00.991,14,14,0.0259,0.0212,90,A,O,2020yCat.1350....0G,14.766,15.07,14.6,,,13.619,13.296,13.306,ChemPec*,,22 13 52.1801,-10 47 00.991,62.164,8.786,1.1703,-86.387476,1
