Name,[Na1/H],e_[Na1/H],o_[Na1/H],[Si1/H],e_[Si1/H],o_[Si1/H],[Sc2/H],e_[Sc2/H],o_[Sc2/H],[Y2/H],e_[Y2/H],o_[Y2/H],[La2/H],e_[La2/H],o_[La2/H],[Nd2/H],e_[Nd2/H],o_[Nd2/H],[Eu2/H],e_[Eu2/H],o_[Eu2/H]
MKV0514,,,,-0.90,0.23,1,,,,,,,,,,,,,,,,
MKV0640,,,,,,,-1.22,0.24,1,-1.66,0.24,1,-0.83,0.24,1,,,,,,,
MKV0825,,,,,,,,,,,,,-0.86,0.18,1,,,,,,,
MKV0840,,,,,,,-1.13,0.15,1,,,,-0.81,0.15,1,,,,,,,
MKV0880,,,,-1.04,0.18,1,,,,-1.53,0.18,1,,,,,,,-1.17,0.18,1,
MKV0900,,,,,,,,,,,,,,,,-1.20,0.12,1,,,,
MKV1007,,,,,,,,,,,,,-0.87,0.27,1,,,,,,,
MKV1061,-1.14,0.24,1,-0.42,0.24,1,,,,,,,,,,,,,,,,
