Si I 8790.389 6.191 -0.400
Si I 8892.720 5.984 -0.750
Ca I 6439.075 2.526  0.200
Ca I 6449.808 2.521 -0.550
Ca I 6455.598 2.523 -1.350
Ca I 6462.567 2.523  0.310
Ca I 6464.673 2.526 -2.320
Ca I 6471.662 2.526 -0.653
Ca I 6493.781 2.521  0.140
Ca I 6499.650 2.523 -0.590
Ca I 6508.850 2.526 -2.650
Ca I 6572.779 0.000 -4.290
Ca I 6717.681 2.709 -0.400
Ca I 7148.150 2.709  0.208
Ca I 7202.200 2.709 -0.100
Ca I 7326.145 2.933 -0.200
Ti I 6312.240 1.460 -1.552
Ti I 6336.100 1.443 -1.742
Ti I 6364.850 0.021 -4.748
Ti I 6366.346 1.460 -1.700
Ti I 6508.120 1.430 -2.146
Ti I 6554.230 1.443 -1.219
Ti I 6554.828 3.569  0.071
Ti I 6556.070 1.460 -1.075
Ti I 6599.110 0.900 -2.085
Ti I 6743.122 0.900 -1.700
Ti I 6745.547 2.236 -1.400
Ti I 6746.334 1.887 -2.200
Ti I 6861.448 2.267 -0.850
Ti I 6996.638 2.334 -1.185
Ti I 7004.601 2.333 -1.252
Ti I 7007.955 2.175 -1.709
Ti I 7008.372 2.334 -1.462
Ti I 7038.812 2.345 -0.721
Ti I 7039.265 3.154 -0.468
Ti I 7138.072 1.430 -3.000
Ti I 7138.910 1.443 -1.590
Ti I 7160.337 1.430 -2.300
Ti I 7188.566 1.430 -1.760
Ti I 7189.877 2.578 -0.450
Ti I 7209.440 1.460 -0.500
Ti I 7213.350 1.739 -2.000
Ti I 7216.183 1.443 -1.260
Ti I 7244.860 1.443 -0.810
Ti I 7251.720 1.430 -0.770
Ti I 7253.755 1.749 -1.569
Ti I 7253.761 2.160 -1.581
Ti I 7266.249 1.734 -2.000
Ti I 7299.678 1.430 -1.940
Ti I 7315.511 2.175 -1.450
Ti I 7316.369 2.239 -1.600
Ti I 7318.378 2.250 -1.000
Ti I 7344.695 1.460 -1.000
Ti I 7357.740 1.443 -1.121
Ti I 7364.101 1.430 -1.190
Ti I 7366.562 1.430 -2.050
Ti I 7423.183 1.443 -2.640
Ti I 7424.586 0.826 -3.600
Ti I 7440.578 2.256 -0.900
Ti I 7456.582 0.818 -3.450
Ti I 7469.939 0.836 -3.300
Ti I 7489.578 2.249 -1.050
Ti I 7767.444 0.900 -3.200
Ti I 7840.557 0.900 -3.422
Ti I 7852.677 0.848 -2.810
Ti I 7884.997 0.836 -3.250
Ti I 7949.170 1.502 -1.460
Ti I 7961.531 3.305  0.012
Ti I 7978.815 1.887 -1.000
Ti I 7978.948 3.319  0.000
Ti I 8024.840 1.879 -1.140
Ti I 8068.240 1.873 -1.280
Ti I 8307.417 0.826 -2.933
Ti I 8334.390 0.818 -2.637
Ti I 8353.150 0.813 -2.677
Ti I 8363.586 2.092 -1.800
Ti I 8364.237 0.836 -1.756
Ti I 8377.861 0.826 -1.612
Ti I 8382.530 0.818 -1.632
Ti I 8382.780 0.813 -1.785
Ti I 8396.898 0.813 -1.779
Ti I 8412.360 0.818 -1.484
Ti I 8416.951 2.236 -1.200
Ti I 8417.525 2.117 -1.900
Ti I 8424.423 2.103 -1.400
Ti I 8426.520 0.826 -1.252
Ti I 8434.957 0.848 -0.770
Ti I 8435.652 0.836 -1.023
Ti I 8438.923 2.256 -0.797
Ti I 8450.892 2.249 -0.903
Ti I 8457.103 1.749 -2.050
Ti I 8518.028 2.134 -1.100
Ti I 8518.352 1.879 -1.200
Ti I 8548.088 1.873 -1.330
Ti I 8682.990 1.053 -1.940
Ti I 8692.330 1.046 -2.295
Ti I 8734.690 1.053 -2.385
Ti I 8766.676 1.067 -2.300
Ti I 8778.685 1.749 -2.160
Ti I 8989.448 1.734 -1.685
Ti I 9027.325 1.739 -1.458
Ti I 9090.695 1.749 -1.295
Fe I 6301.501 3.651 -0.718
Fe I 6302.494 3.686 -1.230
Fe I 6311.237 4.500 -2.230
Fe I 6311.500 2.829 -3.141
Fe I 6315.307 4.140 -1.232
Fe I 6315.421 4.143 -2.280
Fe I 6315.812 4.076 -1.730
Fe I 6318.018 2.453 -2.130
Fe I 6322.685 2.586 -2.426
Fe I 6330.850 4.733 -1.300
Fe I 6335.331 2.196 -2.177
Fe I 6336.824 3.684 -0.856
Fe I 6338.877 4.795 -1.030
Fe I 6344.149 2.431 -2.923
Fe I 6353.836 0.914 -6.477
Fe I 6355.029 2.843 -2.291
Fe I 6355.177 4.500 -1.980
Fe I 6358.634 4.140 -1.657
Fe I 6358.698 0.858 -4.468
Fe I 6362.876 4.186 -1.780
Fe I 6364.366 4.795 -1.330
Fe I 6364.701 4.584 -2.030
Fe I 6380.743 4.183 -1.376
Fe I 6392.539 2.279 -4.070
Fe I 6393.601 2.431 -1.576
Fe I 6400.001 3.600 -0.290
Fe I 6400.318 0.914 -4.318
Fe I 6408.018 3.684 -1.018
Fe I 6411.649 3.651 -0.718
Fe I 6416.929 4.795 -1.730
Fe I 6419.639 3.943 -2.780
Fe I 6419.950 4.733 -0.280
Fe I 6421.351 2.277 -2.027
Fe I 6430.846 2.174 -2.006
Fe I 6436.407 4.186 -2.430
Fe I 6462.725 2.452 -2.501
Fe I 6469.123 2.404 -4.415
Fe I 6469.193 4.835 -0.900
Fe I 6475.624 2.557 -2.942
Fe I 6481.870 2.277 -2.984
Fe I 6483.943 1.485 -5.730
Fe I 6494.497 4.730 -1.430
Fe I 6494.980 2.402 -1.273
Fe I 6495.742 4.835 -1.070
Fe I 6496.467 4.795 -0.620
Fe I 6498.939 0.957 -4.687
Fe I 6501.670 4.000 -2.230
Fe I 6518.367 2.831 -2.590
Fe I 6528.530 4.000 -2.730
Fe I 6533.929 4.558 -1.360
Fe I 6546.239 2.756 -1.536
Fe I 6547.572 0.958 -6.950
Fe I 6551.677 0.990 -5.920
Fe I 6569.215 4.733 -0.360
Fe I 6574.228 0.989 -5.004
Fe I 6575.016 2.586 -2.710
Fe I 6581.210 1.484 -4.679
Fe I 6592.914 2.725 -1.473
Fe I 6593.870 2.431 -2.422
Fe I 6597.561 4.795 -1.010
Fe I 6608.026 2.279 -4.090
Fe I 6609.110 2.557 -2.692
Fe I 6609.550 4.500 -2.290
Fe I 6609.676 0.990 -5.930
Fe I 6613.825 1.011 -5.930
Fe I 6625.022 1.010 -5.336
Fe I 6627.545 4.548 -1.630
Fe I 6633.413 4.835 -1.360
Fe I 6633.750 4.555 -0.799
Fe I 6634.107 4.795 -1.330
Fe I 6639.690 4.610 -1.730
Fe I 6639.878 4.076 -2.590
Fe I 6646.932 2.608 -4.120
Fe I 6648.081 1.010 -5.918
Fe I 6653.853 4.154 -2.530
Fe I 6663.231 4.559 -1.490
Fe I 6663.442 2.422 -2.479
Fe I 6665.427 1.557 -5.930
Fe I 6667.419 2.453 -4.530
Fe I 6667.711 4.581 -2.112
Fe I 6677.955 2.559 -3.759
Fe I 6677.987 2.690 -1.418
Fe I 6696.320 4.835 -1.710
Fe I 6703.567 2.758 -3.110
Fe I 6705.101 4.607 -1.160
Fe I 6710.319 1.485 -5.010
Fe I 6713.046 4.607 -1.630
Fe I 6713.195 4.143 -2.610
Fe I 6713.745 4.795 -1.540
Fe I 6715.383 4.607 -1.630
Fe I 6716.237 4.580 -1.950
Fe I 6717.524 4.607 -1.880
Fe I 6725.357 4.103 -2.310
Fe I 6726.661 4.607 -1.130
Fe I 6733.151 4.638 -1.580
Fe I 6737.987 4.558 -1.760
Fe I 6738.226 3.500 -3.430
Fe I 6739.522 1.556 -4.794
Fe I 6745.957 4.076 -2.780
Fe I 6746.955 2.608 -4.480
Fe I 6750.153 2.422 -2.621
Fe I 6752.707 4.635 -1.204
Fe I 6755.605 4.000 -2.530
Fe I 6783.264 2.559 -4.730
Fe I 6783.704 2.588 -4.130
Fe I 6786.425 3.241 -3.830
Fe I 6786.860 4.191 -2.030
Fe I 6793.259 4.073 -2.326
Fe I 6793.610 4.500 -2.070
Fe I 6796.125 4.143 -2.660
Fe I 6801.865 1.608 -5.930
Fe I 6804.001 4.648 -1.496
Fe I 6804.271 4.581 -1.813
Fe I 6806.845 2.727 -3.210
Fe I 6810.263 4.603 -0.986
Fe I 6820.372 4.638 -1.280
Fe I 6828.591 4.638 -0.900
Fe I 6837.006 4.590 -1.687
Fe I 6838.695 4.500 -2.180
Fe I 6838.825 6.100 -0.280
Fe I 6839.831 2.559 -3.480
Fe I 6841.339 4.607 -0.820
Fe I 6842.686 4.638 -1.330
Fe I 6843.656 4.548 -0.910
Fe I 6851.636 1.608 -5.530
Fe I 6854.823 4.590 -1.926
Fe I 6855.162 4.555 -0.741
Fe I 6855.713 4.607 -1.950
Fe I 6857.250 4.076 -2.200
Fe I 6858.150 4.604 -0.930
Fe I 6860.290 2.609 -4.280
Fe I 6860.948 2.832 -4.430
Fe I 6861.942 2.424 -3.930
Fe I 6862.490 4.560 -1.560
Fe I 6875.444 2.453 -4.230
Fe I 6875.997 4.186 -2.680
Fe I 6880.630 4.154 -2.410
Fe I 6885.756 4.652 -1.510
Fe I 6898.292 4.220 -2.230
Fe I 6911.520 2.424 -4.090
Fe I 6916.682 4.154 -1.330
Fe I 6930.630 4.580 -2.130
Fe I 6933.018 4.190 -2.380
Fe I 6933.598 2.430 -3.930
Fe I 6933.652 4.143 -2.192
Fe I 6945.205 2.422 -2.482
Fe I 6947.495 4.584 -1.686
Fe I 6950.815 2.588 -4.530
Fe I 6951.247 4.560 -1.130
Fe I 6960.322 4.590 -2.020
Fe I 6970.473 3.017 -4.080
Fe I 6971.932 3.015 -3.340
Fe I 6975.431 5.900 -0.430
Fe I 6976.259 4.638 -1.980
Fe I 6976.930 4.584 -1.910
Fe I 6977.430 4.590 -1.710
Fe I 6978.852 2.482 -2.500
Fe I 6979.160 2.832 -4.230
Fe I 6988.523 2.404 -3.550
Fe I 6999.884 4.103 -1.500
Fe I 7000.615 4.140 -2.385
Fe I 7007.965 4.178 -2.000
Fe I 7010.349 4.580 -2.080
Fe I 7011.350 4.593 -1.930
Fe I 7012.585 5.500 -0.830
Fe I 7014.985 2.453 -4.330
Fe I 7016.057 2.424 -3.130
Fe I 7016.392 4.154 -1.180
Fe I 7016.718 4.500 -2.130
Fe I 7022.954 4.191 -1.230
Fe I 7024.065 4.076 -2.110
Fe I 7024.641 4.555 -1.080
Fe I 7038.224 4.217 -1.250
Fe I 7038.768 4.256 -2.080
Fe I 7044.634 4.956 -1.680
Fe I 7068.410 4.076 -1.430
Fe I 7069.540 2.559 -4.470
Fe I 7071.880 4.607 -2.070
Fe I 7083.395 4.913 -1.410
Fe I 7086.722 3.603 -2.630
Fe I 7090.383 4.230 -1.170
Fe I 7091.911 4.956 -1.639
Fe I 7093.075 4.560 -2.080
Fe I 7095.408 4.210 -2.130
Fe I 7103.146 2.433 -4.618
Fe I 7107.461 4.186 -2.100
Fe I 7112.166 2.990 -3.130
Fe I 7114.549 2.692 -4.140
Fe I 7127.564 4.988 -1.230
Fe I 7130.922 4.217 -0.780
Fe I 7132.986 4.076 -1.758
Fe I 7142.516 4.960 -1.060
Fe I 7145.304 4.610 -1.430
Fe I 7148.723 4.283 -2.400
Fe I 7151.468 2.480 -3.780
Fe I 7155.630 5.010 -1.130
Fe I 7158.474 3.654 -2.910
Fe I 7164.453 4.190 -0.530
Fe I 7175.917 4.559 -1.391
Fe I 7176.876 4.988 -0.980
Fe I 7179.993 1.485 -4.830
Fe I 7181.192 4.220 -1.230
Fe I 7181.904 4.913 -1.594
Fe I 7187.318 4.100 -0.147
Fe I 7189.145 3.071 -2.830
Fe I 7190.130 3.111 -3.480
Fe I 7191.632 4.988 -1.162
Fe I 7192.440 5.500 -0.930
Fe I 7194.894 5.020 -1.194
Fe I 7207.112 4.073 -1.271
Fe I 7207.395 4.150 -0.330
Fe I 7212.432 4.956 -1.180
Fe I 7219.685 4.076 -1.630
Fe I 7221.200 4.559 -1.380
Fe I 7222.877 4.607 -1.930
Fe I 7223.661 3.017 -2.355
Fe I 7228.698 2.759 -3.410
Fe I 7239.863 4.209 -1.330
Fe I 7244.840 4.956 -0.953
Fe I 7254.635 4.500 -1.680
Fe I 7256.140 4.956 -1.580
Fe I 7258.879 2.176 -5.230
Fe I 7260.989 2.728 -3.680
Fe I 7261.519 4.559 -1.430
Fe I 7268.565 3.882 -3.030
Fe I 7278.490 4.990 -1.630
Fe I 7282.352 5.010 -1.130
Fe I 7284.835 4.143 -1.680
Fe I 7285.270 4.607 -1.730
Fe I 7288.735 4.220 -1.230
Fe I 7292.829 4.555 -1.103
Fe I 7293.045 4.256 -1.060
Fe I 7300.516 4.988 -1.280
Fe I 7306.562 4.178 -1.680
Fe I 7307.932 4.140 -1.531
Fe I 7311.077 4.283 -1.130
Fe I 7311.244 4.260 -2.030
Fe I 7316.766 2.692 -3.980
Fe I 7320.683 4.555 -1.155
Fe I 7323.884 1.400 -5.330
Fe I 7333.557 4.256 -2.080
Fe I 7344.170 2.728 -4.030
Fe I 7347.160 2.759 -4.350
Fe I 7351.110 4.988 -1.130
Fe I 7351.510 4.960 -0.900
Fe I 7353.500 4.730 -1.650
Fe I 7363.910 4.956 -1.310
Fe I 7366.370 4.638 -1.930
Fe I 7370.116 4.733 -1.830
Fe I 7382.624 2.692 -4.080
Fe I 7382.909 4.607 -1.730
Fe I 7386.332 4.910 -0.560
Fe I 7389.270 4.500 -1.830
Fe I 7389.335 4.913 -0.795
Fe I 7389.401 4.301 -0.716
Fe I 7400.870 2.609 -4.540
Fe I 7401.685 4.183 -1.353
Fe I 7411.154 4.283 -0.430
Fe I 7418.667 4.140 -1.376
Fe I 7421.559 4.638 -1.830
Fe I 7430.533 2.590 -3.930
Fe I 7430.838 4.600 -1.680
Fe I 7435.583 5.309 -0.980
Fe I 7440.906 4.910 -0.730
Fe I 7443.022 4.186 -1.830
Fe I 7445.693 2.279 -5.128
Fe I 7445.746 4.256 -0.180
Fe I 7447.384 4.956 -1.130
Fe I 7447.905 5.300 -1.230
Fe I 7453.998 4.186 -2.540
Fe I 7461.521 2.559 -3.580
Fe I 7471.740 2.728 -4.630
Fe I 7473.554 4.607 -1.930
Fe I 7476.376 4.795 -1.700
Fe I 7477.506 3.882 -3.027
Fe I 7481.742 2.758 -4.230
Fe I 7481.933 4.795 -1.880
Fe I 7482.213 5.086 -1.580
Fe I 7491.649 4.301 -1.080
Fe I 7494.720 1.557 -5.730
Fe I 7495.071 4.220 -0.030
Fe I 7498.530 4.143 -2.260
Fe I 7506.015 5.064 -1.426
Fe I 7507.261 4.415 -1.130
Fe I 7511.020 4.175  0.099
Fe I 7523.214 5.100 -1.530
Fe I 7531.141 4.371 -0.630
Fe I 7540.430 2.727 -4.030
Fe I 7546.170 4.500 -1.430
Fe I 7547.890 5.100 -1.330
Fe I 7559.710 5.064 -1.280
Fe I 7563.005 4.840 -1.730
Fe I 7568.894 4.283 -1.012
Fe I 7583.788 3.018 -2.015
Fe I 7586.020 4.310 -0.130
Fe I 7588.305 5.033 -1.250
Fe I 7593.791 2.588 -4.655
Fe I 7605.359 5.033 -1.260
Fe I 7610.356 4.991 -1.513
Fe I 7615.088 2.692 -4.552
Fe I 7617.992 4.186 -2.530
Fe I 7620.509 4.733 -0.889
Fe I 7650.943 2.692 -3.630
Fe I 7653.760 4.792 -0.886
Fe I 7661.189 4.256 -1.030
Fe I 7664.159 4.835 -1.330
Fe I 7664.300 2.990 -1.813
Fe I 7710.364 4.217 -1.113
Fe I 7714.609 4.000 -2.880
Fe I 7719.042 5.030 -1.230
Fe I 7723.208 2.277 -3.617
Fe I 7745.500 5.086 -1.330
Fe I 7746.587 5.064 -1.430
Fe I 7748.269 2.947 -1.751
Fe I 7751.105 4.990 -0.930
Fe I 7780.558 4.470 -0.110
Fe I 7807.905 4.990 -0.630
Fe I 7810.808 5.033 -1.402
Fe I 7832.194 4.435 -0.030
Fe I 7855.396 5.060 -1.180
Fe I 7869.611 4.371 -1.950
Fe I 7912.867 0.858 -4.848
Fe I 7937.140 4.310  0.070
Fe I 7941.089 3.271 -2.286
Fe I 7941.832 3.047 -3.930
Fe I 7945.844 4.386  0.120
Fe I 7954.939 2.990 -3.930
Fe I 7955.690 5.030 -1.330
Fe I 7959.135 5.030 -1.330
Fe I 7994.476 4.500 -1.250
Fe I 7998.947 4.370  0.000
Fe I 8027.943 3.252 -3.080
Fe I 8028.309 4.473 -0.924
Fe I 8046.047 4.415 -0.212
Fe I 8072.157 2.420 -4.330
Fe I 8075.151 0.914 -5.088
Fe I 8080.545 3.301 -3.030
Fe I 8085.176 4.446 -0.370
Fe I 8096.870 4.076 -2.030
Fe I 8108.319 2.728 -4.082
Fe I 8112.161 2.692 -3.907
Fe I 8129.315 2.759 -4.380
Fe I 8145.470 4.500 -2.080
Fe I 8146.670 3.274 -3.730
Fe I 8149.716 4.584 -1.946
Fe I 8178.987 4.312 -2.330
Fe I 8186.792 4.913 -0.945
Fe I 8198.930 4.435 -0.730
Fe I 8204.103 0.914 -6.052
Fe I 8204.935 0.958 -5.530
Fe I 8207.745 4.446 -1.030
Fe I 8220.379 4.317  0.275
Fe I 8231.745 4.913 -1.637
Fe I 8232.310 4.415 -1.037
Fe I 8239.128 2.422 -3.179
Fe I 8248.130 4.370 -1.180
Fe I 8263.830 4.960 -1.730
Fe I 8269.642 4.590 -2.069
Fe I 8275.891 4.956 -1.280
Fe I 8289.665 4.500 -2.180
Fe I 8293.515 3.301 -2.305
Fe I 8303.099 2.728 -4.630
Fe I 8307.609 0.990 -6.330
Fe I 8310.060 4.500 -1.980
Fe I 8310.978 0.958 -6.730
Fe I 8327.056 2.196 -1.525
Fe I 8331.915 4.390 -0.230
Fe I 8339.398 4.435 -0.630
Fe I 8342.203 2.949 -3.730
Fe I 8342.860 4.988 -1.630
Fe I 8345.186 2.692 -4.630
Fe I 8349.046 0.915 -5.714
Fe I 8358.521 2.990 -3.480
Fe I 8360.794 4.473 -1.230
Fe I 8365.634 3.249 -1.906
Fe I 8382.238 0.990 -6.280
Fe I 8387.772 2.174 -1.493
Fe I 8395.118 4.100 -2.630
Fe I 8401.404 2.484 -3.730
Fe I 8422.911 4.143 -2.230
Fe I 8424.133 4.956 -1.234
Fe I 8425.891 1.011 -6.780
Fe I 8439.563 4.549 -0.828
Fe I 8446.388 4.988 -1.292
Fe I 8447.636 0.958 -6.330
Fe I 8468.407 2.221 -2.072
Fe I 8471.739 4.956 -1.180
Fe I 8480.630 4.988 -1.630
Fe I 8481.982 4.186 -2.230
Fe I 8496.984 4.608 -1.030
Fe I 8514.072 2.196 -2.229
Fe I 8515.108 3.015 -2.073
Fe I 8526.669 4.909 -0.760
Fe I 8538.014 4.913 -1.330
Fe I 8562.100 4.500 -2.080
Fe I 8571.802 5.010 -1.280
Fe I 8582.257 2.988 -2.133
Fe I 8592.945 4.956 -1.030
Fe I 8598.830 4.383 -1.088
Fe I 8607.071 5.010 -1.530
Fe I 8610.602 4.435 -1.930
Fe I 8611.804 2.843 -1.850
Fe I 8613.935 4.988 -1.230
Fe I 8616.276 4.913 -1.030
Fe I 8621.601 2.949 -2.451
Fe I 8632.412 4.103 -2.630
Fe I 8654.417 3.301 -3.630
Fe I 8661.900 2.221 -1.537
Fe I 8663.716 4.988 -1.289
Fe I 8667.363 2.453 -4.930
Fe I 8674.746 2.829 -1.680
Fe I 8678.927 2.453 -4.738
Fe I 8679.638 4.966 -1.230
Fe I 8688.626 2.174 -1.212
Fe I 8689.701 3.047 -3.830
Fe I 8698.707 2.990 -3.480
Fe I 8699.454 4.955 -0.560
Fe I 8710.392 4.913 -0.430
Fe I 8713.188 2.947 -2.467
Fe I 8713.210 4.988 -0.980
Fe I 8729.148 3.415 -3.030
Fe I 8747.423 3.018 -3.488
Fe I 8757.188 2.843 -1.915
Fe I 8763.962 4.652 -0.230
Fe I 8784.434 4.956 -1.280
Fe I 8790.522 4.984 -0.586
Fe I 8793.338 4.608 -0.180
Fe I 8796.478 4.956 -1.380
Fe I 8824.221 2.196 -1.540
Fe I 8834.013 4.218 -2.730
Fe I 8838.429 2.856 -1.871
Fe I 8846.736 5.010 -0.846
Fe I 8862.050 5.360 -1.130
Fe I 8866.935 4.500 -0.180
Fe I 8868.431 3.018 -2.830
Fe I 8876.022 5.020 -1.119
Fe I 8878.248 2.990 -3.730
Fe I 8878.746 4.191 -2.630
Fe I 8878.950 2.588 -4.430
Fe I 8905.982 5.000 -1.480
Fe I 8920.008 5.060 -0.730
Fe I 8929.078 5.082 -0.893
Fe I 8931.774 3.047 -3.630
Fe I 8943.065 2.832 -3.180
Fe I 8945.189 5.033 -0.365
Fe I 8946.272 2.845 -3.325
Fe I 8950.187 4.154 -2.580
Fe I 8975.401 2.988 -2.216
Fe I 8978.195 3.420 -3.580
Fe I 8984.880 5.100 -1.130
Fe I 8994.635 3.274 -3.930
Fe I 8999.557 2.831 -1.451
Fe I 9008.428 5.067 -1.183
Fe I 9010.595 2.607 -2.953
Fe I 9012.075 4.987 -0.311
Fe I 9013.976 2.279 -3.930
Fe I 9019.740 5.100 -1.330
Fe I 9024.369 4.913 -0.730
Fe I 9024.747 4.991 -1.530
Fe I 9030.708 2.845 -3.420
Fe I 9062.246 5.086 -1.050
Fe I 9070.409 5.086 -1.330
Fe I 9070.427 4.220 -2.683
Fe I 9079.577 4.652 -1.042
Fe I 9080.379 4.956 -1.080
Fe I 9084.182 4.256 -2.630
Fe I 9088.318 2.845 -1.930
Fe I 9089.404 2.949 -1.805
Fe I 9098.601 4.988 -1.630
