JINA_ID,Priority,Ref,Reference,Name,Simbad_Identifier,NLTE,Ncap_key,C_key,MP_key,alpha_key,Loc,System,Type,RA_hms,DEC_dms,RA_deg,DEC_deg,Vel,Vel_bibcode,U_mag,B_mag,V_mag,R_mag,I_mag,J_mag,H_mag,K_mag,Teff,logg,Fe/H,Vmic,Li,Be,C,N,O,F,Na,Mg,Al,Si,P,S,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,Sn,Te,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,W,Os,Ir,Pt,Au,Hg,Pb,Bi,Th,U,CaII,TiII,VII,CrII,MnII,FeII,Added_by
7442,2.0,ROE10,Roederer+2010,HD 2796,HD 2796,,,,VMP,,,,,00:31:16.92,-16:47:40.92,7.8205,-16.7947,,,,,,,,,,,,,-2.47,,,,,,,,,,,,,,,,,,,,,5.03,,,,2.37,,,,,,,-0.51,,,,,,,,,,,,-1.47,,,,,-1.84,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7443,1.0,ROE10,Roederer+2010,HD 8724,HD 8724,,,,MP,,,,,01:26:17.59,+17:07:35.04,21.5733,17.1264,,,,,,,,,,,,,-1.91,,,,,,,,,,,,,,,,,,,,,5.59,,,,2.9,,,,,,,0.25,,,,,,,,,,,,-0.49,,,,,-0.86,,,,,,,,,,,,,,,,0,,,,,,,,,,Mardini
7444,1.0,ROE10,Roederer+2010,V* CM Cet,V* CM Cet,,,,VMP,,,,,00:33:14.30,-10:43:42.60,8.3096,-10.7285,,,,,,,,,,,,,-2.08,,,,,,,,,,,,,,,,,,,,,5.42,,,,2.52,,,,,,,-0.3,,,,,,,,,,,,-0.79,,,,,-1.09,,,,,,,,,,,,,,,,-0.56,,,,,,,,,,Mardini
7445,2.0,ROE10,Roederer+2010,HD 6268,HD 6268,,,,VMP,,,,,01:03:18.17,-27:52:49.80,15.8257,-27.8805,,,,,,,,,,,,,-2.42,,,,,,,,,,,,,,,,,,,,,5.08,,,,,,,,,,,-0.38,,,,,,,,,,,,-1.05,,,,,-1.37,,,,,,,,,,,,,,,,0.08,,,,,,,,,,Mardini
7446,2.0,ROE10,Roederer+2010,HD 6755,HD 6755,,,,MP,,,,,01:09:43.08,+61:32:50.28,17.4295,61.5473,,,,,,,,,,,,,-1.68,,,,,,,,,,,,,,,,,,,,,5.82,,,,2.87,,,,,,,0.31,,,,,,,,,,,,-0.29,,,,,-0.5,,,,,,,,,,,,,,,,0.32,,,,,,,,,,Mardini
7447,1.0,ROE10,Roederer+2010,HD 6833,HD 6833,,,,SUN,,,,,01:09:52.25,+54:44:20.40,17.4677,54.739,,,,,,,,,,,,,-0.85,,,,,,,,,,,,,,,,,,,,,6.65,,,,3.77,,,,,,,1.22,,,,,,,,,,,,0.34,,,,,0.1,,,,,,,,,,,,,,,,1.69,,,,,,,,,,Mardini
7448,1.0,ROE10,Roederer+2010,HD 13979,HD 13979,,,,VMP,,,,,02:15:20.86,-25:54:54.72,33.8369,-25.9152,,,,,,,,,,,,,-2.92,,,,,,,,,,,,,,,,,,,,,4.58,,,,1.79,,,,,,,-1.3,,,,,,,,,,,,-2.3,,,,,-2.59,,,,,,,,,,,,,,,,0.45,,,,,,,,,,Mardini
7449,1.0,ROE10,Roederer+2010,HD 21581,HD 21581,,,,MP,,,,,03:28:54.48,-00:25:03.00,52.227,-0.4175,,,,,,,,,,,,,-1.71,,,,,,,,,,,,,,,,,,,,,5.79,,,,2.99,,,,,,,0.44,,,,,,,,,,,,-0.42,,,,,-0.81,,,,,,,,,,,,,,,,0.5,,,,,,,,,,Mardini
7450,2.0,ROE10,Roederer+2010,HD 23798,HD 23798,,,,VMP,,,,,03:46:45.72,-30:51:13.32,56.6905,-30.8537,,,,,,,,,,,,,-2.26,,,,,,,,,,,,,,,,,,,,,5.24,,,,2.39,,,,,,,-0.19,,,,,,,,,,,,-1.01,,,,,-1.36,,,,,,,,,,,,,,,,-0.21,,,,,,,,,,Mardini
7451,1.0,ROE10,Roederer+2010,HD 25329,HD 25329,,,,MP,,,,,04:03:15.00,+35:16:23.88,60.8125,35.2733,,,,,,,,,,,,,-1.67,,,,,,,,,,,,,,,,,,,,,5.83,,,,3,,,,,,,0.67,,,,,,,,,,,,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7452,2.0,ROE10,Roederer+2010,HD 25532,HD 25532,,,,MP,,,,,04:04:11.02,+23:24:27.00,61.0459,23.4075,,,,,,,,,,,,,-1.34,,,,,,,,,,,,,,,,,,,,,6.16,,,,3.52,,,,,,,1.05,,,,,,,,,,,,-0.13,,,,,-0.64,,,,,,,,,,,,,,,,1.15,,,,,,,,,,Mardini
7453,1.0,ROE10,Roederer+2010,HD 26297,HD 26297,,,,MP,,,,,04:09:03.41,-15:53:27.24,62.2642,-15.8909,,,,,,,,,,,,,-1.98,,,,,,,,,,,,,,,,,,,,,5.52,,,,3.07,,,,,,,0.4,,,,,,,,,,,,-0.85,,,,,-1.22,,,,,,,,,,,,,,,,-0.11,,,,,,,,,,Mardini
7454,1.0,ROE10,Roederer+2010,V* HP Eri,V* HP Eri,,,,VMP,,,,,04:38:55.73,-13:20:48.12,69.7322,-13.3467,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,5.5,,,,2.67,,,,,,,0.19,,,,,,,,,,,,-0.37,,,,,-0.63,,,,,,,,,,,,,,,,-0.06,,,,,,,,,,Mardini
7455,1.0,ROE10,Roederer+2010,HD 37828,HD 37828,,,,MP,,,,,05:40:54.65,-11:11:60.00,85.2277,-11.2,,,,,,,,,,,,,-1.62,,,,,,,,,,,,,,,,,,,,,5.88,,,,3.18,,,,,,,0.7,,,,,,,,,,,,-0.12,,,,,-0.53,,,,,,,,,,,,,,,,0.77,,,,,,,,,,Mardini
7456,1.0,ROE10,Roederer+2010,HD 44007,HD 44007,,,,MP,,,,,06:18:48.53,-14:50:43.44,94.7022,-14.8454,,,,,,,,,,,,,-1.72,,,,,,,,,,,,,,,,,,,,,5.78,,,,2.83,,,,,,,0.26,,,,,,,,,,,,-0.51,,,,,-0.94,,,,,,,,,,,,,,,,0.31,,,,,,,,,,Mardini
7457,1.0,ROE10,Roederer+2010,HD 63791,HD 63791,,,,MP,,,,,07:54:28.73,+62:08:10.68,118.6197,62.1363,,,,,,,,,,,,,-1.9,,,,,,,,,,,,,,,,,,,,,5.6,,,,2.87,,,,,,,0.23,,,,,,,,,,,,-0.55,,,,,-0.92,,,,,,,,,,,,,,,,0.22,,,,,,,,,,Mardini
7458,1.0,ROE10,Roederer+2010,HD 74462,HD 74462,,,,MP,,,,,08:48:20.64,+67:27:00.00,132.086,67.45,,,,,,,,,,,,,-1.52,,,,,,,,,,,,,,,,,,,,,5.98,,,,3.12,,,,,,,0.51,,,,,,,,,,,,-0.17,,,,,-0.39,,,,,,,,,,,,,,,,0.49,,,,,,,,,,Mardini
7459,1.0,ROE10,Roederer+2010,HD 82590,HD 82590,,,,MP,,,,,09:32:30.29,-17:26:08.52,143.1262,-17.4357,,,,,,,,,,,,,-1.32,,,,,,,,,,,,,,,,,,,,,6.18,,,,3.03,,,,,,,0.71,,,,,,,,,,,,-0.11,,,,,-0.46,,,,,,,,,,,,,,,,1.6,,,,,,,,,,Mardini
7460,2.0,ROE10,Roederer+2010,HD 85773,HD 85773,,,,VMP,,,,,09:53:39.24,-22:50:08.52,148.4135,-22.8357,,,,,,,,,,,,,-2.62,,,,,,,,,,,,,,,,,,,,,4.88,,,,2.56,,,,,,,-0.93,,,,,,,,,,,,-1.56,,,,,-1.84,,,,,,,,,,,,,,,,-0.15,,,,,,,,,,Mardini
7461,1.0,ROE10,Roederer+2010,HD 88609,HD 88609,,,,EMP,,,,,10:14:28.97,+53:33:39.24,153.6207,53.5609,,,,,,,,,,,,,-3.07,,,,,,,,,,,,,,,,,,,,,4.43,,,,1.77,,,,,,,-0.97,,,,,,,,,,,,-2.75,,,,,-2.89,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7462,1.0,ROE10,Roederer+2010,HD 101063,HD 101063,,,,MP,,,,,11:37:40.39,-28:51:05.04,174.4183,-28.8514,,,,,,,,,,,,,-1.33,,,,,,,,,,,,,,,,,,,,,6.17,,,,3.3,,,,,,,0.85,,,,,,,,,,,,0.21,,,,,0,,,,,,,,,,,,,,,,1.1,,,,,,,,,,Mardini
7463,1.0,ROE10,Roederer+2010,V* TY Vir,V* TY Vir,,,,VMP,,,,,11:51:50.11,-05:45:44.28,177.9588,-5.7623,,,,,,,,,,,,,-2.04,,,,,,,,,,,,,,,,,,,,,5.46,,,,2.8,,,,,,,0.13,,,,,,,,,,,,-0.62,,,,,-1.09,,,,,,,,,,,,,,,,0.1,,,,,,,,,,Mardini
7464,1.0,ROE10,Roederer+2010,HD 103545,HD 103545,,,,VMP,,,,,11:55:27.17,+09:07:45.12,178.8632,9.1292,,,,,,,,,,,,,-2.45,,,,,,,,,,,,,,,,,,,,,5.05,,,,2.2,,,,,,,-0.5,,,,,,,,,,,,-1.18,,,,,-1.56,,,,,,,,,,,,,,,,-0.05,,,,,,,,,,Mardini
7465,2.0,ROE10,Roederer+2010,HD 105546,HD 105546,,,,MP,,,,,12:09:02.71,+59:01:05.16,182.2613,59.0181,,,,,,,,,,,,,-1.48,,,,,,,,,,,,,,,,,,,,,6.02,,,,3.29,,,,,,,0.74,,,,,,,,,,,,-0.13,,,,,-0.56,,,,,,,,,,,,,,,,0.8,,,,,,,,,,Mardini
7466,1.0,ROE10,Roederer+2010,HD 105755,HD 105755,,,,SUN,,,,,12:10:15.89,+54:29:17.16,182.5662,54.4881,,,,,,,,,,,,,-0.83,,,,,,,,,,,,,,,,,,,,,6.67,,,,3.98,,,,,,,1.18,,,,,,,,,,,,0.33,,,,,0.02,,,,,,,,,,,,,,,,1.43,,,,,,,,,,Mardini
7467,1.0,ROE10,Roederer+2010,HD 106516,HD 106516,,,,SUN,,,,,12:15:10.56,-10:18:44.64,183.794,-10.3124,,,,,,,,,,,,,-0.81,,,,,,,,,,,,,,,,,,,,,6.69,,,,3.94,,,,,,,1.28,,,,,,,,,,,,0.31,,,,,-0.04,,,,,,,,,,,,,,,,1.56,,,,,,,,,,Mardini
7468,2.0,ROE10,Roederer+2010,HD 107752,HD 107752,,,,VMP,,,,,12:22:52.73,+11:36:25.56,185.7197,11.6071,,,,,,,,,,,,,-2.78,,,,,,,,,,,,,,,,,,,,,4.72,,,,1.93,,,,,,,-0.9,,,,,,,,,,,,-1.59,,,,,-1.99,,,,,,,,,,,,,,,,0.3,,,,,,,,,,Mardini
7469,1.0,ROE10,Roederer+2010,HD 108317,HD 108317,,,,VMP,,,,,12:26:36.84,+05:18:09.00,186.6535,5.3025,,,,,,,,,,,,,-2.18,,,,,,,,,,,,,,,,,,,,,5.32,,,,2.4,,,,,,,-0.39,,,,,,,,,,,,-1.01,,,,,-1.32,,,,,,,,,,,,,,,,0.17,,,,,,,,,,Mardini
7470,1.0,ROE10,Roederer+2010,HD 108577,HD 108577,,,,VMP,,,,,12:28:16.85,+12:20:41.28,187.0702,12.3448,,,,,,,,,,,,,-2.38,,,,,,,,,,,,,,,,,,,,,5.12,,,,2.56,,,,,,,-0.52,,,,,,,,,,,,-1.24,,,,,-1.48,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7471,2.0,ROE10,Roederer+2010,HD 110184,HD 110184,,,,VMP,,,,,12:40:14.09,+08:31:37.92,190.0587,8.5272,,,,,,,,,,,,,-2.72,,,,,,,,,,,,,,,,,,,,,4.78,,,,2.14,,,,,,,-0.65,,,,,,,,,,,,-1.47,,,,,-1.71,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,Mardini
7472,2.0,ROE10,Roederer+2010,HD 115444,HD 115444,,,,VMP,,,,,13:16:42.46,+36:22:52.68,199.1769,36.3813,,,,,,,,,,,,,-2.9,,,,,,,,,,,,,,,,,,,,,4.6,,,,1.9,,,,,,,-0.82,,,,,,,,,,,,-1.42,,,,,-1.64,,,,,,,,,,,,,,,,-0.45,,,,,,,,,,Mardini
7473,2.0,ROE10,Roederer+2010,HD 119516,HD 119516,,,,VMP,,,,,13:43:26.71,+15:34:31.08,205.8613,15.5753,,,,,,,,,,,,,-2.26,,,,,,,,,,,,,,,,,,,,,5.24,,,,2.32,,,,,,,-0.43,,,,,,,,,,,,-1.08,,,,,-1.43,,,,,,,,,,,,,,,,1.52,,,,,,,,,,Mardini
7474,1.0,ROE10,Roederer+2010,HD 121135,HD 121135,,,,MP,,,,,13:53:33.53,+02:41:41.28,208.3897,2.6948,,,,,,,,,,,,,-1.54,,,,,,,,,,,,,,,,,,,,,5.96,,,,3.37,,,,,,,0.69,,,,,,,,,,,,-0.33,,,,,-0.7,,,,,,,,,,,,,,,,0.38,,,,,,,,,,Mardini
7475,2.0,ROE10,Roederer+2010,HD 122563,HD 122563,,,,VMP,,,,,14:02:31.85,+09:41:09.96,210.6327,9.6861,,,,,,,,,,,,,-2.77,,,,,,,,,,,,,,,,,,,,,4.73,,,,1.97,,,,,,,-0.92,,,,,,,,,,,,-2.4,,,,,-2.75,,,,,,,,,,,,,,,,-0.42,,,,,,,,,,Mardini
7476,2.0,ROE10,Roederer+2010,HD 122956,HD 122956,,,,MP,,,,,14:05:13.01,-14:51:25.56,211.3042,-14.8571,,,,,,,,,,,,,-1.95,,,,,,,,,,,,,,,,,,,,,5.55,,,,2.87,,,,,,,0.16,,,,,,,,,,,,-0.48,,,,,-0.79,,,,,,,,,,,,,,,,-0.13,,,,,,,,,,Mardini
7477,1.0,ROE10,Roederer+2010,HD 124358,HD 124358,,,,MP,,,,,14:13:21.31,-12:09:24.12,213.3388,-12.1567,,,,,,,,,,,,,-1.91,,,,,,,,,,,,,,,,,,,,,5.59,,,,2.64,,,,,,,-0.22,,,,,,,,,,,,-0.68,,,,,-0.94,,,,,,,,,,,,,,,,0.45,,,,,,,,,,Mardini
7478,2.0,ROE10,Roederer+2010,HD 126587,HD 126587,,,,VMP,,,,,14:27:00.36,-22:14:39.12,216.7515,-22.2442,,,,,,,,,,,,,-2.93,,,,,,,,,,,,,,,,,,,,,4.57,,,,,,,,,,,-0.53,,,,,,,,,,,,-1.75,,,,,-1.97,,,,,,,,,,,,,,,,-0.38,,,,,,,,,,Mardini
7479,2.0,ROE10,Roederer+2010,HD 128279,HD 128279,,,,VMP,,,,,14:36:48.50,-29:06:46.80,219.2021,-29.113,,,,,,,,,,,,,-2.51,,,,,,,,,,,,,,,,,,,,,4.99,,,,2.15,,,,,,,-1.04,,,,,,,,,,,,-1.77,,,,,-2.27,,,,,,,,,,,,,,,,1.05,,,,,,,,,,Mardini
7480,1.0,ROE10,Roederer+2010,HD 132475,HD 132475,,,,MP,,,,,14:59:49.75,-22:00:45.72,224.9573,-22.0127,,,,,,,,,,,,,-1.86,,,,,,,,,,,,,,,,,,,,,5.64,,,,2.96,,,,,,,0.56,,,,,,,,,,,,-0.38,,,,,-0.92,,,,,,,,,,,,,,,,1,,,,,,,,,,Mardini
7481,1.0,ROE10,Roederer+2010,HD 135148,HD 135148,,,,VMP,,,,,15:13:17.45,+12:27:25.56,228.3227,12.4571,,,,,,,,,,,,,-2.17,,,,,,,,,,,,,,,,,,,,,5.33,,,,2.58,,,,,,,-0.25,,,,,,,,,,,,-0.76,,,,,-0.95,,,,,,,,,,,,,,,,-0.17,,,,,,,,,,Mardini
7482,1.0,ROE10,Roederer+2010,HD 141531,HD 141531,,,,MP,,,,,15:49:16.49,+09:36:42.48,237.3187,9.6118,,,,,,,,,,,,,-1.79,,,,,,,,,,,,,,,,,,,,,5.71,,,,2.79,,,,,,,0.11,,,,,,,,,,,,-0.45,,,,,-0.72,,,,,,,,,,,,,,,,0.2,,,,,,,,,,Mardini
7483,1.0,ROE10,Roederer+2010,HD 166161,HD 166161,,,,MP,,,,,18:09:40.68,-08:46:45.48,272.4195,-8.7793,,,,,,,,,,,,,-1.23,,,,,,,,,,,,,,,,,,,,,6.27,,,,3.46,,,,,,,1.11,,,,,,,,,,,,0.23,,,,,-0.48,,,,,,,,,,,,,,,,0.84,,,,,,,,,,Mardini
7484,1.0,ROE10,Roederer+2010,HD 171496,HD 171496,,,,SUN,,,,,18:36:07.49,-24:26:11.40,279.0312,-24.4365,,,,,,,,,,,,,-0.67,,,,,,,,,,,,,,,,,,,,,6.83,,,,4.11,,,,,,,1.4,,,,,,,,,,,,0.51,,,,,0.11,,,,,,,,,,,,,,,,1.41,,,,,,,,,,Mardini
7485,2.0,ROE10,Roederer+2010,HD 175305,HD 175305,,,,MP,,,,,18:47:06.43,+74:43:31.44,281.7768,74.7254,,,,,,,,,,,,,-1.73,,,,,,,,,,,,,,,,,,,,,5.77,,,,2.96,,,,,,,0.3,,,,,,,,,,,,-0.6,,,,,-0.89,,,,,,,,,,,,,,,,-0.28,,,,,,,,,,Mardini
7486,2.0,ROE10,Roederer+2010,HD 184266,HD 184266,,,,MP,,,,,19:34:15.38,-16:19:00.12,293.5641,-16.3167,,,,,,,,,,,,,-1.43,,,,,,,,,,,,,,,,,,,,,6.07,,,,3.19,,,,,,,0.69,,,,,,,,,,,,-0.11,,,,,-0.43,,,,,,,,,,,,,,,,1.6,,,,,,,,,,Mardini
7487,2.0,ROE10,Roederer+2010,HD 186478,HD 186478,,,,VMP,,,,,19:45:14.14,-17:29:27.24,296.3089,-17.4909,,,,,,,,,,,,,-2.56,,,,,,,,,,,,,,,,,,,,,4.94,,,,2.23,,,,,,,-0.45,,,,,,,,,,,,-1.32,,,,,-1.53,,,,,,,,,,,,,,,,-0.26,,,,,,,,,,Mardini
7488,1.0,ROE10,Roederer+2010,HD 187111,HD 187111,,,,MP,,,,,19:48:39.58,-12:07:19.92,297.1649,-12.1222,,,,,,,,,,,,,-1.97,,,,,,,,,,,,,,,,,,,,,5.53,,,,2.84,,,,,,,0.16,,,,,,,,,,,,-0.57,,,,,-0.88,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,Mardini
7489,2.0,ROE10,Roederer+2010,HD 188510,HD 188510,,,,MP,,,,,19:55:09.67,+10:44:27.24,298.7903,10.7409,,,,,,,,,,,,,-1.32,,,,,,,,,,,,,,,,,,,,,6.18,,,,3.01,,,,,,,0.44,,,,,,,,,,,,-0.14,,,,,-0.52,,,,,,,,,,,,,,,,1.2,,,,,,,,,,Mardini
7490,2.0,ROE10,Roederer+2010,HD 193901,HD 193901,,,,MP,,,,,20:23:35.86,-21:22:14.16,305.8994,-21.3706,,,,,,,,,,,,,-1.08,,,,,,,,,,,,,,,,,,,,,6.42,,,,3.36,,,,,,,0.83,,,,,,,,,,,,0.19,,,,,-0.1,,,,,,,,,,,,,,,,1.45,,,,,,,,,,Mardini
7491,2.0,ROE10,Roederer+2010,HD 194598,HD 194598,,,,MP,,,,,20:26:11.93,+09:27:00.36,306.5497,9.4501,,,,,,,,,,,,,-1.08,,,,,,,,,,,,,,,,,,,,,6.42,,,,3.4,,,,,,,0.9,,,,,,,,,,,,0.08,,,,,-0.28,,,,,,,,,,,,,,,,1.4,,,,,,,,,,Mardini
7492,1.0,ROE10,Roederer+2010,HD 201891,HD 201891,,,,MP,,,,,21:11:59.04,+17:43:39.72,317.996,17.7277,,,,,,,,,,,,,-1.09,,,,,,,,,,,,,,,,,,,,,6.41,,,,3.55,,,,,,,0.88,,,,,,,,,,,,0.12,,,,,-0.22,,,,,,,,,,,,,,,,1.25,,,,,,,,,,Mardini
7493,1.0,ROE10,Roederer+2010,HD 204543,HD 204543,,,,MP,,,,,21:29:28.20,-03:30:55.44,322.3675,-3.5154,,,,,,,,,,,,,-1.87,,,,,,,,,,,,,,,,,,,,,5.63,,,,,,,,,,,0.12,,,,,,,,,,,,-0.63,,,,,-1.05,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Mardini
7494,1.0,ROE10,Roederer+2010,HD 206739,HD 206739,,,,MP,,,,,21:44:23.95,-11:46:22.80,326.0998,-11.773,,,,,,,,,,,,,-1.72,,,,,,,,,,,,,,,,,,,,,5.78,,,,2.98,,,,,,,0.36,,,,,,,,,,,,-0.32,,,,,-0.62,,,,,,,,,,,,,,,,0.38,,,,,,,,,,Mardini
7495,1.0,ROE10,Roederer+2010,HD 210295,HD 210295,,,,MP,,,,,22:09:41.45,-13:36:19.44,332.4227,-13.6054,,,,,,,,,,,,,-1.46,,,,,,,,,,,,,,,,,,,,,6.04,,,,3.37,,,,,,,0.85,,,,,,,,,,,,-0.1,,,,,-0.34,,,,,,,,,,,,,,,,0.72,,,,,,,,,,Mardini
7496,1.0,ROE10,Roederer+2010,HD 214362,HD 214362,,,,MP,,,,,22:37:58.68,-22:38:40.20,339.4945,-22.6445,,,,,,,,,,,,,-1.87,,,,,,,,,,,,,,,,,,,,,5.63,,,,2.71,,,,,,,0.32,,,,,,,,,,,,-0.48,,,,,-0.82,,,,,,,,,,,,,,,,1,,,,,,,,,,Mardini
7497,1.0,ROE10,Roederer+2010,HD 214925,HD 214925,,,,VMP,,,,,22:41:59.42,-20:47:03.84,340.4976,-20.7844,,,,,,,,,,,,,-2.08,,,,,,,,,,,,,,,,,,,,,5.42,,,,,,,,,,,,,,,,,,,,,,,-0.86,,,,,-1.09,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,Mardini
7498,1.0,ROE10,Roederer+2010,HD 216143,HD 216143,,,,VMP,,,,,22:50:31.08,-06:54:49.68,342.6295,-6.9138,,,,,,,,,,,,,-2.32,,,,,,,,,,,,,,,,,,,,,5.18,,,,2.57,,,,,,,-0.12,,,,,,,,,,,,-1.21,,,,,-1.24,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,Mardini
7499,1.0,ROE10,Roederer+2010,HD 218857,HD 218857,,,,MP,,,,,23:11:24.60,-16:15:03.96,347.8525,-16.2511,,,,,,,,,,,,,-1.9,,,,,,,,,,,,,,,,,,,,,5.6,,,,2.64,,,,,,,-0.19,,,,,,,,,,,,-1.16,,,,,-1.42,,,,,,,,,,,,,,,,0.55,,,,,,,,,,Mardini
7500,1.0,ROE10,Roederer+2010,HD 220838,HD 220838,,,,MP,,,,,23:27:16.49,-26:58:58.08,351.8187,-26.9828,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,5.7,,,,,,,,,,,0.47,,,,,,,,,,,,-0.76,,,,,-0.93,,,,,,,,,,,,,,,,0.05,,,,,,,,,,Mardini
7501,2.0,ROE10,Roederer+2010,HD 221170,HD 221170,,,,VMP,,,,,23:29:28.80,+30:25:57.72,352.37,30.4327,,,,,,,,,,,,,-2.16,,,,,,,,,,,,,,,,,,,,,5.34,,,,2.51,,,,,,,-0.08,,,,,,,,,,,,-0.73,,,,,-0.86,,,,,,,,,,,,,,,,-0.09,,,,,,,,,,Mardini
7502,1.0,ROE10,Roederer+2010,HD 233666,HD 233666,,,,MP,,,,,09:42:19.49,+53:28:26.04,145.5812,53.4739,,,,,,,,,,,,,-1.79,,,,,,,,,,,,,,,,,,,,,5.71,,,,2.88,,,,,,,0.22,,,,,,,,,,,,-0.68,,,,,-1.03,,,,,,,,,,,,,,,,0.4,,,,,,,,,,Mardini
7503,1.0,ROE10,Roederer+2010,HD 235766,HD 235766,,,,MP,,,,,22:14:47.16,+50:47:15.36,333.6965,50.7876,,,,,,,,,,,,,-1.93,,,,,,,,,,,,,,,,,,,,,5.57,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,-0.86,,,,,,,,,,,,,,,,0.1,,,,,,,,,,Mardini
7504,1.0,ROE10,Roederer+2010,HD 237846,HD 237846,,,,EMP,,,,,09:52:38.69,+57:54:58.68,148.1612,57.9163,,,,,,,,,,,,,-3.29,,,,,,,,,,,,,,,,,,,,,4.21,,,,1.69,,,,,,,-1.56,,,,,,,,,,,,,,,,,-3.1,,,,,,,,,,,,,,,,0.29,,,,,,,,,,Mardini
7505,1.0,ROE10,Roederer+2010,HE 0430-4901,HE 0430-4901,,,,VMP,,,,,04:31:31.15,-48:54:41.76,67.8798,-48.9116,,,,,,,,,,,,,-2.72,,,,,,,,,,,,,,,,,,,,,4.78,,,,,,,,,,,-0.45,,,,,,,,,,,,,,,,,-1.05,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7506,1.0,ROE10,Roederer+2010,HE 0432-0923,HE 0432-0923,,,,EMP,,,,,04:34:25.66,-09:16:50.52,68.6069,-9.2807,,,,,,,,,,,,,-3.19,,,,,,,,,,,,,,,,,,,,,4.31,,,,,,,,,,,-0.44,,,,,,,,,,,,,,,,,-1.43,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7507,1.0,ROE10,Roederer+2010,HE 1127-1143,HE 1127-1143,,,,VMP,,,,,11:29:50.62,-12:00:12.60,172.4609,-12.0035,,,,,,,,,,,,,-2.73,,,,,,,,,,,,,,,,,,,,,4.77,,,,,,,,,,,-0.27,,,,,,,,,,,,,,,,,-1.14,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7508,1.0,ROE10,Roederer+2010,HE 1219-0312,HE 1219-0312,,,,VMP,,,,,12:21:34.13,-03:28:39.72,185.3922,-3.4777,,,,,,,,,,,,,-2.97,,,,,,,,,,,,,,,,,,,,,4.53,,,,1.78,,,,,,,-0.4,,,,,,,,,,,,-0.75,,,,,-0.98,,,,,,,,,,,,,,,,0.53,,,,,,,,,,Mardini
7509,1.0,ROE10,Roederer+2010,HE 1523-0901,HE 1523-0901,,,,VMP,,,,,15:26:01.08,-09:11:38.76,231.5045,-9.1941,,,,,,,,,,,,,-2.95,,,,,,,,,,,,,,,,,,,,,4.55,,,,,,,,,,,-0.27,,,,,,,,,,,,-0.63,,,,,-0.62,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,Mardini
7510,1.0,ROE10,Roederer+2010,HE 2224+0143,HE 2224+0143,,,,VMP,,,,,22:27:23.11,+01:58:32.88,336.8463,1.9758,,,,,,,,,,,,,-2.58,,,,,,,,,,,,,,,,,,,,,4.92,,,,2.29,,,,,,,-2.22,,,,,,,,,,,,-0.77,,,,,-1.02,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7511,1.0,ROE10,Roederer+2010,HE 2327-5642,HE 2327-5642,,,,VMP,,,,,23:30:37.08,-56:26:14.28,352.6545,-56.4373,,,,,,,,,,,,,-2.79,,,,,,,,,,,,,,,,,,,,,4.71,,,,1.83,,,,,,,-0.69,,,,,,,,,,,,-1.1,,,,,-1.29,,,,,,,,,,,,,,,,,,,,,,,,,,Mardini
7512,1.0,ROE10,Roederer+2010,NGC 5904 865,NGC 5904 865,,,,MP,,,,,15:18:44.95,+02:02:03.48,229.6873,2.0343,,,,,,,,,,,,,-1.28,,,,,,,,,,,,,,,,,,,,,6.22,,,,3.21,,,,,,,1.15,,,,,,,,,,,,0.11,,,,,-0.31,,,,,,,,,,,,,,,,0.35,,,,,,,,,,Mardini
7513,1.0,ROE10,Roederer+2010,NGC 5904 860,NGC 5904 860,,,,MP,,,,,15:18:44.50,+02:02:05.28,229.6854,2.0348,,,,,,,,,,,,,-1.33,,,,,,,,,,,,,,,,,,,,,6.17,,,,3.21,,,,,,,1,,,,,,,,,,,,0.11,,,,,-0.23,,,,,,,,,,,,,,,,0.25,,,,,,,,,,Mardini
