JINA_ID, Name                    , RA_hms       , Reference     , [Fe/H], [C/Fe], ul[C/Fe], |, epsli, epsbe, epsc, epsn, epso, epsf, epsna, epsmg, epsal, epssi, epsp, epss, epsk, epsca, epssc, epsti1, epsv, epscr, epsmn, epsfe, epsco, epsni, epscu, epszn, epsga, epsge, epsas, epsse, epsrb, epssr, epsy , epszr, epsnb, epsmo, epsru, epsrh, epspd, epsag, epscd, epssn, epste, epsba, epsla, epsce, epspr, epsnd, epssm, epseu, epsgd, epstb, epsdy, epsho, epser, epstm, epsyb, epslu, epshf, epsw, epsos, epsir, epspt, epsau, epshg, epspb, epsbi, epsth, epsu , epsca2, epsti, epsv2, epscr2, epsmn2, epsfe2, ulli, ulbe, ulc , uln , ulo , ulf, ulna, ulmg, ulal, ulsi, ulp, uls, ulk, ulca, ulsc , ulti1, ulv , ulcr, ulmn, ulfe, ulco, ulni, ulcu, ulzn, ulga, ulge, ulas, ulse, ulrb, ulsr , uly  , ulzr , ulnb, ulmo , ulru, ulrh, ulpd, ulag, ulcd, ulsn, ulte, ulba , ulla , ulce , ulpr , ulnd , ulsm , uleu , ulgd , ultb , uldy , ulho , uler , ultm , ulyb , ullu, ulhf , ulw, ulos, ulir, ulpt, ulau, ulhg, ulpb, ulbi, ulth , ulu, ulca2, ulti, ulv2, ulcr2, ulmn2, ulfe2, 
   5906, HE 2159-0551            , 22:02:16.3602, Hansen+2018   , -2.80 , 0.05  ,         , |,      ,      , 5.73,     ,     ,     ,      ,      ,      ,      ,     ,     ,     ,      ,      ,       ,     ,      ,      ,  4.75,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.27 ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , -1.32,      ,      ,      ,      ,      , -2.35,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   2507, TYC 4928-1438-1         , 11:18:35.8831, Hollek+2011   , -3.73 , 0.08  ,         , |,      ,      , 4.78,     ,     ,     ,      ,  4.69,  2.62,  4.41,     ,     ,     ,  2.94, -0.11,   1.76,     ,      ,      ,  3.77,  1.65,  2.93,      ,  1.41,      ,      ,      ,      ,      , -3.12,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , -3.36,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  1.9 ,      ,       ,       ,       , 0.35,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      , -2.13, -1.04,     ,      ,     ,     ,     ,     ,     ,     ,     ,      , -2.51,      ,      ,      ,      , -3.14,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   2508, TYC 4961-1053-1         , 13:19:47.0110, Hollek+2011   , -3.10 , -0.52 ,         , |,  0.61,      , 4.81,     ,     ,     ,      ,  5.06,  3.01,  5   ,     ,     ,     ,  3.72, 0.07 ,   2.11,     ,  2.32,  1.9 ,  4.4 ,  1.97,  3.22,      ,  1.73,      ,      ,      ,      ,      , -0.45, -1.29, -0.6 ,      ,      ,      ,      ,      ,      ,      ,      ,      , -1.27, -2.18,      ,      ,      ,      , -2.57,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.14,      ,   2.63,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   6063, CD-54 503               , 02:21:55.5935, Holmbeck+2020 , -2.09 , 0.0   ,         , |,      ,      , 6.34,     ,     ,     ,      ,      ,      ,      ,     ,     ,     ,      ,      ,       ,     ,      ,      ,  5.41,      ,      ,      ,      ,      ,      ,      ,      ,      , 1    ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.51 ,      ,      ,      ,      ,      , -0.77,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   6075, TYC 7577-1592-1         , 04:01:48.9752, Holmbeck+2020 , -2.28 , -0.3  ,         , |,      ,      , 5.85,     ,     ,     ,      ,      ,      ,      ,     ,     ,     ,      ,      ,       ,     ,      ,      ,  5.22,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.66 ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.07 ,      ,      ,      ,      ,      , -1.58,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   6086, TYC 7062-1120-1         , 05:51:42.1380, Holmbeck+2020 , -2.46 , -0.27 ,         , |,      ,      , 5.74,     ,     ,     ,      ,      ,      ,      ,     ,     ,     ,      ,      ,       ,     ,      ,      ,  5.08,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.75 ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , -0.37,      ,      ,      ,      ,      , -1.41,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   6123, HD 84903                , 09:47:19.2015, Holmbeck+2020 , -2.67 , -0.42 ,         , |,      ,      , 5.34,     ,     ,     ,      ,      ,      ,      ,     ,     ,     ,      ,      ,       ,     ,      ,      ,  4.83,      ,      ,      ,      ,      ,      ,      ,      ,      , -1.37,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , -1.38,      ,      ,      ,      ,      , -2.6 ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   6192, UCAC2 12021754          , 15:02:38.5201, Holmbeck+2020 , -2.23 , -0.16 ,         , |,      ,      , 6.04,     ,     ,     ,      ,      ,      ,      ,     ,     ,     ,      ,      ,       ,     ,      ,      ,  5.27,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.38 ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , -0.66,      ,      ,      ,      ,      , -1.87,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   2419, SMSS J155628.74-165533.4, 15:56:28.7415, Jacobson+2015 , -2.79 , 0.36  ,         , |,      ,      , 6   ,     ,     ,     ,  3.84,  5.33,  2.98,  5.4 ,     ,     ,     ,  4.01, 0.22 ,   2.48,     ,  2.68,  2.16,  4.71,  2.27,  3.68,      ,  2   ,      ,      ,      ,      ,      , -0.23,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , -1.01,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.45,      ,       ,       ,   4.72,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      , -2.12,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   2665, HE 1300+0157            , 13:02:56.2443, Lai+2008      , -3.05 , 1.24  ,         , |,  1.06,      , 5.89,     , 6.54,     ,  2.44,  4.1 ,  2.04,  4.5 ,     ,     ,     ,  2.98, -0.37,   1.77, 1.15,  1.51,  0.89,  3.72,  1.8 ,  2.61,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     , 5.12,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     , 1.63,     ,     ,     ,     ,     , -2.64, -0.93, -0.07,     ,      ,     ,     ,     ,     ,     ,     ,     , -2.56,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   1888, HD 2796                 , 00:31:16.9147, Mardini+2019a , -2.40 , -0.43 ,         , |,      ,      , 5.55,     , 6.8 ,     ,  4.2 ,  5.36,  3.35,  5.48,     ,     , 3.25,  4.22, 0.79 ,   2.75,     ,  2.95,  2.54,  5.05,  2.59,  3.7 ,      ,  2.37,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.79,      ,       ,       ,   5.02,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   2248, SDSS J120441.38+120111.5, 12:04:41.3884, Placco+2015   , -4.34 ,       ,     1.45, |,  1.7 ,      ,     ,     ,     ,     ,  2.34,  3.66,      ,  3.88,     ,     ,     ,  2.42, -0.78,   1.48,     ,  1.89,      ,  3.16,      ,  2.61,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,   2.35,      ,      ,       ,       ,       ,     ,     , 5.54,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     , -1.55,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     , -1.54,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   2080, HE 2318-1621            , 23:21:21.5631, Placco+2020   , -3.67 , 0.54  ,         , |,      ,      , 5.3 , 5.4 ,     ,     ,  3.28,  4.13,  2.2 ,      ,     ,     ,     ,  2.96, -0.77,   1.63,     ,  1.62,  1.08,  3.83,  1.57,  2.69,      ,  1.35,      ,      ,      ,      ,      , -1.8 ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , -3.1 ,      ,      ,      ,      ,      , -3.02,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  1.36,      ,   1.68,       ,   3.83,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
    239, BPS CS 31079-0028       , 03:01:00.6866, Roederer+2010 , -2.84 , 0.46  ,         , |,      ,      , 6.05, 4.7 , 6.8 ,     ,      ,  5.16,  2.9 ,      ,     ,     ,     ,  3.93, 0.43 ,   2.56, 1.29,  2.65,  2.56,  4.66,  2.42,  3.5 ,  0.35,  2.17,      ,      ,      ,      ,      , 0.37 , -0.36, 0.39 ,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.01 , -0.93,      ,      ,      ,      , -1.1 ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   3231, HD 23798                , 03:46:45.7220, Roederer+2010 , -2.22 ,       ,         , |,      ,      ,     ,     ,     ,     ,      ,      ,      ,      ,     ,     ,     ,      ,      ,       ,     ,      ,      ,  5.24,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.86 , -0.04, 0.71 ,      , -0.11, -0.17,      , -0.74,      ,      ,      ,      , -0.1 , -0.99, -0.66,      , -0.67,      , -1.5 ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
    615, BPS CS 30306-0132       , 15:14:18.9191, Roederer+2010 , -2.42 , 0.46  ,         , |,      ,      , 6.48,     ,     ,     ,      ,  5.49,  3.41,  5.64,     ,     ,     ,  4.28, 0.87 ,   2.95, 1.79,  3.31,  2.84,  5.09,  2.74,  3.57,      ,      ,      ,      ,      ,      ,      , 0.64 , -0.07, 0.65 ,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.02 , -0.78, -0.31, -0.65, -0.38, -0.82, -1.02, -0.37,      , -0.43,      , -0.62, -1.38, -0.81,      ,      ,     ,      ,      ,      ,      ,      ,      ,      , -1.12, -1.42,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
    324, BPS CS 22186-0023       , 04:19:45.5332, Roederer+2014 , -2.89 , 0.21  ,         , |,      ,      , 5.6 , 5.09, 6.88,     ,      ,  4.9 ,  2.52,      ,     ,     ,     ,  3.62, 0.04 ,   1.99, 0.79,  2.4 ,  2.13,  4.46,  1.87,  3.23,  0.84,  1.91,      ,      ,      ,      ,      , -0.29, -1.43, -0.46,      ,      ,      ,      ,      ,      ,      ,      ,      , -1.89,      ,      ,      ,      ,      , -3.07,      ,      ,      ,      ,      ,      , -2.82,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.16,  1.04,   2.91,   2.16,   4.61, 0.38,     ,     ,     ,     ,    ,     ,     ,     , 5.27,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     , 1.97,      ,      ,      ,     , -0.33,     ,     ,     ,     ,     , 1.17,     ,      , -2.19, -1.6 , -2.1 , -1.65, -1.59,      , -1.16, -1.77, -1.55,      , -1.8 , -1.94,      ,     , -0.98,    ,     , -0.3,     ,     ,     , 0.59,     , -1.89,    ,      ,     ,     ,      ,      ,      , 
   1066, BD-20 6008              , 20:42:48.7696, Roederer+2014 , -3.05 , -0.48 ,         , |,      ,      , 4.95, 5.63,     ,     ,      ,  5.13,  3.01,      ,     ,     , 2.35,  3.78, 0.06 ,   2.04, 0.62,  2.35,  1.94,  4.5 ,  1.88,  3.22,      ,  1.76,      ,      ,      ,      ,      , -0.22, -1.21, -0.41,      ,      ,      ,      ,      ,      ,      ,      ,      , -1.22, -2.1 , -1.65, -2.11, -1.87, -2.05, -2.59,      ,      , -2.07,      , -2.06,      , -2.36,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.23,  1.03,   2.77,       ,   4.45, 0.05,     ,     ,     , 6.21,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     , 0.81,     ,     ,     ,     ,     , 1.51,      ,      ,      , 0.05, -0.58,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      , -1.42, -2.26,      ,      ,      , -2.28,      ,     , -1.29,    ,     ,     ,     ,     ,     , 0.46,     , -2.42,    ,      ,     ,     ,      ,      ,      , 
   1419, BPS CS 29506-0007       , 21:20:28.6541, Roederer+2014 , -2.94 ,       ,     0.81, |,  1.88,      ,     ,     , 6.33,     ,      ,  4.8 ,  2.51,  4.56,     ,     ,     ,  3.74, 0.18 ,   2.22,     ,  2.18,  1.75,  4.26,  1.99,  2.95,      ,      ,      ,      ,      ,      ,      , -0.12, -1.18,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , -1.03,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.28,      ,   2.73,   1.93,   4.56,     ,     , 6.0 , 6.0 ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      , 1.74,     ,     ,     ,     ,     ,     , 2.37,     ,     ,     ,     , 2.81,      ,      ,      , 1.36, 1.0  ,     ,     ,     ,     ,     , 2.22,     ,      ,      , -0.01, -0.39, -0.23, -0.12, -1.36, 0.24 , -0.38, -0.39, -0.48, -0.34, -0.71, -1.24,     , 0.57 ,    ,     ,     ,     ,     ,     , 1.47,     , -0.27,    ,      ,     , 1.74,      ,      ,      , 
    855, BPS CS 22960-0064       , 22:24:00.1429, Roederer+2014 , -2.77 , 0.14  ,         , |,      ,      , 5.8 , 6.41,     ,     ,  3.8 ,  5.27,  3.81,      ,     ,     , 2.62,  4.02, 0.37 ,   2.41, 1.01,  2.7 ,  2.28,  4.73,  2.21,  3.57,      ,  2.19,      ,      ,      ,      ,      , 0.34 , -0.74, 0.16 ,      ,      ,      ,      ,      ,      ,      ,      ,      , -0.8 , -1.52, -1.17,      , -1.25, -1.5 , -1.91,      ,      , -1.07,      , -1.46,      , -1.57,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.45,  1.21,   3.01,   2.24,   4.73, 0.86,     ,     ,     , 6.85,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     , 1.48,     ,     ,     ,     ,     , 2.29,      ,      ,      , 0.69, 0.1  ,     ,     ,     ,     ,     , 1.34,     ,      ,      ,      , -1.2 ,      ,      ,      , -0.69, -1.3 ,      ,      ,      ,      ,      ,     , -0.6 ,    ,     ,     ,     ,     ,     , 0.78,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   1455, BPS CS 30493-0071       , 23:16:30.7975, Roederer+2014 , -2.46 , 0.35  ,         , |,      ,      , 5.96,     , 6.77,     ,  3.4 ,  5.23,  2.99,  5.15,     ,     ,     ,  3.99, 0.51 ,   2.63, 1.7 ,  2.72,  2.07,  4.68,  2.26,  3.44,      ,  2.3 ,      ,      ,      ,      ,      , 0.7  , -0.45, 0.49 ,      ,      ,      ,      ,      ,      ,      ,      ,      , -0.79,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.79,  1.7 ,   3.34,   2.39,   5.04, 1.29,     ,     , 6.4 ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     , 2.78,      ,      ,      , 1.28, 0.9  ,     ,     ,     ,     ,     ,     ,     ,      , -1.03, -0.23, -0.59, -0.35, -0.23, -1.51, 0.05 , -0.57, -0.44, -0.77, -0.35, -0.89, -1.43,     , 0.37 ,    ,     ,     ,     ,     ,     , 1.5 ,     , -0.55,    ,      ,     ,     ,      ,      ,      , 
   1514, CD-49 506               , 01:49:07.9444, Ruchti+2011   , -2.65 ,       ,         , |,      ,      ,     ,     ,     ,     ,      ,  5.32,      ,  5.21,     ,     ,     ,  4.04,      ,   2.56,     ,      ,      ,  4.85,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.66,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   6087, TYC 7602-1143-1         , 05:52:15.7868, Ruchti+2011   , -2.05 , -0.22 ,         , |,      ,      , 5.87,     ,     ,     ,      ,      ,      ,      ,     ,     ,     ,      ,      ,       ,     ,      ,      ,  5.16,      ,      ,      ,      ,      ,      ,      ,      ,      , 0.76 ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      , -0.2 ,      ,      ,      ,      ,      , -1.41,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,      ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
    432, UCAC4 223-060458        , 11:41:08.8526, Ruchti+2011   , -2.32 ,       ,         , |,      ,      ,     ,     ,     ,     ,      ,  5.61,      ,  5.6 ,     ,     ,     ,  4.32,      ,   2.72,     ,      ,      ,  5.18,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.9 ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
   2526, TYC 6393-564-1          , 22:49:23.5854, Ruchti+2011   , -2.38 ,       ,         , |,      ,      ,     ,     ,     ,     ,      ,  5.51,      ,      ,     ,     ,     ,  4.23,      ,   2.76,     ,      ,      ,  5.12,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,       ,  2.9 ,      ,       ,       ,       ,     ,     ,     ,     ,     ,    ,     ,     ,     ,     ,    ,    ,    ,     ,      ,      ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,     ,      ,     ,     ,     ,     ,     ,     ,     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,     ,      ,    ,     ,     ,     ,     ,     ,     ,     ,      ,    ,      ,     ,     ,      ,      ,      , 
