Sc_ii       , 3.17  , 2.04 ,       , 2.20 ,       , 2.45 ,       , 2.34 ,       , 2.72 ,       , 2.58 ,       , 3.12 ,       , 2.27 , 0.13  , 1.90 ,       , 2.32 , 0.07  , 2.30 ,       , 2.71 ,       , 2.15 , 0.01  , 2.36 , 0.04  , 2.42 , 0.04  , 2.30 , 0.04  , 2.29 , 0.15
Ti_i        , 5.02  , 4.01 , 0.08  , 4.44 , 0.15  , 4.13 , 0.14  , 4.44 , 0.12  , 4.59 , 0.21  , 4.38 , 0.12  , 4.41 , 0.17  , 4.13 , 0.12  , 4.14 , 0.10  , 4.45 , 0.12  , 4.52 , 0.13  , 4.40 , 0.19  , 4.47 , 0.09  , 4.50 , 0.13  , 4.52 , 0.07  , 4.59 , 0.21  , 4.39 , 0.11
V_i         , 4.00  ,      ,       , 3.35 , 0.16  , 3.06 , 0.08  , 3.38 , 0.04  , 3.47 , 0.15  , 3.52 , 0.03  , 3.39 , 0.15  , 3.06 ,       ,      ,       ,      ,       , 3.42 , 0.22  , 3.52 , 0.11  , 3.35 , 0.16  , 3.35 , 0.03  , 3.43 , 0.04  , 3.43 , 0.07  , 3.20 , 0.03
Cr_i        , 5.67  ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       , 4.99 , 0.02  , 5.05 , 0.04  , 5.02 , 0.04  , 5.17 , 0.08  , 5.03 , 0.09
Cr_ii       , 5.67  ,      ,       ,      ,       , 5.31 ,       , 5.45 ,       , 5.64 ,       , 5.78 ,       , 5.86 ,       , 5.24 ,       ,      ,       , 5.30 ,       , 5.02 ,       , 5.74 ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      , 
Mn_i        , 5.39  , 4.20 ,       , 4.83 ,       , 4.60 ,       , 4.75 ,       , 5.03 ,       , 4.94 ,       , 4.91 ,       , 4.56 ,       ,      ,       , 4.80 ,       , 4.87 ,       , 4.79 ,       , 4.47 ,       , 4.58 ,       , 4.45 ,       ,      ,       ,      , 
Fe_i        , 7.50  , 6.61 , 0.12  , 7.22 , 0.13  , 7.14 , 0.12  , 7.13 , 0.12  , 7.52 , 0.12  , 7.35 , 0.16  , 7.44 , 0.10  , 6.99 , 0.12  , 6.74 , 0.17  , 7.01 , 0.14  , 7.18 , 0.14  , 7.26 , 0.14  , 6.83 , 0.08  , 6.96 , 0.11  , 6.94 , 0.09  , 6.99 , 0.14  , 6.94 , 0.12
Fe_ii       , 7.50  , 6.67 , 0.12  , 7.23 , 0.11  , 7.19 , 0.17  , 7.12 , 0.19  , 7.59 , 0.13  , 7.40 , 0.13  , 7.53 , 0.16  , 7.02 , 0.03  , 6.70 , 0.10  , 7.13 , 0.07  , 7.17 , 0.15  , 7.30 , 0.08  , 6.85 , 0.06  , 6.92 , 0.10  , 6.89 , 0.08  , 6.98 , 0.09  , 6.96 , 0.06
Co_i        , 4.92  , 3.69 , 0.15  , 4.15 , 0.06  , 4.02 , 0.13  , 4.07 , 0.06  , 4.16 , 0.02  , 4.30 , 0.06  , 4.20 ,       , 3.90 , 0.05  , 3.68 , 0.05  , 4.09 , 0.07  , 4.25 , 0.02  , 4.31 , 0.08  , 4.11 , 0.12  , 4.27 , 0.09  , 4.25 , 0.09  , 4.10 ,       , 4.01 , 
Ni_i        , 6.25  , 4.91 , 0.01  , 5.61 , 0.08  , 5.44 , 0.15  , 5.51 , 0.10  , 5.83 , 0.17  , 5.71 , 0.12  , 5.72 , 0.12  , 5.49 , 0.11  , 5.07 , 0.20  , 5.43 , 0.12  , 5.44 , 0.08  , 5.58 , 0.13  , 5.32 , 0.09  , 5.47 , 0.08  , 5.54 , 0.05  , 5.49 , 0.13  , 5.52 , 0.11
Cu_i        , 4.21  , 2.29 ,       , 3.06 ,       , 3.05 ,       , 3.05 ,       , 3.43 ,       , 3.17 ,       , 3.17 ,       , 3.02 ,       , 2.86 ,       , 2.98 ,       , 3.38 ,       , 3.49 ,       , 3.14 ,       , 2.91 ,       , 3.22 ,       ,      ,       ,      , 
Zn_i        , 4.60  , 3.45 ,       ,      ,       ,      ,       , 3.92 ,       , 3.91 ,       , 3.99 ,       , 4.26 ,       ,      ,       , 3.44 ,       ,      ,       , 3.50 ,       , 3.94 ,       , 3.39 ,       , 3.88 ,       , 3.81 ,       ,      ,       ,      , 
Y_ii        , 2.24  , 0.88 , 0.11  , 1.73 , 0.15  , 1.64 , 0.05  , 1.68 , 0.16  , 2.09 , 0.03  , 1.96 , 0.05  , 1.97 , 0.15  , 1.30 , 0.12  , 0.85 , 0.22  , 1.42 , 0.04  , 1.51 , 0.31  , 1.84 , 0.04  , 1.18 , 0.11  , 1.42 , 0.19  , 1.61 , 0.13  , 1.79 ,       , 1.47 , 
Ba_ii       , 2.13  , 1.49 ,       , 2.27 ,       , 1.78 ,       , 2.20 ,       , 2.85 ,       , 2.11 ,       , 2.74 ,       , 2.05 ,       , 1.03 ,       , 2.21 ,       , 2.16 ,       , 2.46 ,       , 1.81 ,       , 2.01 ,       , 2.09 ,       ,      ,       , 1.90 , 
La_ii       , 1.13  , 0.50 , 0.14  , 1.74 , 0.02  , 1.16 , 0.25  , 1.33 , 0.15  , 2.16 , 0.12  , 1.82 , 0.22  , 1.47 , 0.10  , 1.03 , 0.04  , 0.49 ,       , 1.00 , 0.10  , 1.14 , 0.09  , 1.52 , 0.02  , 0.85 , 0.07  , 1.15 , 0.21  , 1.07 , 0.10  , 1.09 , 0.18  , 0.88 , 0.10
Ce_ii       , 1.58  , 0.78 ,       , 1.58 , 0.02  , 1.48 , 0.09  , 1.29 , 0.06  , 2.11 , 0.21  , 1.89 , 0.13  , 1.69 , 0.14  , 1.29 , 0.11  , 0.91 , 0.03  , 1.48 , 0.07  , 1.44 , 0.07  , 1.82 , 0.14  , 1.03 , 0.11  , 1.27 , 0.14  , 1.51 , 0.11  ,      ,       ,      , 
Nd_ii       , 1.50  , 0.84 , 0.22  , 1.63 , 0.20  , 1.34 , 0.17  , 1.47 , 0.13  , 2.03 , 0.17  , 1.80 , 0.24  , 1.78 , 0.20  , 1.08 , 0.14  , 0.59 , 0.11  , 1.23 , 0.16  , 1.38 , 0.10  , 2.08 , 0.22  , 1.07 , 0.10  , 1.40 , 0.19  , 1.47 , 0.21  ,      ,       ,      , 

star        , 432   , 432  , 628   , 628  , 635   , 635  , 656   , 656  , 709   , 709  , 716   , 716  , 717   , 717  , 772   , 772  , 867   , 867  , 879   , 879  , 894   , 894  , 927   , 927  , 1272  , 1272 , 1282  , 1282 , 1515  , 1515 , 1665  , 1665 , 1708  , 1708
ratio       , [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma, [X/Fe], sigma
---         , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---  , ---   , ---
[O_i/Fe_ii] , 0.14  ,      , -0.10 ,      , -0.08 ,      , -0.19 ,      , -0.31 ,      , -0.08 ,      , -0.26 ,      , -0.17 ,      , 0.09  ,      ,       ,      , -0.06 ,      , -0.07 ,      , 0.10  ,      , 0.22  ,      ,       ,      , 0.23  ,      , 0.16  , 
Na_i        ,       ,      , -0.24 , 0.15 , -0.57 , 0.12 , -0.22 , 0.14 , -0.32 , 0.18 , -0.35 , 0.23 , -0.40 , 0.19 , -0.30 , 0.19 , -0.21 , 0.18 , -0.20 , 0.16 , -0.19 , 0.17 , -0.09 , 0.20 , -0.17 , 0.08 , -0.31 , 0.13 , -0.35 , 0.10 , -0.33 , 0.16 , -0.45 , 0.13
Mg_i        , -0.05 , 0.12 , -0.14 , 0.18 , -0.12 , 0.18 , -0.22 , 0.13 , -0.39 , 0.17 , -0.30 , 0.16 , -0.19 , 0.11 , -0.22 , 0.18 , -0.06 , 0.20 , -0.13 , 0.19 , -0.28 , 0.21 , -0.26 , 0.17 , -0.03 , 0.15 , -0.16 , 0.12 , -0.03 , 0.13 , -0.14 , 0.18 , -0.18 , 0.14
Al_i        ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      , -0.71 ,      , -0.75 ,      ,       ,      ,       ,      , -0.22 ,      ,       ,      , -0.53 ,      , -0.25 , 0.14 , -0.46 , 0.11 , -0.25 ,      , -0.53 , 0.14 , -0.48 , 
Si_i        , 0.00  , 0.21 , 0.03  , 0.16 , -0.07 , 0.16 , 0.07  , 0.14 , -0.20 , 0.18 , -0.01 , 0.22 , 0.02  , 0.17 , 0.14  , 0.17 , 0.17  , 0.23 , -0.08 , 0.14 , 0.18  , 0.16 , 0.09  , 0.16 , 0.03  , 0.18 , 0.05  , 0.16 , 0.15  , 0.10 , -0.04 , 0.18 , -0.01 , 0.23
S_i         ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      , -0.05 , 0.12 ,       ,      , -0.08 , 0.15 , -0.06 , 0.13
Ca_i        , 0.01  , 0.14 , -0.25 , 0.20 , -0.20 , 0.15 , -0.03 , 0.22 , -0.25 , 0.20 , -0.24 , 0.20 , -0.12 , 0.21 , -0.17 , 0.20 , 0.03  , 0.25 , -0.13 , 0.25 , -0.08 , 0.23 , -0.13 , 0.21 , 0.19  , 0.12 , -0.08 , 0.14 , 0.05  , 0.13 , -0.06 , 0.18 , -0.15 , 0.13
Sc_ii       , -0.30 ,      , -0.70 ,      , -0.41 ,      , -0.45 ,      , -0.54 ,      , -0.49 ,      , -0.08 ,      , -0.42 , 0.13 , -0.47 ,      , -0.48 , 0.10 , -0.54 ,      , -0.26 ,      , -0.37 , 0.06 , -0.23 , 0.11 , -0.14 , 0.09 , -0.35 , 0.10 , -0.34 , 0.16
Ti_i        , -0.12 , 0.14 , -0.30 , 0.20 , -0.53 , 0.18 , -0.21 , 0.17 , -0.45 , 0.24 , -0.49 , 0.20 , -0.55 , 0.20 , -0.38 , 0.17 , -0.12 , 0.20 , -0.08 , 0.18 , -0.18 , 0.19 , -0.38 , 0.24 , 0.12  , 0.12 , 0.02  , 0.17 , 0.06  , 0.11 , 0.08  , 0.25 , -0.07 , 0.16
V_i         ,       ,      , -0.37 , 0.21 , -0.58 , 0.14 , -0.25 , 0.13 , -0.55 , 0.19 , -0.33 , 0.16 , -0.55 , 0.18 , -0.43 ,      ,       ,      ,       ,      , -0.26 , 0.26 , -0.24 , 0.18 , 0.02  , 0.18 , -0.11 , 0.11 , -0.01 , 0.10 , -0.06 , 0.16 , -0.24 , 0.12
Cr_i        ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       ,      , -0.01 , 0.08 , -0.08 , 0.12 , -0.09 , 0.10 , 0.01  , 0.16 , -0.08 , 0.15
Cr_ii       ,       ,      ,       ,      , -0.05 ,      , 0.16  ,      , -0.12 ,      , 0.21  ,      , 0.16  ,      , 0.05  ,      ,       ,      ,       ,      , -0.32 ,      , 0.27  ,      ,       ,      ,       ,      ,       ,      ,       ,      ,       , 
Mn_i        , -0.30 ,      , -0.28 ,      , -0.43 ,      , -0.27 ,      , -0.38 ,      , -0.30 ,      , -0.42 ,      , -0.32 ,      ,       ,      , -0.10 ,      , -0.20 ,      , -0.36 ,      , -0.25 ,      , -0.27 ,      , -0.38 ,      ,       ,      ,       , 
[Fe_i/H]    , -0.89 , 0.12 , -0.28 , 0.13 , -0.36 , 0.12 , -0.37 , 0.12 , 0.02  , 0.12 , -0.15 , 0.16 , -0.06 , 0.10 , -0.51 , 0.12 , -0.76 , 0.17 , -0.49 , 0.14 , -0.32 , 0.14 , -0.24 , 0.14 , -0.67 , 0.08 , -0.54 , 0.11 , -0.56 , 0.09 , -0.51 , 0.14 , -0.56 , 0.12
[Fe_ii/Fe_i], 0.06  , 0.17 , 0.01  , 0.17 , 0.05  , 0.21 , -0.01 , 0.22 , 0.07  , 0.18 , 0.16  , 0.05 , 0.09  , 0.19 , 0.03  , 0.12 , -0.04 , 0.20 , 0.12  , 0.16 , -0.01 , 0.21 , 0.04  , 0.16 , 0.02  , 0.10 , -0.04 , 0.15 , -0.05 , 0.12 , -0.01 , 0.17 , 0.02  , 0.13
Co_i        , -0.34 , 0.19 , -0.49 , 0.14 , -0.54 , 0.18 , -0.48 , 0.13 , -0.78 , 0.12 , -0.47 , 0.17 , -0.66 ,      , -0.51 , 0.13 , -0.48 , 0.18 , -0.34 , 0.16 , -0.35 , 0.14 , -0.37 , 0.16 , -0.14 , 0.14 , -0.11 , 0.14 , -0.11 , 0.13 , -0.31 ,      , -0.35 , 
Ni_i        , -0.45 , 0.12 , -0.36 , 0.15 , -0.45 , 0.19 , -0.37 , 0.16 , -0.44 , 0.21 , -0.39 , 0.20 , -0.47 , 0.16 , -0.25 , 0.16 , -0.42 , 0.26 , -0.33 , 0.18 , -0.49 , 0.16 , -0.43 , 0.19 , -0.26 , 0.12 , -0.24 , 0.14 , -0.15 , 0.10 , -0.25 , 0.19 , -0.17 , 0.16
Cu_i        , -1.03 ,      , -0.87 ,      , -0.80 ,      , -0.79 ,      , -0.80 ,      , -0.89 ,      , -0.98 ,      , -0.68 ,      , -0.59 ,      , -0.74 ,      , -0.51 ,      , -0.48 ,      , -0.40 ,      , -0.76 ,      , -0.43 ,      ,       ,      ,       , 
Zn_i        , -0.26 ,      ,       ,      ,       ,      , -0.31 ,      , -0.71 ,      , -0.46 ,      , -0.28 ,      ,       ,      , -0.40 ,      ,       ,      , -0.78 ,      , -0.42 ,      , -0.54 ,      , -0.18 ,      , -0.23 ,      ,       ,      ,       , 
Y_ii        , -0.53 , 0.16 , -0.24 , 0.19 , -0.29 , 0.18 , -0.18 , 0.25 , -0.24 , 0.13 , -0.18 , 0.14 , -0.30 , 0.22 , -0.46 , 0.12 , -0.59 , 0.24 , -0.45 , 0.08 , -0.40 , 0.34 , -0.20 , 0.09 , -0.41 , 0.13 , -0.24 , 0.21 , -0.02 , 0.15 , 0.07  ,      , -0.23 , 
Ba_ii       , 0.19  ,      , 0.41  ,      , -0.04 ,      , 0.45  ,      , 0.63  ,      , 0.08  ,      , 0.58  ,      , 0.40  ,      , -0.30 ,      , 0.45  ,      , 0.36  ,      , 0.53  ,      , 0.33  ,      , 0.46  ,      , 0.57  ,      ,       ,      , 0.31  , 
La_ii       , 0.20  , 0.18 , 0.88  , 0.11 , 0.34  , 0.30 , 0.58  , 0.24 , 0.94  , 0.18 , 0.79  , 0.26 , 0.31  , 0.19 , 0.38  , 0.05 , 0.16  ,      , 0.24  , 0.12 , 0.34  , 0.17 , 0.59  , 0.08 , 0.37  , 0.09 , 0.60  , 0.23 , 0.55  , 0.13 , 0.48  , 0.20 , 0.29  , 0.12
Ce_ii       , 0.03  ,      , 0.27  , 0.11 , 0.21  , 0.19 , 0.09  , 0.20 , 0.44  , 0.25 , 0.41  , 0.18 , 0.08  , 0.21 , 0.19  , 0.11 , 0.13  , 0.10 , 0.27  , 0.10 , 0.19  , 0.17 , 0.44  , 0.16 , 0.10  , 0.13 , 0.27  , 0.17 , 0.54  , 0.14 ,       ,      ,       , 
Nd_ii       , 0.17  , 0.25 , 0.40  , 0.23 , 0.15  , 0.24 , 0.35  , 0.23 , 0.44  , 0.21 , 0.40  , 0.27 , 0.25  , 0.26 , 0.06  , 0.14 , -0.11 , 0.15 , 0.10  , 0.17 , 0.21  , 0.18 , 0.78  , 0.23 , 0.22  , 0.12 , 0.48  , 0.21 , 0.58  , 0.22 ,       ,      ,       , 

