2MASS J06413647-5056231        Car    Sc II 5526.80  1.63
[LHT2012] MKV0397              Car    Ba II 6141.73 -0.93
[LHT2012] MKV0397              Car    Ba II 6496.90 -1.00
[LHT2012] MKV0397              Car    Ni  I 5476.92  3.33
[LHT2012] MKV0577              Car    Mg  I 5528.48  6.01
2MASS J06413647-5056231        Car    Sc II 6309.90  1.43
2MASS J06413647-5056231        Car    Ba II 5853.69  0.90
2MASS J06413647-5056231        Car    Ba II 6141.73  0.89
2MASS J06413647-5056231        Car    Ba II 6496.90  0.94
2MASS J06413647-5056231        Car    Ni  I 6176.82  4.71
2MASS J06413647-5056231        Car    Ni  I 6177.25  4.83
2MASS J06413647-5056231        Car    Ni  I 5476.92  4.75
2MASS J06413647-5056231        Car    Ni  I 6643.56  4.91
2MASS J06413647-5056231        Car     Y II 5402.78  0.34
2MASS J06413647-5056231        Car    Mn  I 5420.36  3.85
2MASS J06413647-5056231        Car    Mn  I 5432.55  3.72
[SMS86]  70                    Car    Mg  I 6318.72  6.17
[SMS86]  70                    Car    Mn  I 6021.82  3.71
[LHT2012] MKV0598              Car    Mg  I 5528.48  6.53
[LHT2012] MKV0598              Car    Ba II 6496.90  0.91
[LHT2012] MKV0598              Car    Ni  I 5476.92  4.54
2MASS J06413647-5056231        Car    Mn  I 6013.51  3.70
2MASS J06411632-5100185        Car    Mg  I 5528.48  5.35
2MASS J06411632-5100185        Car    Ba II 6141.73 -0.18
2MASS J06411632-5100185        Car    Ba II 6496.90 -0.09
2MASS J06411632-5100185        Car    Ni  I 5476.92  3.42
2MASS J06411632-5100185        Car    Ni  I 6643.56  3.92
2MASS J06411632-5100185        Car    Cr  I 5409.77  3.83
2MASS J06411632-5100185        Car    Ti II 5418.77  3.44
2MASS J06412612-5055439        Car    Mn  I 5432.55  3.64
2MASS J06412612-5055439        Car    Mg  I 5528.48  6.42
2MASS J06412612-5055439        Car    Sc II 5526.80  1.63
2MASS J06412612-5055439        Car    Ba II 6141.73  1.24
2MASS J06412612-5055439        Car    Ba II 6496.90  0.94
2MASS J06412612-5055439        Car    Eu II 6645.21 -0.55
2MASS J06412612-5055439        Car    Ni  I 6176.82  4.21
2MASS J06412612-5055439        Car    Ni  I 5476.92  4.71
2MASS J06412612-5055439        Car    Ni  I 6643.56  5.01
2MASS J06412612-5055439        Car     Y II 5402.78  0.74
2MASS J06412612-5055439        Car    Mn  I 5420.36  3.94
[LHT2012] MKV0976              Car    Cr  I 5409.77  3.87
[LHT2012] MKV0976              Car    Ni  I 6643.56  4.41
[LHT2012] MKV0976              Car    Ni  I 5476.92  4.65
[LHT2012] MKV0976              Car    Ba II 6496.90  0.38
2MASS J06403111-5055246        Car    Ti II 6606.95  3.78
2MASS J06403111-5055246        Car    Ti II 5418.77  3.97
2MASS J06403111-5055246        Car    Cr  I 5409.77  3.79
2MASS J06403111-5055246        Car    Mn  I 5432.55  3.39
2MASS J06411566-5059480        Car    Mn  I 5432.55  3.49
2MASS J06411566-5059480        Car    Cr  I 5409.77  4.47
2MASS J06411566-5059480        Car    Ti II 5418.77  3.80
2MASS J06411566-5059480        Car    Ti II 6606.95  3.86
2MASS J06403111-5055246        Car    Mn  I 5420.36  3.48
[SMS86]  70                    Car    Cr  I 5409.77  4.49
2MASS J06403111-5055246        Car    Ni  I 6643.56  4.61
2MASS J06403111-5055246        Car    Ba II 6496.90  0.30
2MASS J06403111-5055246        Car    Ba II 6141.73  0.89
2MASS J06403111-5055246        Car    Sc II 5526.80  1.01
2MASS J06403111-5055246        Car    Mg  I 5528.48  6.35
[LHT2012] MKV0598              Car    Ni  I 6643.56  4.42
[LHT2012] MKV0743              Car    Ba II 6496.90 -0.01
[LHT2012] MKV0743              Car    Ni  I 5476.92  4.27
[LHT2012] MKV0743              Car    Cr  I 5409.77  3.73
[LHT2012] MKV0976              Car    Mg  I 5528.48  6.14
2MASS J06403111-5055246        Car    Ni  I 5476.92  4.57
2MASS J06411566-5059480        Car     Y II 5402.78  0.65
[SMS86]  70                    Car    Ti II 5418.77  3.63
[SMS86]  70                    Car     Y II 4883.69  0.33
2MASS J06405711-5057442        Car    Ni  I 6643.56  4.54
2MASS J06405711-5057442        Car    Ni  I 5476.92  4.13
2MASS J06405711-5057442        Car    Ba II 6496.90  0.57
2MASS J06405711-5057442        Car    Ba II 6141.73  0.25
2MASS J06405711-5057442        Car    Sc II 5526.80  1.04
2MASS J06405711-5057442        Car    Mg  I 5528.48  6.02
2MASS J06405695-5058383        Car    Ti II 5418.77  4.01
2MASS J06405695-5058383        Car    Cr  I 5409.77  4.29
2MASS J06405695-5058383        Car    Cr  I 6330.09  4.19
2MASS J06405695-5058383        Car    Mn  I 5432.55  3.70
2MASS J06405695-5058383        Car    Mn  I 5420.36  3.95
2MASS J06405695-5058383        Car    Ni  I 6643.56  4.72
2MASS J06405695-5058383        Car    Ni  I 5476.92  4.78
2MASS J06405695-5058383        Car    Ba II 6496.90  0.60
2MASS J06403535-5054080        Car    Mg  I 5528.48  6.51
2MASS J06403535-5054080        Car    Sc II 5526.80  1.35
2MASS J06403535-5054080        Car    Ba II 6141.73  0.39
2MASS J06403535-5054080        Car    Ba II 6496.90  0.99
2MASS J06403535-5054080        Car    Ni  I 5476.92  5.36
2MASS J06405711-5057442        Car    Ti II 5418.77  4.03
2MASS J06403535-5054080        Car    Ni  I 6643.56  4.40
2MASS J06410030-5103427        Car    Mg  I 5528.48  6.66
2MASS J06410030-5103427        Car    Ba II 6141.73  0.70
2MASS J06411566-5059480        Car    Ni  I 5476.92  4.70
2MASS J06411566-5059480        Car    Ba II 6496.90  0.59
2MASS J06411566-5059480        Car    Ba II 6141.73  0.63
2MASS J06411566-5059480        Car    Sc II 6309.90  1.68
2MASS J06411566-5059480        Car    Sc II 5526.80  1.62
2MASS J06411566-5059480        Car    Mg  I 5528.48  6.40
2MASS J06411227-5057260        Car    Ti II 5418.77  3.68
2MASS J06411227-5057260        Car    Cr  I 5409.77  4.54
2MASS J06411227-5057260        Car    Ni  I 6643.56  4.31
2MASS J06411227-5057260        Car    Ni  I 5476.92  4.05
2MASS J06411227-5057260        Car    Ba II 6496.90  0.49
2MASS J06411227-5057260        Car    Ba II 6141.73  0.52
2MASS J06411227-5057260        Car    Sc II 5526.80  1.58
2MASS J06411227-5057260        Car    Mg  I 5528.48  6.25
2MASS J06410030-5103427        Car    Ti II 5418.77  3.59
2MASS J06410030-5103427        Car    Cr  I 5409.77  3.92
2MASS J06410030-5103427        Car    Ni  I 6643.56  4.73
2MASS J06410030-5103427        Car    Ni  I 5476.92  4.22
2MASS J06410030-5103427        Car    Ba II 6496.90  0.38
2MASS J06410030-5103427        Car    Sc II 5526.80  1.34
2MASS J06403535-5054080        Car    Cr  I 5409.77  4.90
2MASS J06403535-5054080        Car    Ti II 5418.77  3.96
2MASS J06403535-5054080        Car    Ti II 6606.95  4.31
2MASS J06404244-5100428        Car    Mg  I 5528.48  5.29
2MASS J06404083-5054292        Car    Ti II 5418.77  4.24
2MASS J06404083-5054292        Car    Cr  I 5409.77  3.67
2MASS J06404083-5054292        Car    Mn  I 5432.55  3.37
2MASS J06404083-5054292        Car    Ni  I 6643.56  4.38
2MASS J06404083-5054292        Car    Ni  I 5476.92  5.17
2MASS J06404083-5054292        Car    Ba II 6496.90  0.96
2MASS J06404083-5054292        Car    Ba II 6141.73  1.30
2MASS J06404083-5054292        Car    Sc II 5526.80  1.81
2MASS J06411566-5059480        Car    Mn  I 5420.36  3.64
2MASS J06412612-5055439        Car    Ti II 5418.77  3.94
2MASS J06412918-5105219        Car    Mg  I 5528.48  6.67
2MASS J06412918-5105219        Car    Sc II 5526.80  2.07
2MASS J06412918-5105219        Car    Ba II 6141.73  0.90
2MASS J06412918-5105219        Car    Ba II 6496.90  0.57
2MASS J06412918-5105219        Car    Ni  I 5476.92  4.39
2MASS J06412918-5105219        Car    Ni  I 6643.56  4.85
2MASS J06412918-5105219        Car    Cr  I 5409.77  4.14
2MASS J06412918-5105219        Car    Ti II 5418.77  4.39
2MASS J06404244-5100428        Car    Sc II 5526.80  0.29
2MASS J06404244-5100428        Car    Ba II 6141.73 -1.21
2MASS J06404244-5100428        Car    Ba II 6496.90 -1.60
2MASS J06404244-5100428        Car    Ni  I 5476.92  3.51
2MASS J06414637-5101227        Car    Mg  I 5528.48  5.47
2MASS J06414637-5101227        Car    Sc II 5526.80  0.83
2MASS J06414637-5101227        Car    Sc II 6309.90  0.83
2MASS J06414637-5101227        Car    Ba II 5853.69  0.43
2MASS J06414637-5101227        Car    Ba II 6141.73  0.52
2MASS J06414637-5101227        Car    Ba II 6496.90  0.66
2MASS J06414637-5101227        Car    Ni  I 5476.92  4.28
2MASS J06412612-5055439        Car    Cr  I 5409.77  4.20
2MASS J06414637-5101227        Car     Y II 5402.78  0.09
[SMS86]  70                    Car    Ti II 6606.95  3.63
2MASS J06414637-5101227        Car    Mn  I 5432.55  2.83
2MASS J06414637-5101227        Car    Zn  I 4810.54  1.98
2MASS J06414637-5101227        Car    Ti II 5418.77  3.03
2MASS J06414637-5101227        Car     Y II 4883.69 -0.06
2MASS J06405695-5058383        Car    Ba II 6141.73  0.20
2MASS J06405695-5058383        Car    Sc II 5526.80  2.00
2MASS J06405695-5058383        Car    Mg  I 5528.48  6.26
2MASS J06404244-5100428        Car    Ti II 5418.77  3.06
2MASS J06404244-5100428        Car    Cr  I 5409.77  2.49
2MASS J06404244-5100428        Car    Ni  I 6643.56  3.68
2MASS J06414637-5101227        Car    Mn  I 6021.82  2.75
2MASS J06404083-5054292        Car    Mg  I 5528.48  6.04
2MASS J06414637-5101227        Car    Ni  I 6643.56  4.09
[MOP2000] C160266              Car    Ni  I 6176.82  4.75
2MASS J06415460-5057007        Car    Ba II 6496.90  0.62
2MASS J06415460-5057007        Car    Cr  I 6330.09  3.50
2MASS J06415460-5057007        Car    Ni  I 6176.82  4.40
2MASS J06415460-5057007        Car    Ni  I 6177.25  4.09
2MASS J06415460-5057007        Car    Ni  I 5476.92  4.09
2MASS J06415460-5057007        Car    Ni  I 6643.56  4.22
2MASS J06415460-5057007        Car    Mn  I 5420.36  3.37
2MASS J06415460-5057007        Car    Mn  I 5432.55  3.29
2MASS J06415460-5057007        Car    Mn  I 6013.51  3.18
2MASS J06415460-5057007        Car    Zn  I 4810.54  2.29
2MASS J06415460-5057007        Car    Mg  I 6318.72  5.94
2MASS J06415460-5057007        Car    Ti II 5418.77  3.26
2MASS J06415460-5057007        Car     Y II 4883.69 -0.19
2MASS J06420281-5058597        Car    Mg  I 5528.48  6.42
2MASS J06420281-5058597        Car    Sc II 5526.80  1.51
2MASS J06420281-5058597        Car    Ba II 6141.73  1.31
2MASS J06420281-5058597        Car    Ba II 6496.90  0.29
2MASS J06420281-5058597        Car    Ni  I 5476.92  4.72
2MASS J06420281-5058597        Car    Ni  I 6643.56  5.16
2MASS J06420281-5058597        Car    Mn  I 5432.55  3.79
2MASS J06420281-5058597        Car    Cr  I 5409.77  3.32
2MASS J06420281-5058597        Car    Ti II 5418.77  4.16
2MASS J06420896-5100481        Car    Mg  I 5528.48  7.12
2MASS J06420896-5100481        Car    Sc II 5526.80  2.00
2MASS J06420896-5100481        Car    Ba II 6141.73  1.44
2MASS J06415460-5057007        Car    Ba II 6141.73  0.76
2MASS J06420896-5100481        Car    Ba II 6496.90  1.20
2MASS J06415460-5057007        Car    Ba II 5853.69  0.20
2MASS J06415460-5057007        Car    Mg  I 5528.48  5.19
[MOP2000] C160266              Car    Ba II 6496.90  1.14
[MOP2000] C160266              Car    Ba II 6141.73  1.07
[MOP2000] C160266              Car    Ba II 5853.69  1.08
[MOP2000] C160266              Car    Sc II 6309.90  1.44
[MOP2000] C160266              Car    Sc II 5526.80  1.62
[MOP2000] C160266              Car    Mg  I 5528.48  6.52
[MOP2000] C131364              Car    Ni  I 6643.56  4.89
[MOP2000] C131364              Car    Ni  I 5476.92  3.37
[MOP2000] C131364              Car    Mg  I 5528.48  4.87
[MOP2000] C131048              Car    Ti II 6606.95  4.42
[MOP2000] C131048              Car    Ni  I 6643.56  5.05
[MOP2000] C131048              Car    Ni  I 5476.92  5.01
[MOP2000] C131048              Car    Ba II 6496.90  1.42
[MOP2000] C131048              Car    Ba II 6141.73  1.76
[MOP2000] C131048              Car    Mg  I 5528.48  6.54
2MASS J06415158-5103355        Car    Mg  I 5528.48  6.43
2MASS J06415158-5103355        Car    Ba II 6141.73  0.34
2MASS J06415158-5103355        Car    Ba II 6496.90  0.96
2MASS J06415158-5103355        Car    Ni  I 5476.92  4.98
2MASS J06415158-5103355        Car    Ni  I 6643.56  5.10
2MASS J06415434-5102460        Car    Mg  I 5528.48  5.03
2MASS J06415434-5102460        Car    Ba II 6141.73  0.39
2MASS J06415434-5102460        Car    Ba II 6496.90  0.91
2MASS J06415434-5102460        Car    Ni  I 5476.92  4.79
2MASS J06415434-5102460        Car    Ni  I 6643.56  4.56
2MASS J06415460-5057007        Car    Sc II 5526.80  0.75
2MASS J06420896-5100481        Car    Ni  I 5476.92  6.41
2MASS J06420896-5100481        Car    Ni  I 6643.56  6.36
2MASS J06421749-5056260        Car    Mg  I 5528.48  6.25
[MOP2000] C130725              Car    Ba II 6496.90 -0.05
[MOP2000] C121630              Car    Ti II 6606.95  3.86
[MOP2000] C121630              Car    Ti II 5418.77  3.59
[MOP2000] C121630              Car    Cr  I 5409.77  4.03
[MOP2000] C121630              Car    Mn  I 5432.55  3.45
[MOP2000] C121630              Car    Mn  I 5420.36  3.57
[MOP2000] C121630              Car    Ni  I 6643.56  4.82
[MOP2000] C121630              Car    Ni  I 5476.92  4.30
[MOP2000] C121630              Car    Ni  I 6177.25  4.49
[MOP2000] C121630              Car    Ni  I 6176.82  4.49
[MOP2000] C121630              Car    Ba II 6496.90  0.15
[MOP2000] C121630              Car    Ba II 6141.73  0.81
[MOP2000] C121630              Car    Sc II 5526.80  1.34
[MOP2000] C121630              Car    Mg  I 5528.48  6.33
[MOP2000] C120769              Car    Cr  I 5409.77  3.26
[MOP2000] C120769              Car    Ni  I 6643.56  4.02
[MOP2000] C120769              Car    Ni  I 5476.92  4.87
[MOP2000] C120769              Car    Sc II 5526.80  2.01
[MOP2000] C120769              Car    Mg  I 5528.48  5.74
[MOP2000] C120614              Car    Cr  I 5409.77  3.89
[MOP2000] C120614              Car    Ni  I 6643.56  4.41
[MOP2000] C120614              Car    Ni  I 5476.92  5.03
[MOP2000] C120614              Car    Ba II 6496.90  0.85
[MOP2000] C120614              Car    Sc II 5526.80  2.36
[MOP2000] C120614              Car    Mg  I 5528.48  6.17
[MOP2000] C130725              Car    Ni  I 5476.92  5.34
[MOP2000] C130725              Car    Ni  I 6643.56  5.06
[MOP2000] C130725              Car    Cr  I 5409.77  5.25
[MOP2000] C130725              Car    Ti II 5418.77  5.04
2MASS J06421749-5056260        Car    Sc II 5526.80  2.28
2MASS J06421749-5056260        Car    Ba II 6141.73  1.73
2MASS J06421749-5056260        Car    Ba II 6496.90  0.60
2MASS J06421749-5056260        Car    Ni  I 5476.92  5.51
2MASS J06421749-5056260        Car    Ni  I 6643.56  5.15
2MASS J06421749-5056260        Car    Cr  I 5409.77  3.94
2MASS J06423035-5056331        Car    Mg  I 5528.48  5.87
2MASS J06423035-5056331        Car    Sc II 5526.80  2.17
2MASS J06423035-5056331        Car    Ba II 6141.73  0.19
2MASS J06423035-5056331        Car    Ba II 6496.90 -0.16
2MASS J06423035-5056331        Car    Ni  I 5476.92  4.78
2MASS J06423035-5056331        Car    Ni  I 6643.56  4.19
[MOP2000] C160266              Car    Eu II 6645.21 -0.55
2MASS J06423035-5056331        Car    Cr  I 5409.77  2.95
2MASS J06423789-5053377        Car    Mg  I 5528.48  6.55
2MASS J06423789-5053377        Car    Ba II 6141.73  1.62
2MASS J06423789-5053377        Car    Ba II 6496.90  0.62
2MASS J06423789-5053377        Car    Ni  I 5476.92  3.99
2MASS J06423789-5053377        Car    Ni  I 6643.56  5.06
2MASS J06423789-5053377        Car    Cr  I 5409.77  3.08
2MASS J06423853-5056001        Car    Mg  I 5528.48  5.41
2MASS J06423853-5056001        Car    Sc II 5526.80  0.92
2MASS J06423853-5056001        Car    Ba II 6141.73  1.88
2MASS J06423853-5056001        Car    Ba II 6496.90  1.63
2MASS J06423853-5056001        Car    Ni  I 5476.92  4.17
2MASS J06423853-5056001        Car    Ni  I 6643.56  4.02
2MASS J06423035-5056331        Car    Ti II 5418.77  4.85
[MOP2000] C160266              Car    Cr  I 6330.09  4.52
2MASS J06412612-5055439        Car    Cr  I 6330.09  4.80
[MOP2000] C160266              Car    Ni  I 6177.25  5.13
2MASS J06414463-5103312        Car    Sc II 5526.80  1.41
2MASS J06414463-5103312        Car    Mg  I 5528.48  6.12
2MASS J06414082-5054457        Car    Mg  I 5528.48  5.83
2MASS J06413765-5101436        Car    Cr  I 5409.77  2.83
2MASS J06413765-5101436        Car    Ni  I 6643.56  3.65
2MASS J06413765-5101436        Car    Ni  I 5476.92  4.24
2MASS J06413765-5101436        Car    Ba II 6496.90  0.73
2MASS J06413765-5101436        Car    Ba II 6141.73  0.22
[WMO2009] Car-0724             Car    Mg  I 5528.48  6.30
[WMO2009] Car-0724             Car    Sc II 5526.80  1.72
[WMO2009] Car-0724             Car    Ba II 6141.73  1.07
[WMO2009] Car-0724             Car    Ba II 6496.90  0.91
[WMO2009] Car-0724             Car    Ni  I 5476.92  5.17
[WMO2009] Car-0724             Car    Ni  I 6643.56  4.23
[WMO2009] Car-0724             Car    Cr  I 5409.77  4.39
[WMO2009] Car-0724             Car    Ti II 5418.77  3.44
[WMO2009] Car-1494             Car    Mg  I 5528.48  5.47
2MASS J06413647-5056231        Car    Mn  I 6021.82  3.40
2MASS J06413647-5056231        Car    Zn  I 4810.54  2.60
2MASS J06413647-5056231        Car    Mg  I 6318.72  6.26
2MASS J06413647-5056231        Car    Cr  I 6330.09  4.51
2MASS J06413647-5056231        Car    Cr  I 5409.77  4.42
2MASS J06413647-5056231        Car    Ti II 5418.77  3.50
2MASS J06414463-5103312        Car    Ba II 6141.73  1.00
2MASS J06413647-5056231        Car    Ti II 6606.95  3.73
2MASS J06413765-5101436        Car    Mg  I 5528.48  5.31
2MASS J06413765-5101436        Car    Sc II 5526.80  1.00
[WMO2009] Car-1494             Car    Cr  I 5409.77  5.19
[WMO2009] Car-1494             Car    Ni  I 6643.56  4.63
[WMO2009] Car-1494             Car    Ni  I 5476.92  5.42
[WMO2009] Car-1494             Car    Ba II 6496.90  0.18
2MASS J06413647-5056231        Car     Y II 4883.69  0.31
2MASS J06414463-5103312        Car    Ba II 6496.90  0.52
2MASS J06413765-5101436        Car    Ti II 5418.77  3.18
2MASS J06414463-5103312        Car    Ni  I 6643.56  4.83
[MOP2000] C160589              Car    Cr  I 5409.77  3.46
[MOP2000] C170294              Car    Mg  I 5528.48  6.83
[MOP2000] C170294              Car    Ba II 6141.73  0.72
[MOP2000] C170294              Car    Ba II 6496.90  0.42
[MOP2000] C170294              Car    Ni  I 5476.92  4.86
2MASS J06414604-5051013        Car    Ti II 5418.77  3.45
2MASS J06414463-5103312        Car    Ni  I 5476.92  4.75
[MOP2000] C160266              Car    Ti II 5418.77  3.82
[MOP2000] C160266              Car    Mg  I 6318.72  6.21
[MOP2000] C160266              Car    Zn  I 4810.54  2.74
[MOP2000] C160266              Car    Mn  I 6013.51  3.59
[MOP2000] C160266              Car     Y II 4883.69  0.19
[MOP2000] C160266              Car    Mn  I 5420.36  3.90
[MOP2000] C160266              Car    Mn  I 5432.55  3.89
2MASS J06414604-5051013        Car    Ba II 6496.90 -0.66
2MASS J06414463-5103312        Car    Mn  I 5432.55  3.56
2MASS J06414463-5103312        Car    Cr  I 5409.77  4.07
2MASS J06414463-5103312        Car    Ti II 5418.77  3.82
2MASS J06414604-5051013        Car    Mg  I 5528.48  5.53
[MOP2000] C160266              Car    Ni  I 5476.92  4.74
2MASS J06414604-5051013        Car    Ba II 6141.73 -2.00
[MOP2000] C160266              Car     Y II 5402.78  0.52
[MOP2000] C160266              Car    Ti II 6606.95  3.66
2MASS J06414604-5051013        Car    Ni  I 5476.92  4.13
2MASS J06414604-5051013        Car    Ni  I 6643.56  4.14
2MASS J06414604-5051013        Car    Cr  I 5409.77  2.61
[MOP2000] C160266              Car    Ni  I 6643.56  4.95
[BFO2002] Dra 50027            Dra    Eu II 6645.21 -0.62
[BFO2002] Dra 50027            Dra    Ba II 6496.90  0.68
[BFO2002] Dra 50027            Dra    Eu II 4205.05 -0.80
[BS61] 119                     Dra    Sc II 5526.80  0.04
[BS61] 119                     Dra    Mg  I 5528.48  4.80
[BFO2002] Dra 50027            Dra     Y II 4883.69  0.05
[BFO2002] Dra 50027            Dra    Ti II 6606.95  3.47
[BFO2002] Dra 50027            Dra    Ti II 5418.77  3.68
[BFO2002] Dra 50027            Dra    Sr II 4077.71  1.69
[BFO2002] Dra 50027            Dra    Ni  I 5476.92  4.45
[BFO2002] Dra 50027            Dra    Ni  I 6643.56  4.57
[BFO2002] Dra 50027            Dra    Mn  I 5420.36  3.22
[BFO2002] Dra 50027            Dra    Mn  I 5432.55  3.13
[BFO2002] Dra 50027            Dra    Mn  I 6013.51  3.15
[BFO2002] Dra 50027            Dra    Zn  I 4810.54  2.87
[BFO2002] Dra 50027            Dra    Cr  I 5409.77  4.00
[BFO2002] Dra 50027            Dra    Ba II 6141.73  0.74
[BS61] 119                     Dra    Mg  I 5183.60  4.19
[BFO2002] Dra 50027            Dra    Ba II 5853.69  0.46
Irwin Dra 21275                Dra    Mg  I 5183.60  4.74
[BFO2002] Dra 50027            Dra    Mg  I 5528.48  6.03
SDSS J172034.19+575331.9       Dra    Ti II 5418.77  3.75
Irwin Dra 18009                Dra    Mg  I 5183.60  5.32
Irwin Dra 18009                Dra    Mg  I 5528.48  4.85
Irwin Dra 18009                Dra    Sc II 5526.80  0.55
Irwin Dra 18009                Dra    Ba II 6141.73 -1.07
Irwin Dra 18009                Dra    Ba II 6496.90 -1.20
Irwin Dra 18009                Dra    Ni  I 5476.92  3.50
Irwin Dra 18009                Dra    Ni  I 6643.56  3.66
Irwin Dra 18009                Dra    Ti II 5418.77  2.88
Irwin Dra 19219                Dra    Mg  I 5183.60  4.74
Irwin Dra 19219                Dra    Mg  I 5528.48  4.88
Irwin Dra 19219                Dra    Sc II 5526.80  0.30
Irwin Dra 19219                Dra    Ba II 5853.69 -1.56
Irwin Dra 19219                Dra    Ba II 6141.73 -1.66
Irwin Dra 19219                Dra    Ba II 6496.90 -1.37
Irwin Dra 19219                Dra    Ni  I 5476.92  2.68
Irwin Dra 19219                Dra    Ni  I 6643.56  2.92
[BFO2002] Dra 50027            Dra    Mg  I 5183.60  5.85
Irwin Dra 21275                Dra    Ti II 5418.77  2.56
Irwin Dra 21275                Dra    Cr  I 5409.77  2.53
Irwin Dra 21275                Dra    Sr II 4215.52  0.08
Irwin Dra 21275                Dra    Ni  I 6643.56  2.92
Irwin Dra 21275                Dra    Ni  I 5476.92  3.00
[BFO2002] Dra 50027            Dra    Sc II 5526.80  0.93
Irwin Dra 21275                Dra    Sr II 4077.71  0.11
Irwin Dra 21275                Dra    Ba II 6141.73 -0.97
Irwin Dra 21275                Dra    Ba II 5853.69 -1.12
Irwin Dra 21275                Dra    Sc II 5526.80  0.67
Irwin Dra 21275                Dra    Mg  I 5528.48  4.98
[BS61] 119                     Dra    Ba II 5853.69 -1.91
Irwin Dra 19219                Dra    Sr II 4215.52 -1.63
Irwin Dra 21275                Dra    Ba II 6496.90 -0.92
[BS61] 119                     Dra    Ni  I 5476.92  2.17
SDSS J172034.19+575331.9       Dra     Y II 4883.69  0.11
SDSS J171810.38+575209.0       Dra     Y II 4883.69 -0.33
SDSS J172034.19+575331.9       Dra    Ni  I 5476.92  4.47
SDSS J172034.19+575331.9       Dra    Eu II 4205.05 -0.54
SDSS J172034.19+575331.9       Dra    Ni  I 6177.25  4.33
SDSS J172034.19+575331.9       Dra    Ni  I 6176.82  4.50
SDSS J172034.19+575331.9       Dra    Cr  I 6330.09  4.09
SDSS J172034.19+575331.9       Dra    Eu II 6645.21 -0.40
SDSS J172034.19+575331.9       Dra    Ba II 6496.90  1.31
SDSS J172034.19+575331.9       Dra    Ba II 6141.73  1.22
SDSS J172034.19+575331.9       Dra    Ba II 5853.69  0.84
SDSS J172034.19+575331.9       Dra    Sr II 4215.52  2.09
SDSS J172034.19+575331.9       Dra    Sr II 4077.71  2.33
SDSS J172034.19+575331.9       Dra    Ni  I 6643.56  4.65
SDSS J172034.19+575331.9       Dra    Sc II 5526.80  1.53
SDSS J171810.38+575209.0       Dra    Ti II 5418.77  3.14
SDSS J171810.38+575209.0       Dra    Cr  I 5409.77  3.13
SDSS J171810.38+575209.0       Dra    Ni  I 6643.56  3.94
